P1_P_PARTKEY,P1_P_NAME,P1_P_MFGR,P1_P_BRAND,P1_P_TYPE,P1_P_SIZE,P1_P_CONTAINER,P1_P_RETAILPRICE,P1_P_COMMENT,nonce
1405157722,1349886440,-148578622,1934783474,-1800659133,1083616007,-1291786426,1862078995,1670136267,1661
271523142,-794913078,-1072953210,-224559755,1948909770,-1216456618,1904807704,407403203,-1465022210,1662
1005422958,218956967,-801914450,1576507235,-63334719,-925534680,-1820040500,-1318396459,-1229877854,1663
-636588066,1205935059,-894784262,726735939,731045719,1365218139,-158458159,496268772,-1211787142,1664
1555925523,-806155514,-2059471009,-1414665619,-1353764645,-664097730,186221589,-1868460936,-457677380,1665
1571349786,844095669,-501675729,-1866838805,-21003381,-1221894896,-21011355,-547737821,-118052500,1666
1855624037,-1909931081,175755572,-1297308250,975861507,-1043197440,-1410341808,488439416,-769051018,1667
-1362965720,61032672,994792647,169338921,-1051318094,-1817754943,1660041555,-240236782,-1008369646,1668
203699426,956243498,-1907784975,-1342940057,-579370905,1034822736,529469073,1134340294,252579415,1669
-238213800,-389975121,1949066279,647383941,-965200187,-866061422,-1046487753,-1697248269,-133492895,1670
1723776104,836416605,-1928407859,-1525245454,-523038673,-1545537791,640033852,-968588115,398472444,1671
-579330602,-2035212601,-186103064,-172730232,-2079415426,1224681844,1247155779,-1364485263,-691276900,1672
205851779,-1840689235,-549888577,1519318537,-1470005846,692653908,113489852,1519058291,-1565074910,1673
1387124068,-19634854,-1954134567,214078912,744941189,2021480965,178128426,772963312,679433102,1674
562165651,1635655226,606105692,-636290244,-396056442,1260384459,1577543788,-143915981,-1097446682,1675
-1388765810,165336677,-1308884632,841831365,2114322395,-1862473376,-831236403,1566627248,-1493909219,1676
444657898,1180527116,-1795305143,-1510329332,-7136082,127504101,26124774,-1517145010,500216891,1677
-1081673475,1501651030,-154299853,-1267530790,797520968,709259067,1688847247,482501754,-301544831,1678
-1848657918,1241113739,-883075956,1843238615,-1275038335,-415075078,-1822819716,1161969971,-1800508179,1679
994656188,1658991916,1567112488,1229374941,730122039,-1279928745,-817182405,-518835986,104034723,1680
1510017845,1182591992,-752302116,-1915496191,-944726661,2128268439,-1905710586,-1641332407,1567655291,1681
-94524305,-1019070987,1061358482,726440459,-321952695,2029869016,-1165554805,1178540454,154881555,1682
1444692727,1260113911,-299342070,1058042310,-1125286838,551453073,-375534309,1785289679,324481256,1683
-631864841,-1540179862,1898373952,-1171667028,-1945977422,-108112095,359427706,-1288777712,-99209110,1684
488616944,1977494943,-1898525818,-1041997028,379515044,-2003398989,1449824546,488065208,626586845,1685
-290817550,-584729471,-818164768,1959684490,765768809,-1222049210,-591221876,2008895969,-1770152931,1686
-97423445,132106085,1428481746,-292722306,2119471508,1274100824,-634134020,-390672301,776099824,1687
639216362,-1085150351,533053618,380510163,-1135576915,-1059687329,397421827,2136520657,1040436251,1688
1825301246,1588147145,-1303783009,1313978424,1857870591,382451241,1247079683,-1486508790,-1053720696,1689
1376304500,1844535575,1356591836,-1776493548,-1829722624,1762501218,270485982,68256989,1038795677,1690
221400365,1293772857,1788395751,-1135350704,-58745506,-1795894250,-31972704,506826459,205339819,1691
1717386762,820267035,-1678054553,334435868,-1634052639,1848799497,1193919150,831929114,1837570029,1692
281407484,-1439655164,-1753737842,-1576130992,134577212,2041844625,-1543111074,-1656170604,-2122593437,1693
376467310,-1107928344,-1905448144,1084669360,1949010086,1070526277,878408834,-1385548814,-1083714450,1694
-624219613,-2146261478,-126414841,-1930911725,-1933250297,1534969205,1736801448,1819303669,-1998695967,1695
-42615700,-1534797150,551509928,-783677837,-1496556053,-814411941,-251435087,-217742157,242331629,1696
1755242271,-93272651,-1227765693,1757999168,1944303239,-1030126115,-1567456166,-173223051,-1846671963,1697
2031718590,460045095,-1676312044,703153000,-1221095611,-915888663,710043380,880537474,-625811444,1698
-1600145530,2104213804,1264884954,412502121,-994811546,718358866,2101972864,221679047,-42430131,1699
-687264042,-1208234497,-284838693,-1203712333,-151495404,-1103277596,-1437788391,846337001,998627327,1700
831945943,450490620,-1288556137,1479578062,2096383976,1581963376,-859861788,555703237,1078105446,1701
1431700550,856023953,53670297,-2112767837,-722825450,1917950535,1830668950,1135669445,-1752114215,1702
-435694105,-1302554603,-77611453,-2054499161,1022269424,-459772757,378777754,1682523067,602648313,1703
1971880997,780491461,-322799734,1486101402,824196822,-2039713385,-543945997,733604036,-879136396,1704
-1484442807,725122421,894621277,466796094,1221671878,1220661263,1947371828,1210319758,497476942,1705
1985661973,245353643,1830921855,1622902493,-40816093,-1584779681,943462510,-1967370114,-1521461739,1706
-370850945,-592075105,-287662601,569098598,1559011216,995832125,-159972910,-380159050,1307011870,1707
1074006931,-275206518,-268930352,1378302745,-1709268449,-1398492366,890032737,1967470692,1137540066,1708
-178993138,1285969806,1961250302,1055386681,-73171787,-1910772204,-1091457596,808744711,302806167,1709
-1570893329,1306210390,2089529372,1057469597,-1638998101,-38058557,1377813723,-555242686,-1701896855,1710
657802034,251749215,-1217618222,-2044782418,1500151646,1137848873,-104422343,1244942167,-1062501349,1711
-808722685,-1823536757,137026213,-1570991692,135622614,1059045296,1900838603,-75442282,-454261241,1712
-1696475810,-1978902913,-846256757,-1478262626,-576920618,-590960094,-1381078834,1621731514,-1523971910,1713
1338899520,22814710,-2131992494,1286660380,1220577507,-299219351,-1624159004,-235501988,1449744541,1714
932694543,969588565,-464469163,-121105768,-980309553,-90269224,-233250562,-488988191,395919686,1715
-329873891,27525920,-772175432,-1069079045,-1441057708,1289964747,1020901736,607312230,-2144429058,1716
1996466347,2006972438,1198978802,-940192717,1802042629,-432751005,694375873,-2133855173,-1879990998,1717
-357155165,371382303,2105328856,862651771,2009460788,-143931955,-1140389221,-1333790411,1000737385,1718
-1208169668,-1526496863,1430631718,519535391,-1128341973,1199656744,-1772793086,-809739334,566377734,1719
605831632,1330042406,-1920171791,259726101,-1545091217,-151561669,-1308749242,2103887932,-2005977618,1720
697270197,-1733002048,832707748,128555206,159943146,-353753394,-1075423040,122545961,240328327,1721
-2108558965,1445159518,-1280737767,1065519922,21394252,-1435319983,-584031399,2132460639,-1457048066,1722
-246897363,-372025629,-2012628349,527842524,-255848530,-710246193,-21893891,-596107047,1897931724,1723
1906905272,1414686351,2144190209,-215467688,-347824380,1200750177,73463973,1564889017,1219255843,1724
-964893301,1711625816,-1567420335,78352807,1791993682,-1172724713,-23475818,-1043087470,257993721,1725
-1383876540,-443471637,-1739501698,-1330864786,277352474,-405745673,-677628003,-2132332130,519020236,1726
-1734757771,527315139,-635044313,993100219,-657858165,-1119641734,71904252,-1410893815,-1504716652,1727
727565394,652022842,-518131443,-1741874898,2064106759,-958698044,-1784567459,600423000,221829023,1728
-2049220158,1392433499,482368819,168077032,39503001,1885957431,-608151746,2006217614,1225578388,1729
-1234065638,323558335,1393939564,1794165575,-580871232,-1431590726,827728464,-142798208,1809695568,1730
-1880835492,642280204,449390811,-930652916,-369805034,153299383,1751784525,-602380366,-1368173704,1731
312368971,-690408208,-607555189,-1738461631,1193466627,-476389312,2111336405,1210016311,1348578552,1732
1807003376,-715446589,-1915063749,-1910440487,153383765,239564273,-1597322945,727674051,1169936446,1733
1695726008,-2104387787,-2022413254,-733728924,-1554663525,-2010986386,1543021763,872111450,-1696331417,1734
-1052785186,-1040847893,2098891220,-2117382867,-775526794,575052415,1255400988,-806525972,-695899645,1735
-1179132856,-1128135779,-902344577,-1460543702,213259188,-2092707789,-498538458,-631557909,5708057,1736
157565077,834967433,94614625,-1259254257,-1961466829,-163483457,-1936386911,1104597252,339100917,1737
-1841166954,658952334,-1394892262,1040827082,26176377,-329698262,860698628,-1737127901,1608658772,1738
-313178242,-310416970,-1107508680,887655442,1884690087,1254672827,287413626,-523588775,-840202577,1739
-1262795286,1857170468,-439169365,-1648293076,-659747453,-770713496,-1278173264,-852138087,-2102880876,1740
732773191,-1863770756,-799848498,-474905508,467647257,-1647456589,1983244241,835902921,-1323535020,1741
-917383722,-1988493962,-1566675773,-1333298882,-1325769952,122579630,198363955,-1978487816,-825079659,1742
583174085,1607718487,-1195811538,635625618,-1838971427,-1703032130,1566824652,-2111187650,83089201,1743
1739510068,863047723,-574761992,-1914496242,482034196,1145091672,-209015197,-900934415,-339515782,1744
1806578971,-1598929948,960808848,1943166626,119763425,-1511098723,-1851369793,542042054,408655834,1745
1843647778,-1848536833,-396718045,-775590635,-2120721453,-875677394,-2147237427,2079868645,1062640447,1746
805248849,2095232388,335380865,604182941,-102739343,645939479,2033722884,-910570103,693864477,1747
1580757215,26864491,1579186784,-232586793,1215641665,-1695445606,-596153576,-2106299708,-1765556345,1748
-2006489575,-188087452,-847718698,-125788355,1438959119,-1004292646,1426959500,203550046,777361916,1749
1273790738,984957497,71097047,-1105115298,1309458829,1097040227,-1994655124,-1718961357,-277877674,1750
1729984793,-1165276155,-528924705,-1957620767,-601938191,-746688445,1240924493,1779867508,467601180,1751
704965411,-422971165,105529906,-121764035,-158800865,-1870176379,-1763684529,-1074685699,-2090921802,1752
-465044135,1606687162,-315656317,-607819973,-1983491771,-1701487929,-557082294,1240210462,-2051197462,1753
562490869,-618854025,1330569624,1864461596,-1628701214,988227759,1954420571,-671464450,807994478,1754
-1748076688,92829463,-755207809,1961873002,868783614,-2095577901,1290086248,745776999,574332158,1755
1991691967,441667869,-568972715,-254929815,1105048272,-1464327659,953249313,-1787788184,1611853391,1756
-1121098319,-624165110,305238692,432384931,619583484,-264176859,-50457349,-1009052654,1319831331,1757
1322414472,1417752473,-1277228873,-1235306799,1524092085,912976583,-500836889,533745938,-1114958728,1758
-1094719017,298098848,-875871746,-1946544760,-710378689,-1627855180,-1840644684,1323738943,-1209488281,1759
374015301,-1204585985,-489423130,427872789,-647076931,-70245855,-1462431997,-1489896173,-1782166157,1760
1090052115,-73095142,85963018,236987161,1706729137,621722876,-1874772019,-345178535,1414224499,1761
-319691751,-992875099,368796299,1275314203,491576074,19791983,-1238698775,-1198121780,-1741824147,1762
2144059305,-247760407,-1130701971,-1517737007,898612009,-136078179,531627696,-531434185,259937347,1763
1880319524,-871785064,-1719409499,-2144527076,1400551287,1953269842,-1163952191,-1854752962,-1169055161,1764
-52975146,-1605837401,-998367085,2059810802,1098914578,-2026228496,-44532319,-1576770606,-1561816140,1765
-155918759,1056615017,-866845875,-108254793,1298937238,1484090073,1569345129,-34282877,-1221673491,1766
1680598452,354908973,-566203215,511422703,-665685339,134204586,-2044630522,1666566359,745243387,1767
-556916847,1744759528,953736197,1103280317,-831065519,1812715158,1262104899,-1826585531,1957243541,1768
-1510204052,-147174778,1528942962,-821857485,848665873,-1925187622,1342967037,-1567166107,-1977640449,1769
-837611917,-532793250,-1848496506,-395405886,-1043353645,-1399552637,56949079,1948247435,-1475815811,1770
1395847038,346554671,250401288,293308251,-1956433746,961111675,-1748077999,-290795647,-263073788,1771
-1708423886,1526899206,-1287662136,905202848,-1166016869,563505462,-1825886056,1658396451,707699109,1772
-1401382207,-1523612175,-749023726,1959892756,-710778924,-1180829142,-398131411,578433322,-158527682,1773
-1485890333,283470813,2089601325,1055143200,1204803713,-1402990860,1723287968,811257019,-1656257966,1774
-1106598843,-1529400214,41737576,795564044,-538130550,-1108889152,1342663722,1948509678,-1227605232,1775
127324681,-1124160095,256862652,-1524687839,-1408991071,358886449,1806941130,-789348516,1995079921,1776
-27534241,1021674940,1332595749,-1617276543,1061889800,-954033492,-2140999261,-1954555699,1238935386,1777
-83715636,677856019,1128860876,-1032785418,1917733967,-1473877012,1720234864,185560296,1473082782,1778
-1327832141,733545792,903509742,793219301,-20415394,-441198114,-539239450,-394248908,1673482111,1779
-631574959,-1648287330,925713307,1617830701,-812388704,45990188,-720509143,-316151456,694913278,1780
-606378614,561812630,-2118926582,1020225966,1787226727,1918215669,-715945021,153169713,-1026721077,1781
1652863989,-1938774420,-83053198,34231540,-1963718589,230922714,-305756712,-20620050,541074168,1782
1967879839,632674367,-2046467114,-1689727993,-2101420602,1719991360,1807049695,547560995,1660681904,1783
684094090,569609925,1340336966,-1456738237,1538586434,-2109372719,-1062227999,-432170578,-1541804203,1784
-1971589758,358840650,-1185579412,-1773072050,1843238227,180204948,-1066257146,-624385973,-1335766910,1785
2118490785,-797562699,-1031205309,1015082940,356132848,1340833280,-1221905170,504635106,-1641838067,1786
1461224178,-775176953,-1992344397,-819296810,2106800878,-1349930761,-1367629005,-1565578374,-1495604210,1787
-1447132593,24481026,-1774286243,1519243869,1359292520,105389908,1617830460,439488978,156549092,1788
107984497,881815568,1478305075,-228165026,-1083582518,-2020778520,346671020,1528723054,-2129146990,1789
-121849903,-1309623041,431830638,1540404065,-183064676,-1870359168,1702491701,1115965176,-1088075924,1790
-860789888,-229390600,-589784825,-2115423362,2145256064,-1359448192,1601568800,1578835697,2134282190,1791
2035242499,-11595832,-842579469,555025773,188548068,-293367005,1408241811,1621946125,-1156276407,1792
917963003,-1606662027,628283932,-177635626,724562494,1931602416,-1346010784,-112337123,-2138349016,1793
1062169761,277144812,-65656772,386254708,113948634,955111467,-823566489,-920245070,-1690682298,1794
74942338,-1500594149,1502229688,-1555999281,1077208498,1019396058,-1033018729,1604333544,1234646280,1795
674090831,-603396349,1589179973,-2099624683,1712198378,37800979,-1399096176,-1483852992,-1917851436,1796
1523285397,1588972709,431800337,1084366974,406554963,-1948305719,2141297909,1152242513,18310115,1797
-52927237,-1323585718,-19681325,1894072873,-2076413729,410176103,1772697350,620572096,-1068450876,1798
1711081823,624239819,602864103,943363242,-1043178421,1055846378,1474462023,-722115892,-1115922572,1799
953771391,1663487978,2091015354,1132944860,801359787,-110189139,-1998092550,172682595,-264647998,1800
1059660658,-1672628063,-120746009,-1491438056,-803887597,122683104,672589239,1181388205,698095044,1801
1604518905,1014461908,104427595,1993325787,-2060416662,1818698722,1513052048,-607454566,48121486,1802
-1685339614,1907813154,-1425500047,-1173279552,1486374636,-1749619233,-1969354811,668483796,-1579664884,1803
1614491208,1829684547,-1197021993,-2059560685,-257402033,-974278284,-1418432627,-356291858,362355118,1804
345650658,-2100988486,-474059359,480473714,-543982532,-1495981575,1642223628,-2087512932,921201507,1805
-869293652,-1422974928,-2074583729,-2141451945,1323963335,478423600,-282461565,-2071203448,1461995429,1806
745607275,372917585,623652758,-1808679866,-357692544,2010533649,-770434322,-188783574,2000237550,1807
1871761534,-2110025000,-1105181649,2122211257,-2143985691,658932381,-690913651,1198752497,1704096391,1808
606731175,-293420954,232948437,-1997574972,-1139272183,-1532434992,1467179251,-1916489355,-40897221,1809
-119374512,-225031049,-407530473,1434529914,-1536803759,559263101,1002498770,-492827770,-1072796739,1810
-1575481365,-404935408,425067409,161182132,1919013005,-1516256103,-1739382201,693940866,71738420,1811
-29803587,1839041548,678519937,1746832148,523578303,-1112779717,2099740827,262603410,765272866,1812
1601785035,-289753727,1077613881,-780963060,1056031080,1222875553,567576211,-1940411006,1917326461,1813
2112779971,-1507657237,1335765219,-1418092455,-396919407,-1555348880,1736016500,1168135876,54194733,1814
-1924598460,-849251631,522413319,1820499732,-586585425,1350607912,-914657100,-316004628,60950722,1815
-1805830549,-981759496,-37962880,-1711600510,-1275396567,1700696996,104555726,-1179270481,-1879522023,1816
-786147808,-1888935817,1363463007,1075827526,-751509088,494913383,-34169766,-1813297454,1194663545,1817
1478746184,1700211473,1979695956,2135370678,2127113182,-71746937,-1703991323,1128296330,725770495,1818
1287332252,1588726440,1181985976,-998035650,-593971188,-460638341,825719585,1178564628,1453098572,1819
-1038011738,-247854132,1642119562,-1056123563,2126228033,89318154,-248563258,-1233734115,646287135,1820
-1172873146,-965689463,537475872,1289868386,-490533074,245104782,1053784124,525505378,-1926978474,1821
548354298,597843594,-1553314203,362132981,-1357342345,-1419754230,-1438183707,1186495680,-1983474292,1822
-408928973,-431818147,1364365405,-1405427320,1250479220,-540849522,211674596,1490092609,1855046142,1823
-695828664,-1081787286,-1858535054,1236640739,-953909218,2068010025,-168255663,-1767714140,1966347531,1824
-509916511,-295857423,630724422,-1413836653,-1233871907,1597385399,-910585113,-1834100227,-1249012271,1825
2067230643,-802895011,265268882,-1640108530,436607976,1356980138,-153228431,783157287,-208802783,1826
337893772,-1215894043,1027201764,-1002646900,297341920,-1574402618,-392763727,-401590833,-636903561,1827
-479346785,582279898,1354748378,-726235575,1060423943,21677483,-1071378570,1179472882,-1888337992,1828
1377362811,-903449783,1510394900,-463137975,-683726953,-2056364495,608470890,-950858342,296748070,1829
-472578770,-554740372,-1631845814,1744372718,1586338584,-1765527095,-2053959044,-2031872917,689772162,1830
796953042,-1049021515,1454188159,1207498891,63954058,478173359,745543112,-1429579281,925325383,1831
2102659059,-2068844865,22960059,-1954178681,-454415907,-2079150030,-532986311,1769917802,-1608803056,1832
348713038,1078578332,733973353,-524449387,984132002,1483333208,-240340892,-139663940,-295963244,1833
-1352825037,-1949677123,93350224,-833141794,585419221,120655448,-1368662776,-933538699,-2048382128,1834
1291310079,1414859321,-1215871874,-302794851,-1703935481,2046678873,-1620391092,943082009,-435862759,1835
-121851540,38917875,-94846125,240357561,-2029954624,1494740420,826872609,515180733,317734182,1836
1243470937,-845869604,-486013708,77113452,-1686518945,-730021528,-356298760,-125281606,-1806746139,1837
1699608236,555437010,105345706,1211384722,818764034,1746689690,-101221507,-1412623738,-688813148,1838
-1294022794,1687277005,1191672428,-229152674,1557309568,2113792447,-1939323387,-1187180368,-109684032,1839
-1911897157,1230407926,-1708055782,-647715828,1935747544,-1268849695,1884385153,1946007974,-157616921,1840
-486082105,-1918612100,867454965,1680634058,663058950,61336954,336417747,-438874813,1395577273,1841
-1147219478,-299982814,-1502333415,1663709687,1262783579,-1827331078,2089258403,-1331732955,941458152,1842
-1839013413,902425293,-1622117587,265955676,-1742879645,404904815,1648752971,-139323525,1528338260,1843
1816514409,651739098,-1978369713,-1821518345,656498804,-106465241,1915413431,476359951,210969625,1844
1013921439,-941530891,-1029771536,-1611032367,-411941709,-1676973592,-1330135602,100120148,-1260273597,1845
1202269971,-1761022932,-1372367748,-805531051,-1339139727,1674878936,-881745415,-294771103,-1496097623,1846
-1297862606,-2031237681,1531605851,-427783578,45615385,601765880,816154790,-1629478378,-252233168,1847
585364991,-1161268559,636150103,46458955,1147261295,-590762360,407529306,-488481960,1711988533,1848
-1270675886,-94785639,1161765386,517953751,-893748246,1956905223,-1830545202,1315777530,1972458326,1849
-1193161732,-1982089246,695432971,-25870941,-1018601614,1248163559,617062542,-2074640587,-1981855448,1850
1371901364,1842707594,1478275717,246390132,-458495268,1304470608,-1454934204,1943140771,-671294827,1851
-1166895865,-1511294054,-410562559,522178097,570487146,1731900753,1141525349,-822941241,75364651,1852
-1253431646,-1569694636,-1136981851,-1198722974,-390405933,1542626599,-810851597,-883459422,1058833953,1853
1335995480,-1435393461,-881753610,-559459679,1090745520,-323070683,442414137,1644600227,-1030189308,1854
-2111305188,-1704016424,1480314415,482227470,-1380694382,1500713099,384414631,1824745682,1294833846,1855
925316347,-899505106,671089701,-1014227935,-134731253,-1024948067,1469867526,1427796279,1319043603,1856
-1712994751,-1294189156,1298131561,-541024227,115265624,248116283,748023323,843470967,-1326639520,1857
1555290763,-742296657,359156452,-848292860,-870574821,-538913742,-1698418410,-1177069146,-817639137,1858
-210980470,1467896522,-1226923372,73675514,631310676,52539936,1062098060,-255395264,626198314,1859
1782655526,275488871,-1773785166,-766417818,1338602823,1681627812,352590036,1625217862,1975101115,1860
214285778,-1988493303,1189358948,-531402262,519501720,749626228,1401188366,-1828535284,230757057,1861
-1229118318,1618224730,1098851103,-2054836898,452518646,-72579909,1978764184,1721130889,-633289293,1862
1800990872,730357335,816532299,-344207710,-2091505474,-272259080,-539614698,1843468231,-1529580797,1863
-1237620993,378274071,-1067650161,1210141157,-607109569,-255128176,-101579814,-1372749858,1959853006,1864
-1206747605,1950771683,-1955152356,-289829114,-1044640449,1221117179,1870593415,-1153223270,-1810235933,1865
1753985084,-4169013,-2102964030,1465087103,-315060626,465963877,-949652815,717511458,-1801325043,1866
1871558614,1743460555,-976736599,-381502155,1030846965,-2047894400,460941173,1717897310,-817461985,1867
-1251059993,-1419352100,1458024079,-550768348,-482712978,678375436,1250440357,40867115,1499812952,1868
-871671617,-2046510010,893479233,-1430389622,-1765168519,-1766107731,1227012866,1537787819,-1460563850,1869
259575273,625473061,913704808,-779477753,1578435759,1637143644,2131690044,-1868202341,-479712907,1870
1203129911,-1655224430,2091537775,-295404617,684594969,1259578800,-1617296849,-1551499768,-1358214824,1871
928565836,674012302,1936696675,2011947062,-467209720,-885721261,1016853481,-919843601,359992321,1872
741195204,-1065690233,2009828559,-803341588,-1644905716,1550762394,351948149,1741679981,119429316,1873
-1527730400,-34059598,-581500754,1859089331,-1492236958,-1110107161,-1565163006,-1889523789,-219952052,1874
1093349251,-88398358,-552571060,-647478586,-429580937,780881817,-628600950,188441511,-1366984285,1875
-789773903,48130010,-1065181601,1580734413,1712700187,1671236797,1658273735,1115551895,1729093711,1876
1643038957,103384892,1010720760,2025478133,-409981953,-480589216,-1333882988,1672168272,1755542725,1877
695453563,-1368220904,54718605,1395928475,-37089266,388208115,-20935842,-425891175,-2008419572,1878
-284124027,-1122088213,-1713773452,-519167876,-1889606806,686032502,1122853837,-1602538068,-1597794863,1879
-1503550679,1766254401,1595055441,1226349848,1495967620,-1523891096,-727062770,1204058647,914295571,1880
-2140353488,1496745622,1051872751,1013850572,-343521464,-275752912,-2050256643,-58975624,211502444,1881
-1835421205,-631192879,6455316,2087145601,-1451641524,-1908408328,138253759,-881838152,1249136183,1882
-1891838604,1324067480,1799106049,-1330673896,-1978003266,-655928089,461151249,-246800620,-1004373232,1883
984832807,-776132247,336911978,926470976,-1662825620,1101881136,-743786456,-672140164,-106156458,1884
1099631162,868997512,-22272408,-1485486646,482978655,-914657568,1884930157,-2031438468,1943745494,1885
-1083372991,-602679296,938294391,327036096,1777725849,388200813,2064340048,-2145432864,1462892618,1886
-2123976749,639785571,-555295686,777375815,1019652968,1853975204,1391180857,-1319729946,-608338229,1887
692506985,-365076829,2135508526,-1532518354,431419592,573780417,241430049,1739461733,1042783479,1888
-830693210,-1314820713,1658596855,1961427782,-999431488,-1172822686,-1117332224,-1993923035,-1939071057,1889
1889454248,695785285,490928444,-1302386715,-1682190327,-1823837379,1035302451,-871305099,1819682701,1890
-533358152,1508391930,-798734585,-1905393284,-1558132741,336707096,1718411110,866480294,141705566,1891
-1861376717,605993581,1400358714,-455427831,-855362246,-1369428464,1214933002,1869787718,-1484362720,1892
-2087325180,1865466241,60141717,447918836,-1814949246,-1325945345,1090418191,-1062743041,-1035214774,1893
1688716731,-1107033759,-1964383695,-826461225,943023207,-216697115,1666722480,654794252,-556778975,1894
-2075098568,-1768314454,2017616672,-874892449,970210248,-1115705634,-1739627291,1037037518,1400890264,1895
-950946083,329021269,428070417,-1702078346,243927115,-1312948544,1624465093,1584977596,-2047327128,1896
-1646716548,-1917946646,1332990422,1641746521,1687937285,-1684087726,926689697,-834476589,1667015080,1897
-382790785,769318210,-500629642,131930614,440299782,1788485412,1980652406,243745110,-415890691,1898
1199250731,-1598882809,-1811636301,-2093142747,1880000454,378711592,1848048288,719675551,100715645,1899
-1970383765,845071507,1984109787,-1412557717,1082242078,-789440616,331117444,-1041950616,1324544878,1900
-654014975,148800092,917921284,-1001028678,976303582,298511818,1377632200,639835561,1555277269,1901
1397185342,154082544,1395240470,-1660855359,-295939135,-833841867,1437176827,-95277174,1251300904,1902
-1670625458,955103066,-1954710919,2036446575,886786042,-1640344374,1508663760,-1278674084,160702834,1903
1751818042,1605200460,-1538199964,-810305673,2103884844,-2021017002,305401500,-200204204,795746048,1904
1015967916,1913971621,-2075785235,1170814693,-748275946,405484366,-52132960,-613647374,1976823976,1905
1837802326,-221769894,1592921084,-1293546607,-1331686677,-1341279104,316690298,-2131160454,-632211180,1906
-733900114,136178755,-343644796,-177524265,2028192194,-868079849,1235528059,543674725,-1071238942,1907
-936507791,755078713,1806898745,-204236389,-1953311043,2028946970,165009021,-1606896181,-99801130,1908
1258167154,1593823619,-357528429,-1929566980,138650047,-1057729595,-1363035335,1267517491,2123943270,1909
1818112477,-1423075935,90567525,-1852859710,2029038958,-1979224597,-806838754,273182887,-702857221,1910
1114161826,596373240,787581764,1082209379,1979060280,-260121241,-1867765857,-1496240400,-771020822,1911
-706102102,438114637,-1981092698,-1968762562,-928787487,90934263,-149113033,705510002,-653762628,1912
488973100,-929146318,-207400864,-320172092,1426131381,1444838040,-188947661,2027860196,-1062871047,1913
802378966,934918100,-1435487732,1463217479,1120659429,1888733700,-1634742797,-580443810,1505652393,1914
-1410455869,-1995376530,1854235363,2027253624,-1275648098,-1290720833,359568668,-1828038263,-119276134,1915
-288136355,-305369910,605797725,-2046444534,1564218040,303595657,-1495477966,1206643352,-1566067689,1916
-1399501480,-474356791,-772348311,1253082073,409865093,-1319446874,361818563,-1317938404,-62022409,1917
854293022,-150367865,112812066,1077990583,1044562561,-2100536818,-1267548113,-540547684,-119734608,1918
397772759,-2065066080,787319721,-1661780172,-1069674220,637417292,420600831,1134506574,1442145134,1919
-714975800,578192653,-321271695,-334950360,-1276118291,-417585822,-775929484,298106712,1857893591,1920
1426438408,-929629408,-1763215152,-349612323,618782268,-423081344,1142318946,1357319181,1664033661,1921
-460075677,-995362956,490221044,-1644613980,539551707,-1956788623,496093083,-495972304,1026394813,1922
98042636,1771754280,-424368118,-1399928168,-2110791226,1713764574,1310482250,-500487726,-1279004021,1923
1933317356,760585519,403681956,1289644628,1614459008,-2019266553,235254134,1458126183,-38082872,1924
-1661969640,714241996,1975232113,-725223543,-1156665354,-59704184,-1974289537,-1243162888,-841845109,1925
1357810963,-1606390133,1466120800,749581995,1931020732,-993219480,-1510402794,-1342739943,1317008430,1926
-2059035097,-322073827,-322646505,882577509,1943418045,1807794528,-1564213298,-1916816112,1656081483,1927
1500016300,1788667147,1147627965,585625133,-1989181365,-11582399,1554836107,922010277,-575274012,1928
2088164821,324158805,464896297,607558586,-347959144,-1753538881,2031301384,1279277449,-1609384604,1929
598550566,1867446345,942994625,-311973666,892512107,-1234355651,-830178976,213154954,-1737585458,1930
-1445113454,1227773649,-540223606,-1737816151,-319602214,1241915150,1808965260,634548754,2008092835,1931
1442576176,1407464804,-199376061,-1775116749,807318979,7561379,1067795696,-1425922731,-92875709,1932
1238431600,592390649,-273032598,-878776888,1723632415,1156410114,1365860140,-868146373,994838231,1933
-226981628,1116247067,-914653388,714194569,-219718026,-1928978963,1929735977,-150129579,86339641,1934
663929075,1757522578,1938715122,867236000,-637191528,2123148039,1657167435,-869942204,1853027878,1935
1943412332,301811456,1266851886,1087023916,-1914533260,538981697,-537695908,552806153,-1682176403,1936
-454638756,-829069279,996177680,-846419311,-880656203,-1285831315,-2077108406,-1055263338,338528140,1937
-233883539,-1209163281,-323109843,1622839055,-375165054,-731902092,1441519649,799362745,1536469600,1938
549500905,738442703,620615644,-1724127141,750322497,-1953103013,1720184054,-475613947,-56626151,1939
1481105698,681466508,-218335394,1632434165,494054699,413297264,-1752931906,890855093,-1747294653,1940
-1460079716,-347293041,518685258,-1373038275,867277951,-1086416397,1333240019,-1443608728,201172008,1941
-215492545,1748825424,485987,-516824275,-318050630,218447991,403873825,-1017998369,2102650472,1942
1995709701,1622384454,766956619,1163988939,936441225,-500415177,-625751444,1885210115,102010568,1943
1665492443,-1898659285,-1562091130,-1388041593,-1233035703,-1167123870,-231104537,1979972241,-1039016237,1944
-1322357544,1653003580,-1584466028,688251263,-1490479574,2078516832,-533803473,1523181525,1901307076,1945
-2028097588,18303282,1886315287,1341132631,-168338848,-161966173,1223242435,1036308309,1122755675,1946
