P2_P_PARTKEY,P2_P_NAME,P2_P_MFGR,P2_P_BRAND,P2_P_TYPE,P2_P_SIZE,P2_P_CONTAINER,P2_P_RETAILPRICE,P2_P_COMMENT,nonce
217769493,264861599,1246220347,-1940828627,489043850,-1718127406,1406487814,-728724102,-1575368592,88988
-1645674925,-1790255753,-161436152,-719935825,-873529753,474016122,-1622403819,2057503797,224890089,88989
-1769175780,1004353536,775118544,1527432426,-857773106,-603272224,464722615,1006732495,899828046,88990
1812550718,-1425561038,-772749636,-1529475827,-964142420,1964449814,903174297,-1063408560,-1907713869,88991
-674330974,-260523046,1424959193,-1047090760,678913685,928052959,1700482802,1348368513,-219890842,88992
410871548,1402036894,-1567418823,-131520154,-1566536707,-1802918379,233381534,-415409681,-1121367832,88993
-1596496358,-52317549,-77985203,634803348,-1869304983,-668259958,1073719078,-317176725,-184164911,88994
-768004976,1107523183,-1680215664,311719904,-1480185195,-823839438,-1139433470,1376415065,753531052,88995
567544506,1630445940,505984105,321041199,-63056207,-665783100,-421800064,596885911,1916625559,88996
-1974092449,1749988349,1575440085,-1113930448,-2136452548,-1010949962,1865189717,-226816667,1367821067,88997
-1140858078,1777450726,-1270196327,743864955,-2115950994,424311361,-391861176,1425692502,-1555033307,88998
1171380645,-482624710,-1497800127,279162969,-638574007,562629294,-161422011,1512395508,493863591,88999
306314617,471608370,-110270701,-1233178666,352438048,-96565394,-795529030,773894270,-1174317041,89000
-1082090038,1226451093,446553513,-1009070737,-1845861546,-254045527,454940317,1841837992,-226475970,89001
1212470595,468450017,794111395,-890547965,394172724,1225583176,1858997131,-2146623730,-1604003381,89002
-1640463447,-1933416918,-87031385,1915131611,479190226,1558190072,-1283081777,804968784,715609758,89003
824816719,-589555173,-879487874,-265630387,907419330,1340686566,-413833751,1559933676,-190498642,89004
-1607649926,-24542731,1706780434,-1220945029,-915370382,1678273875,-913389283,1990196680,303985275,89005
-1528364099,1392805768,804053203,798829809,-949883700,719426983,-1519911204,-248083808,1822163545,89006
-1128997757,407167571,198420288,516511118,94584131,895543857,-1417216893,101278189,102129939,89007
-233373877,1174366256,-262453597,-687601450,1155447686,-893220969,-1722146504,2130226801,931799478,89008
1519342935,2017965317,1864388981,522012780,-2039003758,1069816582,-1585879311,912938758,1957863516,89009
-619800996,-1290742672,-1031449224,-2119079143,-750116112,824499293,-44888363,-1384213469,-1357565375,89010
2002995823,173357526,637307992,-352476710,-1105577660,1561314274,111009837,-1994612983,969212891,89011
585781818,1768909849,-962591422,422513253,-1285541240,-2057772326,1066960246,375578071,-601674808,89012
1565306029,1380171640,-1818964406,-427292289,3221864,1092082692,-1893536094,-777907215,-1835138970,89013
-404659529,604601255,1056374703,-1939017834,-313864928,-1939694142,1812420806,249381648,1473283839,89014
497991303,1595196118,-601423354,1301676262,1679285075,-1859793253,1000127041,2128605717,1486556898,89015
-1673973928,644787244,-1336187022,2112913740,-224963914,-90010490,-1214888840,840186218,1483531690,89016
-1479459937,1708236524,-1547470406,-1357738915,1294420784,1565467743,-279239217,1536870375,1714295553,89017
-460997834,2022098197,1004467353,-1478613897,1630439975,452988922,729670463,1158666197,-2052425725,89018
-2048323889,1864875165,-720543408,-1383390077,1586155689,702636697,677593018,-1267342820,-937635251,89019
-1365558255,-1676372567,1173584207,2073787439,-507752451,-1329029688,-1210760446,-1642773492,498097545,89020
-114468365,1152348968,1078811416,-867672801,321421617,1367084093,-1214212303,270028599,1923013224,89021
1623135599,-1839230460,-921704130,-1592707985,1827835187,1268779260,-1214962188,-1184564085,-467926359,89022
749980290,1237267955,1867877322,-1320331048,898252158,1971407452,-45455018,-688357504,-1504032950,89023
-633777979,1900257301,616266145,1895203528,432002017,1119821251,854496808,1511746980,1611774090,89024
511281847,-578227936,118285698,1694279655,1061962347,-700665328,1306355902,-967292546,257765152,89025
-832040749,1347803485,1409226635,85621708,1521781428,1170948510,-1230296322,-959903857,315566224,89026
672475025,631621183,1957641611,-1558602271,-1251122371,-1504631660,-321231047,-1374615955,743914659,89027
-786246185,917939689,-868995350,193404379,-934056215,-1827341181,-1091938063,1928231167,612028005,89028
805182983,-2070726902,1732780616,-286586250,-136958265,-553021823,1710792411,1828003852,-926301130,89029
-1215139669,67767788,-851078158,-93402436,-1543791278,353920760,-253970277,-223866780,38057015,89030
-1541665694,1323864236,724695708,-751494641,-701041792,475694819,837076604,-1179663232,-1299456027,89031
-1937006680,-1398118492,720356003,-1250371068,1469105294,799504403,-653160565,-1821768275,569009203,89032
575184336,-1541836107,1525149490,-944064970,-101561381,-1162327736,1254598040,1706166017,-174735562,89033
1582434178,-1800525449,268899424,-345943278,636826193,-340666899,-1937854834,2115838894,1795539265,89034
767373880,-542494724,346220485,-295588833,1496437363,1498004200,-1712366606,-808281190,-541942581,89035
-612515855,-478215033,1433464846,678337874,1922567363,-2031592945,919163322,1697316115,-1394585174,89036
-1908035285,-1609572399,-1345762500,-395150750,-101047000,-1320752311,602784663,1210485229,-1283957219,89037
-144715011,-781079955,-1055331139,2073054983,-1075864578,-179120083,-833990919,-1264677188,1325500933,89038
282848865,296713597,1183454361,1747949323,-2044339050,-770002330,-726102154,1988702503,2020314314,89039
1516499833,1184167963,853042213,2092496329,-2135982721,-990184205,1199644098,-39918783,-1877814996,89040
288424557,-1446989627,-1139593854,-480274656,1214333994,1404930682,-1107943767,1047769693,118974743,89041
1390851792,1633922167,1254690685,274157258,-211047354,-178937732,-1241607111,692473717,-1298707112,89042
-1824117938,2071687591,-645215998,1525349236,353902640,-1528252589,-1962253639,2059628223,762281872,89043
790647053,-997401833,-849397757,-1477549693,-643032962,-741511873,-58471590,820205945,-1397028900,89044
-293787283,1246217768,1254242596,-2048863525,1128466337,839181418,1267301648,-242447363,106049928,89045
-790588430,1701808603,591451007,193264769,1150395527,-1574337503,-1576686955,1271091605,1529558709,89046
-1211674387,-449919847,-1265608644,15867217,1218691372,-1354250710,-796336953,-33595677,1122106652,89047
-2068212420,1016177606,1102608210,-98294141,-328603954,589073138,1349966059,-1246777460,1613183530,89048
-1841503419,1763673093,-219963913,-2082275632,2068482177,41545721,-1704923906,-335076348,1681009519,89049
-1869810730,-781444910,-782108541,385775754,1453881138,-1500458447,-1210258570,1428499944,1291579814,89050
-33869154,-1034155598,-115364721,-516610295,-808082496,-528494921,825209739,-725854449,-126993380,89051
-267866365,2012734477,1720275439,-328463654,-1978406675,733210569,-1799833742,1861406581,-1448224683,89052
431989994,910585373,520724823,805015667,536922758,2001040664,1617522910,745362883,1892039585,89053
-239220219,-195501405,-1328335765,1024381648,76690446,1354805536,-1366795249,1614387546,1952828378,89054
1716576639,1248086191,-2091222440,2057581798,-588437738,-1376184361,1854329751,-79461180,-1971406027,89055
891331494,767590697,1580029376,-2048102249,-1636321244,240770073,284420590,607254433,1667984863,89056
581182794,236922922,-118632127,814976434,154186214,784107536,-288388096,1259427527,397924183,89057
279152083,363626869,-713447072,1517183287,-1557211770,172767771,1489142975,-1862302095,614970659,89058
1204240972,1140757758,-864008179,620478125,301743089,1891808571,-92967910,-1562427807,440915558,89059
-1655336749,2026722421,-774610472,612157118,-1303229302,914802529,1562933514,545715986,-1523984982,89060
1633721585,-528621740,-1651490315,-431028178,674077499,585388094,628912725,986031001,441879897,89061
-1133855230,271516972,248176732,-1342486526,-857729914,1679189478,1932684040,911437437,1237017690,89062
-1578632103,840817789,1285933796,-1536930548,1199306245,-1268158700,1401426772,-85363986,-1637370150,89063
-32329839,1400836070,1299876845,1263463948,1585778505,111822330,1573103015,-1926443074,1815769056,89064
1798118825,2007996517,1775217834,311905175,-270554525,938063086,1109209755,-1945339021,-1050751162,89065
726863575,-646503084,-302680789,-659866226,1332328159,-2045856869,-1427525497,-1952418119,1685159164,89066
1325335541,1242775127,-211224136,1234469036,1350066762,1235540926,-786728602,844819995,896468148,89067
1784633557,784130160,-1908236019,-1735288622,1973988883,-969012521,1150564949,775966366,-512222470,89068
-596239005,-1060078692,445410387,913708338,267448072,-201905321,840339483,-1090888882,464262471,89069
1645460174,738596639,-1785785191,-975599568,-1721064703,250646327,-1710392088,-432959020,63879745,89070
-397273345,-1773520700,47652175,-1962779031,1550017815,-841668192,1565539287,1210684895,-491250735,89071
-792807055,-687266770,-988441847,1449407899,-1094411872,-1046031946,1095623825,1815866767,-1689857576,89072
863906287,-1374362166,-1914266877,-1425349520,-91546395,-1055927029,-779025877,-1427606336,-373712598,89073
321848192,942693263,123086530,1614783776,1889937464,2134075296,2046561033,1099480935,63603376,89074
-1445162239,1532120771,847828623,1883002732,-93367793,305082340,2071284298,1986164754,1449562743,89075
577938261,-1348343499,1159997755,-673092003,-607894969,1885804941,747822642,363525092,260719465,89076
551784694,1877443244,1832941230,276484260,-1555552648,1191094967,1532368894,-2049552555,-488323071,89077
-2074933899,921735868,804046745,-461107992,-1595451268,-755133272,-239844075,80858386,1819637987,89078
-33372690,-851161262,1612589905,1260778866,1410713786,1334929659,-129650808,-1126012350,-2066477750,89079
-610204968,-1975456007,-1904899463,1862449180,724415314,-562936056,2129113196,-305326190,1352312487,89080
-1935430075,681499817,-1451056519,1977867327,1739494778,-274702114,-1631004947,-1904093303,1515155422,89081
749186220,1517089962,1180340805,895899870,239868510,-667572819,-859627503,-1099635673,-2119113451,89082
102394454,356380445,73643201,-990014591,-304070523,-170132904,470708348,-1407088224,628727015,89083
-373747032,-67646063,1393727883,571204681,-1957785578,235950318,-1149830646,-879389377,-904439746,89084
-1308042520,535941021,-1703831743,-813035034,-110667413,991526627,-1993172669,1101404931,1145839563,89085
1822281247,1008903568,-30175013,-2112370371,1042016402,-1378912599,1988033172,1379848386,1891548454,89086
-608107299,642002356,-931315791,-509770755,-1415184452,183768044,-97366749,-1065939642,-427483160,89087
793064946,-728203552,1116326277,-1966819185,333092102,169455168,-961017954,-1833606354,-1590539866,89088
802975649,1002366519,-525251349,1844875576,2026033356,1198487460,-1223280160,-2053973119,-1432913308,89089
-1087271205,-1148684270,1545059447,-2013231139,1165476055,-1499530656,532348519,-1108897007,-1597653238,89090
1059898995,1675669508,-1993767010,1677565686,1536483430,-1312655377,-1515901175,1451896244,-464198971,89091
-160496438,1819345304,1097507765,-1165106022,1958648978,-372996834,-1585037503,1611585506,-255933504,89092
-9771787,-1149551043,-174018944,-1310688808,239899755,-827840515,-1546792473,-496678965,-1492667179,89093
-592502350,-1170560198,1194661406,1346250358,-1224610377,1608019444,-2037403682,-255050253,1342141812,89094
694883553,-1372850036,721709623,1758938706,-1183412652,1248292044,668101460,2068873043,2098516313,89095
-1933093721,-1981000692,-961461040,464693157,129559554,1312184696,1021142041,-215541612,-1175441688,89096
-1253290882,1606611658,-1994357251,526998534,-1141558238,-1063997648,-1892435125,-294155349,1905805391,89097
1062972865,1775883761,-294897878,1436551255,319355698,-1079858492,141743256,685631304,125291246,89098
1271257028,-667922738,-1559816515,1111322819,1644418377,499499056,-2061372174,-1899097132,994579674,89099
569937002,218748213,-738360007,-1502618421,-359701141,1554171907,1290968428,103447658,270584712,89100
-680872792,312280624,-696294617,388091131,-2092968151,717581028,-251913754,-1179550124,539375048,89101
-772462455,704511272,1992010194,1004716011,1317489037,-1103633447,2055003382,274596792,-561166400,89102
-156575699,-195021394,1939538226,-632249198,-404060666,-520457379,2069185023,-1767839088,-1084941198,89103
-2032644002,-322149380,1902530150,395763621,-1148307983,1799036486,2065710029,-1267047331,358785061,89104
300536781,-822508013,428272467,707945490,-1969551252,-2111650092,1039725975,656961028,1162155211,89105
-1174771345,1392838041,-1255478990,998715627,-122761962,238723305,1861829477,37890994,-421055431,89106
2109596720,-502607917,1053228814,1031461359,789763707,-2145332501,-1907227229,577280446,-364629162,89107
1172750655,226081623,-215917575,1136221227,1126399398,-132804826,-1316382851,-2082769713,866999801,89108
2132018726,185523257,-1625595449,900816152,774333385,598513000,1030573339,710905260,-2146372744,89109
-1187794679,1337106659,-650892525,-833461108,-726704535,1379040377,2076382485,-1145669776,1793991895,89110
-1588123492,-212099184,-1422584424,-225374964,327383635,2039965505,853170307,1517302348,225912355,89111
-1087884857,685685945,93694355,-1475332365,-1984047036,-154607156,-689816700,-1297234875,-296506548,89112
-849041198,1071185956,1052675975,43839188,-1389315833,281823458,1796885322,890380025,1992417520,89113
-469605506,-1265153752,-1520482695,-29693901,275375556,780869240,-460986609,-315764186,-1568672387,89114
381175724,777124633,936726273,1210019481,381763354,-2145001396,1865183314,1789615325,589565615,89115
1206140565,1004112700,512300016,512628419,-1846032078,94564759,-1736179136,1006834521,-1803655774,89116
1092943811,900290810,-2038965630,1020630184,978337386,1469370211,-838585677,1886012843,-697225487,89117
-926637460,-13186092,-910786146,1043723248,-1026556165,-982655119,1612820887,1346546560,2137837625,89118
1883223296,1253143554,-205377134,217836823,-2038296079,675389864,-1855470200,330065445,5855607,89119
-222864774,1275581639,217037366,-1565734241,1947210817,-1371400934,-2135889122,1935670220,1626498945,89120
1039955617,349501461,-1911564531,-140237664,-1410031889,2083972099,-1347538234,890461976,518426715,89121
-10516641,2000937853,-177271775,987397350,-1135268944,-1337534952,-363494489,1649917212,1790326976,89122
-1664768542,696260569,-1030297482,-1304624537,1286006621,-1104166853,-1930168874,-2121950203,1256112882,89123
-2080259995,706371852,1395780598,-1290049280,-1796650576,-359904575,176233200,-951547799,1317564654,89124
-781298836,-897720445,-2101174513,-1719635098,-1401531559,-566129214,1207670975,453466819,-1536344085,89125
-538279626,-1428064946,1288709405,773174808,-296772365,1562790905,1713388719,994429771,-404278490,89126
1888127541,1467152230,1989771129,1299670516,-986462190,217020692,714756717,1228683065,-68436509,89127
382929581,-320106747,1286684745,202295380,-1529772383,1344012754,1520045846,21199288,-337214816,89128
-521442419,1050136527,1309447104,-957276957,-2084804614,-1311130428,-1431817248,-391743018,995259126,89129
2007798658,1433156645,318346750,1873550685,-176072766,-92326866,-1898433423,-322800711,-1102162766,89130
-316272371,-1197105895,125700641,-872416495,1846725051,31664111,1945840781,-224935037,-470362882,89131
903752429,2035111849,-629796537,639025183,-1451035207,1145704381,-1760638144,-1832826654,-1342025690,89132
-2079562385,93965109,1260090717,724052068,-564924751,1629280728,-527927219,-819702052,1876108192,89133
1877846545,-1820791422,987929699,453438699,-1113948123,86930923,-1268671675,1627683990,-658350284,89134
-1967527804,-1801691489,-1039411470,-251450015,-1471570631,-978894701,-501795455,-238336571,-117255213,89135
1916693632,2101026050,126584947,458264962,191755598,-929529352,-1487699421,-164671505,-1115854991,89136
1141852525,-1250612585,1337713351,1313374256,1179012475,-1755489051,712481210,-834232399,176697299,89137
-2036276534,-230797961,196671437,1044478444,-2061981692,-593989326,-42810312,809004783,1972293265,89138
692149116,238552879,1936572475,649160441,-830030158,2023076065,89041504,-725695883,1840624380,89139
-1653340364,-1121781635,1729307314,-1703082108,-782734843,1189312210,-181247804,1787581810,-774555604,89140
-341467465,91872157,401311548,-1859515510,-1101275773,244960410,2038236493,-715254359,-1674605198,89141
-1547089652,-484164873,-683309518,-80421367,-257098221,-1930680579,1372523126,188512273,330555027,89142
174611660,-1779153544,647274635,1039192289,-1071316964,622086033,1028895275,-668832500,1097184713,89143
605889167,865171023,1026035902,-963701585,-228244285,-663353325,302725232,-1937603876,-1240133411,89144
1242581708,-1376465725,2082857397,-195560963,48105568,-1131566858,1669889675,-1897702321,155780552,89145
1442738318,158381467,-220375864,857280338,588202914,1055247985,-487961212,-1425207547,-889291654,89146
-1870539087,575396060,-954822836,1226147812,-1185269744,641792571,-858269282,-154769416,-1068397023,89147
229841532,2104152450,-1043679805,-1766230684,911527592,505486181,-1247385834,1949521219,-1331004090,89148
402974307,-1507798300,-762684131,-717640355,1289589564,1970142088,-99646540,559388315,921568458,89149
-50362326,1192379358,-248486343,-1035591428,-746254079,1149495630,1373559035,-877840024,-1211095404,89150
-334093079,1385525792,1402056308,851693872,460087446,796674156,-1477305752,237843737,1791473411,89151
-1875045679,-130224997,-1977667490,-1222857054,-95236596,-943465513,621986390,-488660884,-1671286737,89152
-1371654474,867238800,1868909785,16276520,-54445483,382088005,-1213698024,-1774953191,-1713252573,89153
-716532455,1875438868,610204381,-883949369,-453734865,-1929547509,-1968876167,-531260599,909841398,89154
1932675673,1392201116,-1332212432,647556434,-1730184343,747732957,-1769426894,-1991026766,-159746101,89155
2074297126,1721120679,241725645,-1730855787,1590861062,-543774599,-21061854,931593151,-938905531,89156
809602535,-365074289,-2000864243,1218268466,-12268439,2113152349,-1820670404,613528951,64069990,89157
-778624982,2048002456,-33375392,-1682981793,1223590144,418628512,-32296690,790977695,1757678209,89158
1123185261,2019571881,1480097730,614521891,212204207,-769949672,1261399903,-2113277320,1136440862,89159
1168651089,943068509,-46218012,-1151812541,-1669034283,1765811699,1328375925,197836895,-382407938,89160
-1441225445,-1819770049,692941460,1049243072,-135076753,552163288,-568158664,-1201345497,1871020064,89161
550699116,-1226218455,594947019,-1405793069,-168369094,-1298509153,-2093142075,796223932,1844199699,89162
1252372092,421687283,-1606303771,-79145083,200624541,1033842376,-1969254434,1052987119,123329107,89163
-780628108,1864686922,-1138951026,-1749108578,-165216073,808918455,265166892,-470758614,-805145156,89164
-23082745,261336451,-1516483989,1977422787,-1061780058,-97695761,1779657022,-1542679814,1433851483,89165
-1687686900,-660179184,-1244630102,-249919168,-445341802,-2116593190,-1266534426,508312902,-647885934,89166
-18098860,260565432,1880498134,1203379185,1118596859,502408776,120283561,1562428779,224964904,89167
-151945279,-1860558772,-789474960,1968235909,-192258226,1754118953,-1506035440,1571865780,-786514705,89168
-1232434013,1920869179,-1264007988,-1632966648,1603334296,-768235738,1758025214,895968022,-328846278,89169
-1409474071,-1147304006,-1000722856,1629460966,1438156067,1878627342,650334549,-171724951,1905541533,89170
1613650471,947818735,110785094,-1550925613,1824147907,-914586294,979893958,1292399230,-341499539,89171
1711437412,-1491254899,-442861044,-723824948,-251668809,-1275418892,958673028,1337910704,328308211,89172
-1632004992,796770983,509554671,1828970388,-1287509299,-1191168402,1740073215,-362312436,-1428667038,89173
47692602,2051159957,253246359,866607251,-2040722131,187788593,1569002263,1538959693,-983519361,89174
-1118232475,1302052388,-2129152012,120091872,-618628207,1695051919,-612986154,-309995718,1954338002,89175
-393743031,448909434,-1360587259,-496425171,-31461719,-430546226,1807009143,736973501,171606967,89176
889395674,820542349,1118617810,-1318518096,-525422327,-2123203040,187914875,-1651590950,-1136490282,89177
1702212093,188161150,809984375,-215466501,168153074,168620861,-501438877,-1105833366,1053448679,89178
2144862046,869767745,-289006348,1372013865,-1003959032,-347324345,-82079335,-884057544,1169601752,89179
-396213268,1273836414,-1789494414,1195959037,-597412274,843835779,1021715944,1752051833,881741471,89180
-659339424,232374584,665402372,1139767435,-1626776264,44143436,765277491,1265019141,-170648591,89181
-583612221,164473725,617310495,-201668586,1108641568,1230992390,-1807895033,-897937410,1787718217,89182
1250549158,956944956,-626381764,-1727800327,658917850,-263374383,-1291376893,-326612879,-1858543986,89183
692572430,-1357189522,403505715,501365636,536766444,-1855635984,1730586240,321507279,751219656,89184
-367650626,-1725688450,356826921,-2061074916,-1663286225,1458894531,1602369711,798474343,-1161285889,89185
765158850,1380974488,-278042705,1144386662,50459403,1295802775,-1093092736,1986119641,1922936030,89186
-1031994970,745447556,1214118262,-1713986974,1813110530,639957264,1229581101,2068895725,-2004717516,89187
69027079,-1250862228,313692977,-1819812958,1172458263,97046437,-2114706062,-1504198919,718597510,89188
-448662005,-1965782515,-1123891602,-711933493,1832343692,2052995479,-957225559,-387696281,1899131544,89189
662328094,1450095539,2116235854,1833998345,-1707419897,1881389222,-1063853617,1185157456,-1208395570,89190
758494105,-822453137,-612152920,-166542066,212369083,-325551309,-1928982110,-1785306442,1198708226,89191
-668501495,653026886,-261365425,-1185842888,-396685741,885096953,1804083446,-509735621,1293934477,89192
979844443,-342004358,-1778561633,-226368228,-165531165,1372493481,328840630,-1446758490,-1998959710,89193
904300335,-642354174,1108294161,1105040721,-1058462933,1884526051,-1223827928,1584578601,-124925394,89194
-1837316379,1718168495,2090245212,1012343523,1039073973,-1979758728,501825595,-315550955,-1317360703,89195
-868322985,970580777,-1541142870,1867504937,506550012,-143190395,-393403821,1040735953,-1300139606,89196
-1908531454,275497204,-1584467019,805692038,1659608053,5286592,222297745,1890511076,1626433820,89197
1116568743,797549539,-1609533283,-1404834451,-1698153082,2088756408,522850065,-952932517,-277626383,89198
-765276676,-238332155,1408700383,1318886230,1969181462,-1030913064,-229738481,1515068231,-602202005,89199
-1078035993,-358294371,-962312681,1036658420,-1355271578,-1278393688,780326426,839583275,-1531281009,89200
1990746997,-766223977,-1045605219,402091410,-2112509141,993013042,-685394730,-1899067992,-94229553,89201
1264495021,1988996190,-394886387,-1338288403,44315332,280327614,-469797061,-998090265,2005180896,89202
48637775,840278581,-717610296,-408123277,-293684056,1417356976,-1896369608,-1598635977,1345100756,89203
592319946,-1849293989,1979393501,2134104946,-1691415424,1292742504,-820945301,-1327017087,-1498776994,89204
762111830,-971527966,2064440679,-118278907,-2092939841,584653002,1051926268,-491164495,-930516789,89205
-1131519885,2063332332,1030014076,1965537311,1463845480,1967226225,-934027395,-576825424,1203368748,89206
1833006627,2016596701,-599946832,-882224159,-1925460444,2046222226,-1655106827,-2036478797,1999533428,89207
293805976,2070784965,1513191374,-758435348,635552116,-754003455,-1775173598,2100735508,-1748447993,89208
579256878,-2113564113,-1247131150,968435172,1662936340,-1749765852,834029502,1835434232,961369325,89209
-424561690,631040111,-1985495307,1461327153,2091775920,898925089,-1213487020,93288943,912142299,89210
1413145664,354344188,-840901084,-161693609,789444440,-1555480917,979018311,177371389,-557627228,89211
-2118740792,-19840629,-710505764,800939800,-492057679,-1598063249,-1146353030,795822724,-471256581,89212
684186782,-127105311,1833308283,2122181556,-733094577,-1997891720,534358801,-2095551577,1543545972,89213
1597804194,-2042651196,-880497961,485278095,1923762857,-278714589,331150742,1231322944,-1683968999,89214
-453745921,1610613738,-1356454537,-1179311186,503920343,1670991551,1185281713,-689723520,-114076288,89215
826785347,-885386664,1700194961,-1248353400,73902532,1803000628,-1994349721,1744990243,-289414284,89216
69572612,-1357864188,42908953,1269719770,746973845,1595975602,405767023,-497795577,1337138891,89217
1232763322,-948352980,1285164418,-1588983504,2061009715,-1902957348,694367739,-1581478867,-169655350,89218
-1133185353,-495383334,-1045514454,-1478220339,-1135079760,-708821116,1321141726,-838280989,-937117418,89219
-1796844487,1225677277,-392049382,145600172,1958139914,-1013493710,-2047386453,-858814482,-1514046675,89220
-2099180908,-2062019564,1679689362,858215188,1974912637,1128054999,-1606695090,342610471,673651883,89221
1772725695,-395296570,-633184692,-1675051964,1060689785,-374110134,-101237922,284357742,1416472537,89222
-813428513,887138175,860098501,-149780901,2075414718,-1464720941,-867870723,-1147771533,518250622,89223
-1581488741,2128722277,68285711,945253295,2104329707,401856777,1339712814,-1873450073,-742529814,89224
2057594589,298380123,1802519389,1385129132,-1964433419,1700615637,2099679113,692491883,-1188521177,89225
-48676875,1445529697,1240520628,2014770689,1076850795,1100478741,-1348113511,361763563,-2055018002,89226
-289839632,-611278137,746515069,2104333394,-1203352764,160451330,973620506,-497137645,1850165877,89227
-1794431617,1675808398,-827345758,-874131129,-1836941791,-1649328979,474214982,1701835830,917365162,89228
1538388045,-1859712916,-205972578,-328571056,-689062345,1178228136,-880401880,-617554190,-1787120730,89229
1365812963,1542148832,-1965621241,-1809936098,-1389621444,994023587,1055335031,404984056,1724499317,89230
7979918,-612047329,-1337817300,1836144354,-1638184472,-1203428402,1429666695,-1398492226,-31569408,89231
1097176415,933508159,-67286306,-438024523,1107989352,-811001384,1821145141,-49984364,43485736,89232
615746549,-1999064349,599136582,-940398792,-717567279,731574761,-1825681493,-818791629,-1902640764,89233
-1184834443,1793887137,849343030,1317190938,-1117216136,-794347336,-941005053,-644666771,-1930666211,89234
-1590732029,338260380,-232403113,-1669609344,1716399949,1782922256,1412207017,-1363603952,-1754983870,89235
1820609286,-1848797650,1780968596,-73436989,-1351751505,1109201491,942268016,877077015,-2085156940,89236
635584829,19975200,293688726,-583908276,-623228176,376540166,1869085556,-1315410874,720073255,89237
1524816719,1750391037,-1144554084,-2144381493,-457576116,-1339615669,504170043,-1603893354,1650472802,89238
-995770072,-837857518,2003556930,2017738226,-1151118106,-1613281304,-373153274,2119972812,-119971515,89239
-1823627821,-702149887,1831757595,-1005497064,741868594,-1645157172,546806269,-590137746,-616383593,89240
-908454608,504039827,-1690174733,939443700,496753671,-216264375,526511396,1520774720,1417959688,89241
-1103698483,-20476918,-1982744205,703892538,-1820137431,1422326358,1410872657,870472714,-412259263,89242
1126320963,-1743677153,-1682440176,-832127171,11388865,-937779950,1768858468,-1793187189,926517935,89243
1948447409,-1695104924,-538779423,-1413423815,-1368986323,-83045253,-1318702373,1758755805,-1391177671,89244
573875188,-1258554739,-378277304,-1599203686,-1441442787,-1115076956,-122167431,-332870452,1769521457,89245
-973310237,-957064282,2029966822,524296976,201513596,-1421412472,1357036075,-1571682072,1051170923,89246
-1610476093,728917517,-1226521359,518057239,-1728218491,2117931499,-146424273,-1837656289,-1198521943,89247
-15463929,-1056359166,181956374,1185960418,1052044349,-1534890459,-1302335268,572966167,-715265576,89248
417674327,-1254019641,1716028104,-1635735771,1202969297,1148124434,-140526140,2033274367,-1531550017,89249
23289667,-128927564,-1917554999,-799955241,-947007386,-811755832,1584785867,-1997438601,1250384229,89250
-1824552384,-929832812,522245286,1769031485,-744771283,-1406999820,-550995469,633207756,-1797170332,89251
-304247201,-682048957,-1672092644,2116612928,843491182,2005936538,-462224987,-592754529,-39028793,89252
-100064852,508730516,-675219441,-671160864,1083988867,-633974086,-1209662412,1632362051,777666406,89253
70361592,1757269029,-1362996364,332958350,-1718154117,663165630,1045230840,-65867015,-1249075519,89254
1536593700,-2114277664,-2014329617,761564375,-479913942,-1814203781,92418963,-554552451,-1330226246,89255
-624219500,1050775802,-1085866704,39887366,624800788,576347435,-205968385,-589188998,-804591889,89256
-1587120839,1224699496,-473700551,124577703,-415504170,-1345846207,1675299332,1614742327,-199299917,89257
1825459931,-157419284,117387145,-292495219,1972047223,1431410829,-126530059,-1326545712,1231749095,89258
-440522869,619837509,-222013074,1629463323,381226422,674281290,1154336259,1731892020,-1388887912,89259
1576790211,-1055687494,-1738523248,637819108,-224203239,1934325852,-1604832009,1365826084,1254051763,89260
-1696769160,-449522343,406956869,-1249436224,42392817,2127744861,-1296020428,509694716,-807911866,89261
-1548004478,-1059701688,-1131518219,-583147718,488764447,1728302823,-2071740466,-1689519174,1343252599,89262
-1501518519,-55294423,-51589304,-913802300,63827322,1818347046,-2117390067,1967005499,1762356071,89263
-939296040,293616613,-1519820652,-1566491474,1784789846,-1996010392,765665457,1749538456,-1209491137,89264
700496389,522393485,-804150416,-1084748053,-645663306,-63330453,1380078289,241814429,-1526428840,89265
-1889391454,-284683998,-2044999340,1992540860,-1087585173,-1632495975,-1507066014,-449828722,-2097031284,89266
-1794923324,-1032411107,1899243156,544924720,2000013081,-1953431903,40566161,79085437,-862703015,89267
1703616526,1860045727,536040970,-579291398,-1404896973,-282324358,1861310636,-1715732836,1326991524,89268
-1256902470,1524757160,-1718306096,-1589462815,-242925157,705416301,-1765409984,-372976858,43368229,89269
114356245,-1225173165,-2025854540,-137151930,1911356529,21193507,254313292,618874434,288748657,89270
766188180,-984483201,1822545948,-550730145,9573990,2011172181,290446046,-991802138,939626310,89271
1816641111,1604813678,-225836609,-204555612,-1646232189,-267114244,1301876376,663165050,-2087847853,89272
1780254169,-1451824004,-1204336125,-602224850,-1156597925,-1867569149,-1756891655,-144655236,-1401812539,89273
1348568052,1219480425,523487935,568616919,-953057619,1209137718,-1057708058,1044336103,569561950,89274
-527193523,1663261999,-1519595621,-830079482,135014570,-954136572,-1882540948,1781618098,-1608782557,89275
