PS_PARTKEY,PS_SUPPKEY,PS_AVAILQTY,PS_SUPPLYCOST,PS_COMMENT,nonce
-786098340,1190789676,-1794209961,-755732341,-1593786420,22853
1304873681,-1354277776,2104686621,2080874062,2108095105,22854
1062236770,155068036,1422697834,-1925807769,-867818190,22855
62919174,1816026180,-799208624,-1325121842,-537789411,22856
-2009634036,-1763078511,444701668,-602467961,-830527541,22857
-1645664357,-1336019547,-1077590548,-1755275521,-380746587,22858
1722709403,-1556097212,-1327624445,578493921,1244377771,22859
1978182780,-73558340,1510692519,1589715040,-827759350,22860
997649800,-1875680587,1891428707,-692497052,2045679850,22861
1727865087,1269342423,169667408,81162016,2040675387,22862
1668211098,93652130,-202201831,494220954,-520819683,22863
44942483,-224843627,-1031449816,-242656511,-1184366927,22864
-34943944,630328203,1703285100,-382272870,1435606405,22865
870042710,-413710177,1998168629,842553553,-711319799,22866
440242933,-1445526834,214325852,1913776655,1648709610,22867
683838481,-1275107227,264479326,537183377,-372992631,22868
1286969394,-1635651546,-669992878,-1803096939,-1753552181,22869
-901424682,-559728088,1053956769,41363142,1097057167,22870
79950204,899327967,-1970097548,800506691,115329043,22871
-10938661,-1144625077,128276449,725966901,354609328,22872
842146096,1954501918,-1847167695,-965149299,1431274129,22873
2002056486,1108207515,481924386,1573469793,1787807119,22874
-1051163745,-252655994,1174140028,-1852780083,1476001617,22875
979960961,2019352569,-229012914,-612213944,2050983796,22876
966376973,1570919840,1333810677,-1071894264,-225487431,22877
789166400,-518852454,1238017456,-1755217589,464990126,22878
-530230176,1106594980,1847298641,1776396901,-1741739290,22879
-1438391825,944153230,-534108890,1414343826,-225934817,22880
-1709448554,441102230,1078588374,-157237122,649389452,22881
466013530,-52186400,125642913,1647510024,-1284634423,22882
555072742,1135468764,-690648676,2130837903,2108896562,22883
-1612478388,1940935162,1891274690,48361383,-1288630341,22884
1440930690,-1900184178,-99989712,-2084441585,179305029,22885
-516047938,1791381824,-556546198,-1529385545,-640802005,22886
-1389436328,-567862359,-583882912,1999917020,-624898577,22887
-682998759,-131273445,257421767,-1926349642,-603283212,22888
735783410,-2065597501,738849353,1186031140,-1083550509,22889
946170704,-1102685844,8849807,2017983572,1209387250,22890
213962861,134469962,-1679986448,-1396736415,-33477472,22891
1649986321,1938019052,375950404,-34274241,-1833225974,22892
206149170,-1157014472,1475428242,-1028678831,-1148419609,22893
-2253571,1210840768,-627013378,-1119699143,-2019103196,22894
683225515,1427797662,-458869612,-15508367,16515319,22895
-569374770,-345862897,1354228877,865337944,521470630,22896
-206645901,64083728,-1947008561,-1052383279,486745470,22897
1966830600,-616816342,979322677,-1742543230,670591690,22898
1696997736,-545017657,1017842176,-2094000655,616969862,22899
934682235,1246932487,-2045763968,-1766973002,1004118984,22900
2139383971,-295001925,-841592610,-2064198286,1599323055,22901
-1046096442,226756042,1667797806,-1579052763,1720173763,22902
-893987712,-2032671188,661478048,-1940401963,2090690587,22903
927427915,193830279,1189236721,1005462514,-429671024,22904
-744236464,988876096,1466341175,898936272,-1727275510,22905
152047925,1536674282,833643561,1919883846,1930589220,22906
-2082872381,-454415534,1054775246,1706333527,484184525,22907
-1298316550,-643104447,1254166056,1797401275,-2005087398,22908
163955552,1515090276,1115153017,-1549193201,161475111,22909
-565202076,571038929,-837988287,1063922015,-97916123,22910
476937476,837463739,1677469861,-1533980931,1438432333,22911
1834895063,1136860042,-939858729,-201570084,1174577470,22912
1256222710,1102449648,1350307488,-715982655,1852238870,22913
1233104792,47423701,1264346796,1963538863,-246446224,22914
-1709751973,-335487048,1109790004,-1087767368,-412679498,22915
495932102,-1344105546,-565397570,-1764984973,997297064,22916
500764163,-1851701898,1131060144,1849148135,766792825,22917
-272929829,1651832799,544567083,-893009543,-1801945232,22918
759484691,2050738140,317447377,-2073583077,-1305599787,22919
38835237,-1237826817,-1615186551,-1363424999,-1845463211,22920
-724430297,-439603455,-1972140294,-1348108125,1830493127,22921
724412190,-255767858,232831784,-1038458765,-1805140770,22922
-1659411569,899710107,-1878507939,-1515913203,1028024589,22923
-952803743,1194775858,1188090159,-1976706454,-1025856630,22924
743057254,622649843,229834283,-921416073,1066270391,22925
-536861489,1441877248,-641367040,1110931265,101876913,22926
-1502908867,435512716,-1098459517,538164379,1212723227,22927
-1790579476,1653651305,184732047,100443877,-913427998,22928
-1522276768,-650035702,1508997317,1650331389,-167897858,22929
-1571658697,1202741924,1522232786,829536712,286150088,22930
1875068596,-304820559,1293309493,724164257,-1848150489,22931
-796783658,779564056,-1400200515,300140440,-255479916,22932
-60933696,-1413924640,861191675,1902117882,1710403355,22933
710950481,-830092753,-1584955683,1879794055,1959910778,22934
-1098281860,-191509648,-1418393532,-1215124747,-1195379210,22935
-275734746,1901732630,1711169861,893486562,874965053,22936
-914827869,33946764,1343518846,589876087,102985717,22937
426319282,1268198183,-1609798055,445767313,-1976622470,22938
-1041032212,-268515900,-520560538,841584106,927251909,22939
-2094750709,1548465026,-156223328,1749060397,638642017,22940
119561859,-2113850958,-871065145,1146309329,2006225065,22941
-1013360140,-1540762339,490791305,601054457,-456311184,22942
-1644830973,-1911648364,-1552515167,-612132975,515763966,22943
-440158046,479603370,544956287,2101228914,950832829,22944
1606543331,2019735494,885480955,-1212954091,1861082484,22945
-906181551,-2057113299,377360840,-1425781252,44958635,22946
-976640197,150907555,-373819168,1247270795,92672712,22947
-344449978,332095095,-521654131,823500533,-198425305,22948
917605390,-638585456,1336911643,-1207209592,-771777174,22949
2117130408,-1561376880,-1293573962,794809583,1976890108,22950
1224800281,220599490,-106318409,796423303,899810084,22951
-111542247,-313150861,-96571157,-2115934217,1621449380,22952
393057718,1822510709,-1257785685,-430321420,-260369601,22953
2145039914,1224257768,-1137303669,862010593,-525459142,22954
-2082382535,1984231458,-1779442359,2124012786,20867909,22955
1117976022,-1356599263,-821704541,-983080312,-317478775,22956
1294276479,2004160973,-1803496800,1476443942,710821440,22957
-652416294,-1621349983,-2015167354,1373033454,1002220527,22958
539394243,57342851,143363800,196639548,2107206261,22959
532428366,-602186001,-966539449,-1880397645,-812569638,22960
-218703554,597681100,-1693414562,1473375765,-440107816,22961
1945310643,1529812353,617794881,988378657,1701109888,22962
1564761999,1913216732,-1486460907,1419625901,1402447630,22963
-1003205245,-1618615812,-1258444636,-1114856327,609054759,22964
1167317718,-1530420744,-1008119601,154081316,-1526082372,22965
81843327,-18724556,2075264994,1299581210,-1581903648,22966
-1816372898,1954630982,921605441,-1082168014,-190900977,22967
-1299613234,-398640334,1667802995,-740564706,1154477060,22968
-1964020440,-247998332,240562798,-650649718,-118541001,22969
1458889007,268849132,583790358,442565370,1453102087,22970
-1266471670,875599471,-962371852,-1014776027,1145776305,22971
2082973644,-397168115,-1570639185,-1033032426,111574896,22972
710809860,-1099694333,1509986678,-1594444790,1055444104,22973
945447624,696619733,837251181,-1740941083,341816008,22974
-864026059,-2033006333,294508475,2085305836,209486039,22975
-398998054,-2033172644,1191071459,1015995208,2140769404,22976
-768207823,-1085760981,-533513468,-1851688704,1010381708,22977
-914451929,-835801370,-258826732,848554188,-1689109509,22978
187527682,289989486,-2082609093,1702189603,18866398,22979
1597001455,-1381417587,-227956336,1864843133,1801241379,22980
-1217521038,-325285726,-123753573,-613411453,-1959654211,22981
-1124762161,864028777,-457805200,1378681244,-1956454192,22982
1704022240,2069068249,-16008210,-1499638531,1044646656,22983
1911282877,1932680197,-148945549,1030372986,2032146750,22984
146925765,-2110739877,-1144096539,-618628247,7179675,22985
-923865006,-1076488157,1964510890,1591119688,-2102783273,22986
53284228,884260636,1373352655,-1934222245,678264831,22987
-1213835133,-913796880,-1300433650,1468689448,246298743,22988
-635188981,890681153,-1554119840,-1106511836,886565480,22989
279970053,277432490,1364759128,-671832161,-1493525233,22990
330384396,1125505281,1531552075,-1760094346,-1972034386,22991
264739574,822710914,-1746765893,1419779559,-206788029,22992
-2134298666,-1130689777,1630006384,782811766,-319149513,22993
-1459289694,1790910857,1251451212,527847776,-615944263,22994
-129568541,-1369429433,1864213949,-1475733750,-775974384,22995
-465247214,2117098351,1326889257,-1310729114,-602944652,22996
-510497578,-508984149,75443714,127302005,-902726475,22997
-373825861,991419739,-1054822409,-574284918,1063174826,22998
1850835314,-1930293815,-798448453,-1329294599,715508328,22999
-1702548395,-1591004344,-1979965978,-171785540,-260455421,23000
-183098753,-2064240980,-1239501393,524814816,-1031374619,23001
1489857122,483103528,-731312472,297587476,-333043404,23002
1867517846,-1889089872,1124475353,-2058815107,-363512730,23003
-1907000778,1554515846,1890987170,-1290794198,688606833,23004
1429858843,-664517249,1815647279,-1658064695,860524708,23005
-180673634,-494882408,1034478851,825690149,-867340063,23006
846303041,1810051810,252715617,354248534,-1135346163,23007
-1027516795,2114246765,-423591869,166437888,-1473791825,23008
-1551571586,1931608698,-312993764,-1367749645,304145491,23009
985863803,761831416,-1800599140,-172108067,-1483875135,23010
291960314,-1900478363,-379151263,1793841069,-1756575762,23011
-307290604,1312590733,-1916984162,-1394553805,1060227651,23012
-1189533866,-134416513,-243595581,-1616773978,1685881311,23013
132991105,-1172681757,-830228284,-1228844225,1000107849,23014
681788095,1784477723,-678085028,1637799756,-755604944,23015
-1125480505,1545456741,-1897411469,-1769801111,-805231943,23016
-683121444,-2043743112,-175107268,912294414,1382431550,23017
-1272485221,2063755952,1988171169,182653579,-635277886,23018
545183591,-322164632,-310810878,-1970266812,536215359,23019
1483945893,-150391301,1371713274,849919040,1792112196,23020
1558682244,-1445940468,1185458157,-67520991,-712948752,23021
176651651,-381114500,-1108740658,1081830082,835953934,23022
-890778187,-339649704,1568663002,-289413333,1527278183,23023
-296533079,1394943196,-1403197194,-1530366133,2105175459,23024
503646490,-1837729772,-1758856088,-552450577,-1157675154,23025
-1186016673,-1460599340,1612232854,-1112487625,840715866,23026
986210358,363869367,-669161882,-1691182377,-744985976,23027
1199457046,-1055034108,-40083501,-241130660,1409470213,23028
-1665781048,-1259964503,726799731,-116962599,-765502238,23029
-126856364,547902721,1645950802,-834359781,-293255412,23030
-1852729582,-1140637861,1777551576,1899512598,665418693,23031
1830652519,431979729,1619226349,-325342222,-1438308094,23032
-542663061,-1703616157,1408483643,-1780558364,995057195,23033
-1488456900,2081923685,2020273038,-1015865136,1567961628,23034
1047653276,-1326999879,-1006134609,1286442001,239006809,23035
71351038,971001425,-491402999,-739018301,-1270775984,23036
1272858034,-688027268,8137235,-1216281825,143666580,23037
1381645125,-1064436003,1868740905,1090764944,836543377,23038
-2143287230,-1702875206,2139679099,1443694504,-1263347626,23039
-662836351,-1428443665,-1919344956,-1891590459,-1421270174,23040
-1124999641,-1824851637,570028978,1452738315,-2107284641,23041
1836872004,1616584056,716945205,-1631344877,129963729,23042
-80903736,-339602424,-553322730,-1837659310,978510811,23043
517042938,-1915623956,-1233787853,-1411259720,1252892049,23044
921976869,1750158648,-430807634,1864137085,1320142722,23045
1228590717,2045839528,47902174,-739106202,230081646,23046
-425606885,168710689,-22302939,293727367,2120048736,23047
-178049804,354185479,1881493288,330201022,-628249624,23048
-1444072067,1645154031,801405122,-1771484669,-502031521,23049
-514223419,1248168168,-25214621,1219144936,800621632,23050
1719082986,-1763744578,-1210037785,85913805,1754217370,23051
1193954675,488065916,-548647680,-1862087374,-1016515417,23052
-205595986,-1923250928,-400196571,2041306816,910232501,23053
-1829344857,1177844545,-991971411,-1044008224,1743637108,23054
1438855220,96045616,-1134824860,-884156375,896294343,23055
-526735999,1276236986,646388151,748386041,1839066924,23056
-1336422876,-226171422,-1498369659,-815805322,1435245536,23057
-1071299451,1733612570,25207342,1795911872,473660680,23058
1304077736,-1398679632,-1865540574,43316277,-1666897101,23059
-1789599062,1550823284,1225197116,-113316270,222748862,23060
1467336748,945019379,144198782,-947325209,828392950,23061
-852214596,-1519092438,1237313115,-1060084005,-1747854558,23062
1291037250,-2005113535,1847630600,2002066051,592005262,23063
-1690075992,1182510115,-762647167,-1496046076,-123098662,23064
-410255132,2114889777,-772952414,-531762725,1424432017,23065
1778412075,-1369589384,2086154780,-889676863,1883809887,23066
-640307432,-980782229,1307692434,-189788829,-1489056105,23067
1322161048,904231152,-1019040672,1270697473,-1934039835,23068
1641513198,2103514673,1108499006,985783071,-732916764,23069
-146373988,1595854745,225371503,-684499930,597120433,23070
1107294634,-1211200384,1508686570,-1438790484,1446515998,23071
-1178739572,-862266601,867027308,-2101797391,1986415603,23072
-2103643501,-891818391,1576299225,-1596712601,1737437517,23073
-2086786482,-1414767571,557621808,1289928644,19795882,23074
1582917600,-816413373,1201095706,121689824,-839567501,23075
409612688,655306248,1699982657,-522494997,309491515,23076
1316618899,1397948584,-1081219184,1385615856,493099710,23077
-112500847,-322645897,1268462802,596643725,-438114992,23078
1446993777,1334116136,347030003,-1467812132,1845324907,23079
-1468110098,-1185900880,-298338926,1417542029,833976420,23080
-1577226349,-928007839,15700660,466882395,625060883,23081
1221009783,468055915,-108498224,-242160498,1769056362,23082
-2115056106,6446750,1409385853,1266354488,976993965,23083
1104266862,1773375123,-279154926,-1885553501,-1737872729,23084
-1221691515,232731411,1352601645,431480144,-1681097476,23085
519192698,1073617454,-1423498679,-737255315,1477712535,23086
1385515956,540405518,72518657,1325429308,1688640513,23087
1816516814,1416361110,270225733,700056381,122934362,23088
476596194,-1181116741,-1624013804,1422856356,-1375257036,23089
1952422132,-1009632330,-1898480393,-1907794207,857739223,23090
-1172365854,-886286956,1492265476,568599576,1683935097,23091
1842404516,-1949369692,-603791222,2046649018,81305527,23092
-1148239856,1589637258,1516207135,1041335550,-880213919,23093
-325134518,-874691664,1054444175,-128876353,-722862042,23094
1552314123,121948571,-1830957465,968925958,532779551,23095
-728331693,700969873,1096638655,567673419,411122388,23096
2023999202,1699541692,-1165220031,-1875978290,2056630207,23097
-1558818221,-1422288079,1166315946,-2060494658,990229975,23098
2064390989,-1354841111,-1734222310,288426282,-97939699,23099
2124910082,379590736,-1987321662,990101646,-2027860685,23100
333167377,197568174,1376852027,-1510853940,1535348490,23101
-1721271564,-1348767691,1495733493,525615079,1239941852,23102
573879969,-1477562776,950406703,452386829,-678666026,23103
-243837190,-1748060487,-56265481,1922075255,-1744281849,23104
1051604877,1802860752,-2052133792,940161686,-2052629221,23105
-56731258,-2086072028,1723080474,-1256562129,-78367421,23106
1682035484,-2095740654,-1242366517,788296990,937144225,23107
1006803585,-2023994805,407065963,1617813686,-753104997,23108
1892846801,-695938299,1311901480,1809055136,197506614,23109
-1641540781,-1358309564,-31056903,198915392,2120208230,23110
232281859,-138685685,1439995223,-1341117036,-1940621724,23111
1587444972,1274533645,345277777,715584856,-2088815691,23112
-1651044761,243828596,1528348694,-1214873669,1089075239,23113
1964828960,1407626518,1314004568,-159524321,1238629531,23114
1500264257,1263695075,1421909537,237789054,-1340749742,23115
835800961,2054300810,-970283150,-1811255795,-1455189541,23116
-1255986979,-1679843726,-731552358,-296046897,1665149508,23117
-1449522256,515770214,-728388792,241423366,1180000703,23118
1982034704,-1756983289,382542154,-2121160894,-2002164050,23119
1078527311,494616739,1872999146,-1918156710,1973959948,23120
-767282539,-1178170961,1355276744,243402776,124647021,23121
169393277,-418262873,-1077291384,-27970812,-1715525379,23122
1787571990,1463375652,593471345,1572704252,864035606,23123
723340705,-967508079,1678929060,-373019082,996079436,23124
178374186,-1402524717,-1591441970,-1323718239,1492013994,23125
2139699392,-1775695482,2065785547,-1970170024,-1305125681,23126
1764053742,-715176707,1436818106,1019595500,-1072308988,23127
1794597835,-1200391275,-254227693,-757157900,1184746925,23128
-105128108,912541606,1853261425,1064235719,380631311,23129
1701413810,-820746985,17381518,2033048259,-1413917416,23130
-672588879,2128347698,734778796,-129537045,1402216159,23131
1329254049,4179796,1497696615,-1806217981,-692752589,23132
-598044203,-353515472,1290831446,1859582570,-2115744852,23133
-1383457410,406152644,540761121,-1663889171,615465534,23134
-395725289,-1327053415,-1222083954,-1291194891,1491101528,23135
17338458,561000011,1220377921,635779411,-447085601,23136
2133027768,2089726239,1130355631,1873441302,-2031727541,23137
2006504274,114643203,-2028846094,-558032917,-1092724978,23138
953271687,423615214,1128092965,-874108634,569599503,23139
-1742117464,42077536,-723588303,-958568342,336936960,23140
1253342634,-2086550521,-1878853793,-1734715375,667054649,23141
-1410627671,-1060475561,676460885,-1244534453,-959256063,23142
-1101825341,543112845,711232919,1442835130,1162755431,23143
507299295,-1855046144,-247692912,-734154132,-1513979851,23144
1916425366,1886159108,-1970148235,-1743172187,378639635,23145
439006763,-702938917,-2026299493,1623247378,-2141194849,23146
1781485513,1434291694,2014261959,370439386,-1482900130,23147
-2031392641,-76711701,223864297,-2106256101,-210670800,23148
-704032177,1582356495,-1507284191,83297040,597545204,23149
1827370689,-239493276,639855098,293431141,888408674,23150
1277235541,-452979374,-1944799285,1359457640,-1939080063,23151
667631000,1693499019,-1854354560,952266017,-1226847005,23152
358746247,1343752852,1358172397,-1535677239,2075984450,23153
-827719852,1692854444,-1394184340,1065297950,-494597579,23154
83498204,-981184388,1887053197,-177321029,156142158,23155
1646052204,-1737302683,841012050,-1383925062,471640692,23156
1415522414,-309309907,-573231499,-2060075545,-1809720355,23157
1803499824,575585126,1766635080,2003456961,1082960866,23158
-223215535,1980599726,815041390,1213413095,1495354754,23159
994824446,179605308,-612731050,-412364666,2075034869,23160
-1673298119,-368058848,-1959793318,-1763772392,1531952416,23161
-1633777253,-726748273,2034321385,-334418546,-327039792,23162
-1880320772,1051382670,-587806135,652647877,-1263717307,23163
-1599996494,-169534516,1724389978,1656371734,1047387008,23164
-672138492,-1813221614,-1133612126,1789072273,1602141096,23165
-2140574300,1714023671,-1341213824,910714396,4881181,23166
-1936662077,1933046283,-506875143,1625597846,680516722,23167
777676632,-941711657,-1124501317,-2015401964,-1375424992,23168
-1781195766,537831311,-1014138576,-1474357007,679916814,23169
909777736,-309616116,-781600170,702389681,2066086150,23170
-640194872,1470530473,-1183229939,1572352566,1105903494,23171
1855614523,2059884168,-1893829217,465064964,1209282487,23172
-1457069456,-416597294,1912471821,1990658940,-1161612373,23173
311178004,1044457963,1387956079,-2027338521,1389702915,23174
-1899205698,822472784,348784146,1374485893,1690245370,23175
311612435,917553738,1009824177,-1636510578,-1689678704,23176
-1537545895,-893944236,-1126000098,1129095576,-1395969888,23177
-641785031,-962459057,1201723800,426787483,1090638117,23178
1678765827,-942981748,-1827697084,1498519583,1693092245,23179
505373282,-1225220538,-872714256,980758185,-1055347504,23180
-1749382407,266825681,231934075,-768585712,178275888,23181
819454005,-2025507902,166759579,-207870192,-794040212,23182
-796957421,-470934087,-1696942039,1228533327,-1701624428,23183
473998385,287209567,-575888626,170501722,-457682332,23184
-1890517783,-842580854,-410384049,2032745222,431703531,23185
285537461,-1664496171,-378732895,-71918017,206896244,23186
-2094289378,655870698,-1273242383,-1860847583,-1535590660,23187
-563781224,1350259697,-158814267,-291470938,-628036365,23188
528164044,717957991,2036506760,-1805051813,1763331670,23189
-837127418,-1979378675,916823774,-1378781060,840159971,23190
-179273852,-1928839443,1490004517,1359513519,-1822307751,23191
-658099973,275610066,1037287919,-875314265,-949140822,23192
918685505,351111142,-1557078476,-150855345,1529328463,23193
1056581171,264306149,1196181977,-2061189903,-247330630,23194
-530617237,-1951951699,-661651154,282073032,-1826583321,23195
1265333559,1959702396,-1069935044,1405960677,-315837560,23196
810701238,-573387706,-932624169,117243276,-1533591366,23197
-181506670,-1328292825,1975597975,48062650,769355229,23198
-478858962,-624540730,911636878,69289490,1115014021,23199
1093966756,390268558,681694092,-1141194516,2116142405,23200
951540376,700380621,-1896509128,664130065,284810761,23201
1885485723,939820982,-502421959,944079299,-594768616,23202
-765958512,-581166486,-1680876943,858811524,1774149844,23203
817536561,-1267600683,-279343338,1848329821,103416868,23204
638712048,2075086385,-1654704069,-425671735,-1863380770,23205
-574050098,-1797269054,1572930072,2002220825,-207128697,23206
902075761,-404019817,1726994905,-2129799067,1671264363,23207
-817590191,-142681925,-710936869,822024854,191008817,23208
-1696449278,-163352039,812662434,2098783879,-9769961,23209
1626566257,-235323243,-427910131,-602351966,-1302713126,23210
72639626,-984460637,-931242210,1610428018,-453489082,23211
583426376,-793439001,1469824611,1623125443,813396495,23212
795993185,1047692645,424474098,572608219,-336736881,23213
-1194471266,-298510289,-1801708029,-1891354515,-1850818714,23214
-1641869084,1620892686,-1730788715,453874569,1292483868,23215
-966151293,799520581,-272833213,-1880522747,-2117168568,23216
977009770,-1314646150,1354430968,-1034512095,569749355,23217
-244386645,-1186408319,467775240,-1833020644,748935096,23218
1261984419,-235252184,1917538380,1636660485,957300881,23219
999120644,1302481969,683692581,705981130,233407702,23220
-318541870,642679019,-434053178,609345901,719035061,23221
-2085290523,468271786,1837339629,1513109498,-1965448220,23222
1942808372,1302506522,-539982581,1227358333,-850364956,23223
819108752,-1039897817,-291482011,1349852047,-1767028959,23224
-120406055,644381339,604328851,1734112648,679093848,23225
-1442586961,1970791182,-1155563561,-2090023045,1841818107,23226
-764973772,-149223234,1448150702,2071130458,484624921,23227
-1479479916,986273923,1074324295,544212888,511253993,23228
917259918,-222079533,-1170367124,-196624064,-872154258,23229
58512773,575413009,1439510316,-137707941,2083940954,23230
627392594,1134315689,1397965339,391770475,1394181326,23231
-686959225,506780441,434431158,1580310986,-1684789014,23232
716642370,-1574302734,493586764,1679690588,-982415437,23233
1194506254,-578722633,-1231526822,1757927238,988817051,23234
-555701032,-598348430,-1514472566,1548017655,-1897778094,23235
1930598276,1729296873,1904909326,733101394,473860764,23236
2091674065,1381833346,-2138407403,1814065530,81288096,23237
-1238760787,-1144764711,-1242035668,-329739525,-448261697,23238
461338669,196789473,2005068516,37127609,202448281,23239
1945757616,295702161,-2131732644,-28192516,1153332605,23240
169745773,-2131514314,950386909,-139561015,-1329826616,23241
-1442097011,-1693203727,1606474439,-888578690,-1295230121,23242
-204503506,1614966768,2027526952,359197289,1960629183,23243
1774076580,1293224872,975920040,-2048010561,1062182194,23244
-111323723,1625041830,1122423603,-1423914405,424396832,23245
-645830105,2034581802,-165316343,-1940694229,1286428501,23246
1563033477,-195861144,1353972653,-1199948117,-228936580,23247
-2058417269,1853964169,-172687682,1520952577,-202485295,23248
2006377062,421600614,1942314280,-28000403,-1903518399,23249
2017869817,688806537,-877703881,-961072433,-473360423,23250
1086061075,-1024538586,172016869,-630395104,1047999545,23251
-2046465909,1425028207,-2123916829,1781649715,228130488,23252
1756715225,396794696,68012189,225933565,-2134645438,23253
1678213782,1886408021,990802320,-1904872326,-1953420555,23254
-1155678125,40457577,-1709364443,617638929,59133898,23255
1038166310,-1136120037,656109697,138169183,326132894,23256
-1346916027,138260680,-1923302655,-1589782673,1530801181,23257
-1091645987,360556116,1648339826,-1269214621,100484045,23258
2025757779,-1841624569,1769975449,628954205,-684419136,23259
524443348,806907907,1058358035,1372291706,220821190,23260
1626725715,-1987140049,1037669361,515280297,-2037756478,23261
96692387,740325215,-1606062872,406955981,-1068426587,23262
-2062593172,-1502737039,-693069496,1129229329,-62417387,23263
1061472057,-2067201862,1227363555,-954739121,1927316648,23264
1999811832,-1674870217,-424963571,1885097488,-1678972166,23265
1631943873,-1636869380,-539499718,-347076596,383732123,23266
-21561798,-1641888432,-2028024344,34308580,531644889,23267
-1500830656,881609246,-549027416,1393643627,1959573086,23268
1887693066,-1281624989,555948432,136205578,439987931,23269
-1619917739,39441461,1359491122,436675694,748942657,23270
-1561673402,861155504,585926614,343249133,1815580325,23271
-1980929400,-358001611,265845453,-495386554,-311832224,23272
695283158,-1627213154,1251481126,1548752671,-1327453953,23273
1554184507,-214743899,-820881553,-903440803,578608555,23274
-808262635,-1824041427,719258259,990489933,1259093783,23275
-1270847344,732774637,1815810345,-617640653,1555561243,23276
-824220256,-540472874,-663909308,1670558593,575290574,23277
508202607,274975508,-1509843208,1624179998,-2053136021,23278
2035540308,-154133776,97352277,1768530920,1069318921,23279
-122499102,1586472735,1908364025,-801416269,-1522228368,23280
1873202671,33363160,125599857,516133919,1371701708,23281
1379000009,-2003016111,-502324625,660359634,-712575735,23282
-86763116,678930065,863842078,-1925026374,1587043731,23283
72455541,-1919163715,1741355074,-166529330,-1111174277,23284
1352082333,-1728304757,-422568610,-1077994748,-159288877,23285
-1859841050,974077169,-756476832,625200997,-580680938,23286
1418007814,-703747616,1908063541,-902722296,-268788990,23287
-1137793887,1338701849,1504434742,-1709366241,99656812,23288
993338863,-986578786,962722693,-2133408940,1547811704,23289
-1101992708,-1940154594,1273638380,-196740842,165361190,23290
587897937,2113799872,-83807302,338923936,2006911766,23291
-128024724,194165325,-1907150413,695603590,784084631,23292
-934983734,1845122764,816755897,1131885224,1691032665,23293
1270756097,1866977162,-1792118071,-37295121,-296698776,23294
1268863878,777861733,1688248993,-1385228000,-631269487,23295
1498252182,1200410784,-1820501987,358907675,-977312573,23296
-1511216839,-1242109643,-240233147,-176372890,-1228596744,23297
-1993889475,-592622444,-1659392817,-840490900,-369352971,23298
-1313206022,-1452994843,-1801569221,-2004800468,-774856686,23299
1379411187,-419754549,-1477395869,-1779128244,1313307441,23300
-1669759696,606632560,1254138054,-1758108108,1499974254,23301
-1413229703,-325528472,163639626,-678987829,-148951814,23302
-635746118,-141698184,-755297873,-1880459494,-774401367,23303
1662995441,1135269091,1970459734,-378392340,-234189386,23304
-728879956,-2057707943,918995206,642188689,495107751,23305
-711725037,1488180316,1248222333,-443952104,100951381,23306
-1164690626,-2100980234,637501146,237296272,-38575701,23307
-846139931,-719400177,11633586,1558754895,1684252590,23308
363558571,-1624764523,2140160994,-181269833,1315614571,23309
1910838069,878125237,1583587869,1765819728,1985370333,23310
-1194822511,1228661886,-439784323,-1386167854,-633597209,23311
2122008486,-1135396006,557019516,-474545351,606748257,23312
228079081,1283369060,41398425,1082548753,1741478293,23313
-1154079076,1859336218,-1501838315,1576601654,-1599733468,23314
-1629077361,1719972897,761195674,685119011,-1748121185,23315
-1698874666,1515575411,1737799876,1008847164,-2088081954,23316
691249303,-1721564673,-1532927194,-1370172106,1214372087,23317
530036680,-464376553,98779600,706036845,-178613856,23318
1274292650,1696507717,1159138069,583993722,2023731751,23319
1218864715,-869444775,-842438844,-1563684263,-180023171,23320
744084639,-895939998,-1700922061,-1156742392,-1869419804,23321
-1770396914,-888887974,1276421816,-2123306027,-1794673176,23322
-821854280,-469395392,-1110875733,1747754609,1282319430,23323
-1322117733,-90100396,1478598058,2132813356,1076385718,23324
532064962,-920354090,715767358,850387481,1364986799,23325
-1218719167,-1848498455,580197630,-2010959524,-1567179459,23326
-1760896907,834232428,-1637220743,-1269110232,-1008219161,23327
-2000377888,581040249,846995799,348181357,2092861329,23328
158177046,326440832,1702414048,-1396823904,-2025540224,23329
809192704,-275994078,-558292557,-380987669,507929682,23330
1584700037,277752655,584964274,604243821,-30029585,23331
-148143340,-429660853,-909917483,770284945,-661995748,23332
-687763181,-1002568520,1710909225,-928411157,-1504001868,23333
-710695055,1404172013,1442339363,1448696376,-459769648,23334
570417038,124038266,-369295252,338454583,290107798,23335
1635148108,1963163737,-1020102188,-1223086543,-1202029778,23336
1474550566,-1183219362,-92860536,-1792710491,-1498206205,23337
30644575,578786581,-1051554355,1528757218,-521633965,23338
1407595805,181381899,-1501082618,-1815237457,1565654753,23339
1707256028,-1929841938,55728069,1516823820,289941048,23340
997376855,849786531,1204878169,-1591270297,1450315072,23341
-1388015654,1700128325,-1020668024,-2048704898,556992277,23342
1503661947,-1837559485,1156882030,1349656118,-59020150,23343
-1047153678,-2129038674,-1041871568,-891880259,-593180925,23344
921188095,-1615388776,-900613007,-1622170878,-465662581,23345
412155287,1252329391,-1550600031,591403081,1064837760,23346
56081612,1853196298,-997916643,764722765,634806674,23347
-894097872,-147749574,1885807461,-1752475273,938475494,23348
