O_ORDERKEY,O_CUSTKEY,O_ORDERSTATUS,O_TOTALPRICE,O_ORDERDATE,O_ORDERPRIORITY,O_CLERK,O_SHIPPRIORITY,O_COMMENT,nonce
1497477498,695850559,-652691122,-1347787040,426918820,2125813299,861747672,-1024838708,1455673987,14320
-1381855298,1332996231,-145791522,530814189,1408520825,-583887912,-224901545,781265009,-1022575578,14321
-1774103682,1998230074,-588285747,-283063554,-1632861500,-486072283,486993747,1399218447,-313081953,14322
-792756915,1462126428,1072646178,1015429543,59049672,1054247748,-1993825779,852709449,-1456795686,14323
921301063,-1200389762,469957342,-341525688,1705277042,-1944487302,-545494388,943690693,712593037,14324
-821746763,980941218,1797785305,-1105639054,-197160697,1939789842,-1668593591,1273330748,-811498856,14325
2117034445,-1878610658,775897298,-890822027,-2067946341,1531637897,-1776768813,-985678680,-1549711504,14326
1749431978,753082744,-1793498156,1865753758,479925013,-1481879547,-1830318913,-578985265,-1153207456,14327
870221215,141025095,1376245703,462281171,-883279142,285297387,1855006234,198015007,1112807748,14328
1080920687,337645246,-382924126,8850962,1423920357,62606522,-911934526,1847779891,-1363380741,14329
-584424120,248950509,-1710837747,-1487739012,89326996,797319504,-1054783843,1003424239,-518083922,14330
128743389,-492114962,-1334862517,-1645946789,-2100114653,-2047560486,938286930,-1508870605,83668768,14331
1096742483,1715820071,-78406821,-1696468877,1295395681,-78409015,-130578048,-1481381021,1105606825,14332
386895920,-113713161,-941060955,58224538,-1373854040,1159285170,-1093591994,-266477487,-1719027383,14333
-468390764,113323252,-99764043,1115666774,-278213137,1607479904,1730086560,-387063467,-1939704484,14334
-666795395,395049424,-1795257132,565086278,2050202325,-802878422,-1547248755,734028966,-1232713326,14335
-639892732,-134906326,-1745980091,-1257786964,1090752780,-1863056537,730824806,-1236957511,918064444,14336
1448931772,-1311237402,-1375465623,-1889549510,-2059310509,1978886125,2001353557,-2116245863,1068993025,14337
955019356,255168949,-1394922823,859209643,-470406992,-1829071208,1878991503,-131700564,-927206546,14338
1353585222,863543391,1290168511,911968853,1705215979,999282279,-28027042,1787550014,1788018610,14339
211800011,351909103,1860052038,-1080518394,-618860629,85982748,-1092838189,-538638264,769210157,14340
2117848361,-377914688,313592852,1455448512,-950404385,897623110,-1439344307,165186229,1222312220,14341
-1780758110,82299767,1609322561,1438502748,1591747299,-474581642,-229674644,-117328631,-1893617890,14342
-751708744,-515776287,-708756973,1284931052,-1770226499,-1602158087,1657328795,485627756,1147700026,14343
1820289626,-1114342752,-238245237,1586734145,-1879440758,871772588,1985731653,-1288916492,-546125069,14344
1176349913,-1449727017,-979418400,-1612329637,1587054013,-382292462,1830809869,-1000449869,-840302480,14345
-181405126,964413453,-342346462,248963275,-1896618601,2086736004,1694160365,1944257564,1525391,14346
-594014550,-1415143189,174022238,-123309549,-1971864444,740530443,-1888174605,1573140808,2108268684,14347
-411273508,-1627848504,1170964790,-434616182,991177279,-2124751370,1252685443,-891460481,2065408332,14348
362632425,-2113680321,2146163636,-1821835567,1151068081,909191339,-1561021521,44966153,-2003285928,14349
1424866690,1441790495,-1489335711,-1419655033,1714402531,1581081743,1048983387,-14333749,76865413,14350
1700054386,1426145291,-1371976140,-847621979,-42539980,-202290881,1675848275,65834032,-598787259,14351
-1492907194,-2030683297,943526302,1636553658,-1623933051,1000127686,-274026513,-586520283,1262796845,14352
-776812549,-608738276,-185193370,1459366955,-1831881508,966536163,-878333062,-342785963,-518255562,14353
1286795220,-2049180244,1564922650,-1592656674,-1726896922,-1164308150,1899964745,-264716524,-445582142,14354
408241719,-1478538993,-2035614123,-1974687427,1885542286,-1004588119,-789757351,-895082168,-323773083,14355
1647610247,-234637250,-33171998,-396411746,393955976,-1895792541,1202927884,1819181866,900039395,14356
40544543,-1429438088,1211055398,1909888632,-882597709,-2126401817,-1148528320,-1178970710,2043926663,14357
-1754477286,-126927178,-1965821025,38852312,-1191842479,-1340483292,-299544867,-1661453905,2060629831,14358
-564512968,272734258,1701329978,-1219914429,-680199418,-1991482576,-1498649523,-201805385,1448599363,14359
1670424026,1821431928,-1040132064,-76491393,-2069239881,-209581417,411326172,-1339529668,-613590849,14360
-1479318902,1341571699,-626511910,1883938390,1087150322,-239164988,-34844741,714699236,1046650822,14361
-464676161,1471811017,-1846235337,1141119820,1488178596,1767031295,-492480306,997446654,308379001,14362
-1011698523,-609281177,-1597556198,-1034326596,1637756942,6999227,954091197,-1550619750,1079618162,14363
2062404092,1194516059,1159061439,1447285616,1633033977,1582518929,-411715468,64806154,683898007,14364
-382586389,-1801487078,-310295064,-484475845,1263987807,-233679864,1447335290,-749416368,-1121190432,14365
-1876161710,-1507192182,-769897884,-1168176076,1109665409,-1951271830,814416775,1585369339,-1819187730,14366
2056962635,-1400077631,-1650466132,-245055753,1525289829,-1098068819,317946883,1802466437,-1988491770,14367
-1171469648,-552391948,-661826928,-242682399,897105144,-1867768476,131553929,548762478,-1718320723,14368
322128910,228411314,1129399940,-1458104461,55244149,281287190,429302291,-1827254654,29472804,14369
1182701334,-352645656,493967890,771583233,-1364542474,1315630734,-2125570801,1458261713,69053372,14370
-1347838287,-1792323206,2052156416,-1618985766,-244628483,445292234,-1485082707,2110428494,1555005405,14371
1501180212,-1253188239,1162669346,-705065808,1368486473,1880395966,1697522419,853868183,-1033126702,14372
-1076695597,1315726975,-1499482903,-1674237639,-1656943280,-858857100,-204747909,-644575619,886225834,14373
-67694761,-1760773583,-593725008,-956145922,-1241511998,574467794,-1937988778,1171081342,-189829680,14374
-637737221,-321480433,-1120804418,-1791834811,917430470,-959804418,-1752600114,-521992854,-1633925900,14375
260753784,-1345522092,1742486986,-1894759069,916095950,1245402922,30809946,-1193059930,1100217109,14376
-1135568703,557844704,-1098415741,-1000651585,-554425753,1221113133,245100569,-290216956,182985377,14377
1298185380,690835385,-1422250481,2003561870,-123138033,-968713278,-1239289787,-2057917613,-2139249382,14378
-75678310,-471979356,1415804078,-1379362593,-1412325805,918254080,-490452153,-782625825,-1250229675,14379
-1837010866,-832172391,-2019416783,885343294,-245809173,-1335916917,10828136,1084910611,1219554653,14380
520430059,597567214,1174435433,922426220,294264632,-89096609,-1798155885,-1218310549,-1109324599,14381
-181335223,789306279,-830036347,-1637586546,1229075494,-1552343815,-1001239833,-909996512,277146514,14382
1712714303,803254091,-1117950023,1358212060,726769442,-480877982,-1114064350,-406471180,-1250024047,14383
-115559846,1790599649,-1409777519,-1139761848,-416602759,1400927959,-8443420,1893230477,-1296610590,14384
821456114,1329771318,-1725614236,494536255,1385060250,949268868,1486619691,491327000,-336611342,14385
-538156163,1953260353,316968989,1335651224,400326040,588703232,-851525184,-2019121334,1896298489,14386
-1480882553,931896163,-346248412,1572006589,156004297,-2020979914,1512561555,427061850,564526025,14387
704435423,-395118704,-1442015334,-1861771904,-1938292272,1482259527,-193101326,-2060492907,-1900129053,14388
-1364508142,854739127,-341976627,1437040248,-2061425846,-787537015,1573965168,-277570332,996138469,14389
2027256320,1090538965,-1199750261,-1006106474,1149154502,1621391136,-909680702,1312559290,2045854785,14390
-1313116715,1736256597,-83774982,-457159802,-1788406216,-817994185,-91427075,806705744,894219483,14391
1227461115,217739033,-542663399,1541941135,-1325354143,857774958,-425074431,1934207804,-625606836,14392
1696028452,-175572283,1847565441,872755832,-426254711,-2112416654,254236051,2044337042,804473672,14393
1629520458,733890799,-104247124,-326617086,-1772343758,2068409291,-162176777,-1383254816,1821677441,14394
428157971,254189176,-169492763,-324486070,403483227,-2034749283,1327672314,835959662,-1974391159,14395
-1478050335,-1087793108,-1381401358,1401864514,-21430082,-1851783376,1806840232,736244838,1857402431,14396
1291456479,-1226666638,-1424652558,2116734252,927323302,-1925766459,-1262399340,-1028687947,-334396863,14397
-1380928450,-1445814413,-845635245,1279333610,-574087781,-14472060,1602794004,-32975905,1416455376,14398
138894723,-720175136,-1839828332,-1803442984,240180565,-1922054489,-1478272029,852860844,1060811735,14399
999665004,846369998,1662543832,-678227885,-579568024,-874476529,-1750496652,-881466927,-1797368491,14400
1996830259,-1399340884,-1940485833,349326195,143093975,72059439,2070971978,1016934391,36303094,14401
-1084455402,-1949188920,-350820183,1821140992,1355639355,-765845343,1985908819,-1600099537,-1551414406,14402
-868932136,-1878277900,-1352230300,-2116603130,1922921041,-151169808,-964168053,-802201004,160415980,14403
-1837737600,-368086209,-1507838234,-1848922400,866905149,1402640470,1343791848,1120290200,-197066239,14404
-1134417014,-82230226,-1540381904,-1639811629,1484358138,229327690,-1006217343,2069877810,-1047513452,14405
-1463566706,1879457507,-1963283677,-862275851,713370084,593114067,2022138841,852749185,-629470799,14406
1115473221,1985651262,1075312457,-1689018898,1866452635,1930217227,1967343715,1560859514,1331366535,14407
-1927737295,-674537725,197095489,-1687897185,326436812,1135939871,679740701,28428305,-52328076,14408
41246758,1436817189,-120260909,-2061212774,-950825757,2000655558,-422614000,915103091,1154232681,14409
-359159452,-1679619751,-843367156,-1893334324,-1864323332,907496232,-680421674,682575149,372223832,14410
-456407444,1508207505,-72458615,-1173073004,1106218066,-910934429,1709234708,-1513773003,-1460003731,14411
1539101889,-1666235643,709671606,1964100234,605042826,1187454324,1042439104,661611692,-74335768,14412
-103813549,1786513166,1886962725,2070854730,581021950,-2031476385,-870925766,1896276232,2016012631,14413
1992522479,-612968597,1627000045,87966277,-934844829,1117203354,157474459,523959318,121140869,14414
2004336658,-1124819720,-1196560551,729082389,924824144,278195483,-1755645522,-1426791130,-2141508064,14415
1620619496,-991397468,1897188520,829120148,9133844,333102718,124078834,-962809767,-867947266,14416
-2069687752,1922437453,1590706431,-41622021,-432821548,-2016026565,-1978596553,222724706,-1749188665,14417
7559401,-2083558299,-303089655,1388803753,-827150099,-111639612,262242764,-2110489783,-1216575178,14418
1639371782,-1807507834,921791897,-2092656590,-1331822484,401328631,621366687,962262926,-401604174,14419
2023718625,-1852205773,-851599330,-1381669561,2068849235,1503884171,404126274,-1937376053,566484395,14420
96897582,1079435081,-1483067485,-742792572,1172417959,597960870,-636356781,-426792512,-417344309,14421
1755259025,-1924530877,-1800210746,2003322648,1821259952,349869233,-1761890793,-1185310709,459411952,14422
1465721721,1725169016,-1876515164,-993211628,2120786614,1076528484,-1603444440,-42089734,-1853567973,14423
-457164086,-11050483,-36684440,296163422,-1887816896,-307290686,-1840016068,-1811076871,1000607485,14424
-835914833,-2049070204,861307365,-1929365156,-2077622180,-1122947873,2047407922,1292376824,-379208970,14425
-1580712852,-1475580886,-983081263,1570579857,580188817,-551701024,-1317212408,-1083372046,-1372538394,14426
-1249507435,1170764121,164826938,45934728,2006262017,356440479,1969134410,-2023751941,-1460364983,14427
-1406170405,-1279529805,-93405327,-325304615,41948536,-1871551361,-1317401834,-1136388764,95770552,14428
1741979401,1606198937,-2115199735,-32338175,-1554707896,-2083681070,592261594,639554534,315851227,14429
412081080,436764033,-1721554211,-602928292,1859913361,-322414989,-1804988448,711371912,1128994722,14430
-498162896,432808117,752366873,-189186702,-2075129063,-2079226971,1616503376,-404306838,1692565826,14431
1186026957,-1067079756,1274834820,-1050111344,607270077,1572804010,1041749040,-1912999504,-281421005,14432
1734128234,1548302194,1401279147,-951702074,431088474,-212240217,-2146955360,1842430805,744572677,14433
-1088418529,1796163413,-384946414,-2081626218,-2003035874,2110148221,350343143,866919664,379317500,14434
-2021831629,861257489,2045044161,-1144187212,1651756828,1913017565,311095442,-469738901,1932979615,14435
-1688084966,-1966250295,1717604513,-1113917639,714931302,-165363723,-1704163997,182285151,338257744,14436
525926090,-103551144,-684788530,-1601231010,1437929940,-563042211,-1061032576,503904148,639205851,14437
-977584120,1568370767,382296043,-1329076978,-1382709862,668668116,829723372,1770230053,784758551,14438
1526766164,1282085843,577241421,866929783,2067777590,-493088962,-774668306,-1316489945,-1727172638,14439
-1643324261,661353851,785502592,950262636,-2068559638,786533374,1659759948,1684999242,-1771815536,14440
-453458834,-903016032,1805041733,1667202821,-1863814645,787858829,-993126000,1308777553,667626857,14441
-1248634206,1163482706,-1115829373,323015538,1055299396,82937504,637395221,1873516941,-1229721937,14442
1880788174,1890081059,-1920813844,1842873377,-724688648,-582935624,1892473478,-344572949,925903670,14443
-2116926943,1448603656,-1864212183,-897183964,1562417796,-1579799890,1220505581,-1933687812,-1618765503,14444
1249597065,-1455195962,1650079628,-595338829,1484726277,-107612892,1223250417,1687070115,1847623921,14445
1268623642,-731480459,-726133866,-1771714177,-1474326137,1192855092,-58216639,194304803,-1356581232,14446
1017880408,77923347,1714565487,471008113,1382389784,9804968,1761012430,1614571861,1365850974,14447
-2050961398,1898396100,-604955335,-1127076912,861168932,1051875653,-582703392,2000619101,1037658827,14448
1152590518,-1451362784,-262013183,731362878,1832236092,292530767,1571050439,266344630,-1652117330,14449
1697052538,823089950,-1075677190,1912269165,1355283575,851041804,-216701383,-948699815,27389989,14450
-125586038,1051197833,290581685,-169666363,-1426279483,-372481510,1924099359,304352908,179421009,14451
1433449458,-817698298,1643609887,-486620834,71910400,947553076,-505866440,-1839247953,322340592,14452
1443580721,470160198,-327396789,-1347666363,1693585719,671577213,1765213338,-1076138252,705110971,14453
1850030242,-2032477018,-1692728043,-1536274122,255027769,767015621,-831434887,539828714,-1205905257,14454
-701336671,-1205660307,-1376604990,-1312954061,519412093,-1990664945,-1239627733,738881675,-813317297,14455
620754434,-1805857407,573666049,-100509584,-425755695,276570849,-443710707,-1122477006,2124318949,14456
1921120660,89297570,1409954170,1483301525,1398456978,852835809,-859375079,1481453605,23647137,14457
134488548,-1785797279,1920714949,1702858425,-1327899477,49896660,-1262098021,-2118304123,984973697,14458
-1217607681,-1525579704,-1720367024,-1819672876,-1012714844,-1226115867,-447712429,-1768162198,-1238820615,14459
417991978,-1879340438,-1689586834,-643119413,1290704466,-1823654993,168860178,-456486718,2121380893,14460
-1919127748,-2069017261,815287546,1385701733,595584230,-664851554,1384154864,1507398256,885570893,14461
-1901050137,1432665321,-125044485,748168031,-1222435453,-563902148,-2008444907,281167973,710161622,14462
1220858648,-1751340526,2073136451,611086547,-1967008279,61352471,1091815209,-1602495585,-959790638,14463
-1821244186,1091679349,84800159,1934171102,862426949,1871945814,-1365547504,-1320758346,-140863018,14464
-939594233,799998513,121396402,519733783,1231290376,-224608140,-1345409819,-1048194134,-2053758170,14465
-270781746,764772297,1563061728,-1378282155,664730884,-456211390,-605692231,-740448370,162901318,14466
-1259054688,2001411897,60003688,32938634,1934882712,-1264835984,-1526600622,-1121386616,1633926090,14467
-214562759,1418768514,1964850574,-1514425680,-1609665540,446520405,-1930592671,920791118,-840231599,14468
-1642432960,-1392636125,2114980443,617552422,-1427882198,1834223440,-1979210899,369601306,-488334217,14469
-1254487830,-1440522106,920854982,-2065770575,-501057184,1847500878,-759634406,1488524175,-73150610,14470
-1818403794,201606554,-1340322832,-41533402,1002362819,-1943066204,216381869,419254667,-742674548,14471
134986477,-2115196809,499315011,467425648,861728894,1816752876,-518502202,723440700,6310452,14472
-836597269,2058226583,1590700328,1302121485,-301922427,1806378173,1919377478,2066109662,1773891867,14473
-402491181,484071797,2090721158,293819122,2006700948,821186556,-359812156,-27285727,1846641751,14474
-1279900917,-68732542,416431736,-2107738045,68274153,-1002666417,1864716594,-452102817,-1345478370,14475
1113088647,-1090327090,1781446503,-1797028925,1283380003,-661961770,1070358508,1516896934,79923826,14476
-1724205524,-852593210,28080402,1329278596,1151106142,911549502,1413628409,222704522,-492913115,14477
-1697608289,-1597515015,-1570913597,289887102,2015897324,-518847992,412309247,-926024066,-1417420809,14478
-41856644,-1212853630,343575484,-1749725154,1188501936,737900109,568593599,568725419,-1054186539,14479
395415463,-1065412555,-333000118,-1987704576,-1854102225,1314880123,-660014484,-1966091622,836204536,14480
-1904515432,2122224708,-650562293,1813942571,-1047894891,-1225720421,-1066404359,1592787001,-1270195773,14481
-1855565,714330817,-1139410761,1393885405,-1886638092,-1368018267,-1714419504,-1163841411,2128492570,14482
1485687736,1230579134,-771579197,1298139490,1549906360,-342853545,634748387,1846601831,1204872716,14483
-282283073,-1217043654,845903372,-1537559985,377983699,-1883727562,-1948909921,-780279757,-882211710,14484
589645652,-1269979477,342143033,-486005787,-1254873566,1502396078,-969233386,2126637781,-1495056253,14485
-1321789553,-988009727,1232655301,1372088843,-1291628449,1716580904,-295755880,-1923690935,-1316718121,14486
1446704732,-817495351,-1810142029,1206153781,645003771,792292682,-1823186107,-1637332803,-1203881511,14487
666977628,1056124379,1833729954,966161890,-844940224,-1004470532,-1116961032,-1765651013,1229962542,14488
629977358,1254129479,394510191,-401477031,-676996297,847194701,-1156629504,-1086034092,2090966108,14489
-126021573,1681564677,-558715461,-89894614,-1087870748,45561917,-342907705,1279714768,1676683349,14490
1681511090,495472067,-1698147854,78213490,1298592047,-1528637296,1705439061,-1754572249,-1600583445,14491
1345658548,-500905379,65026594,1421116994,-1890649891,-920071480,-819104852,-205747605,596439164,14492
-839843506,-233134464,-1019964314,254948379,1840800439,-1357362984,1315005811,1967888743,1885182470,14493
-1809635382,1626760230,1582462357,1830587860,-66383039,-1636887147,-1333730760,791947036,1220707493,14494
1758275145,1851925439,-1928811432,1647715301,181873059,-1237427005,-1877793257,-1915537493,-1197514128,14495
1185141001,1005338576,-2136323943,-1899466009,-44260808,1897572537,198843389,1152682701,653326320,14496
2056794046,2027213668,-882960932,-1399228245,2070677133,-995389268,-583949824,-441058197,318789899,14497
-1114869567,-2117148594,515093509,1694866457,1800385327,-1903194348,-586219836,776500627,-1252324989,14498
-114943131,730553468,123326768,-1412611473,-928399164,1841467314,-1707772736,1901394310,493939953,14499
1491155071,912983362,-1293639677,1607353224,-372439091,-892856757,-1295020628,229714402,-1718030100,14500
-477887510,987502134,1628503998,-144678349,-2061815762,-1819478532,-1744017074,413589971,636764643,14501
-1436133442,2049887592,-1126608015,1386304046,-1350833401,1454366309,2113067120,-371485643,-957290151,14502
-507664279,1601731860,-1155454227,-1111191054,-592122244,-177664434,-754265514,-2054505442,-1438097450,14503
590328001,1077010397,-357201550,1738507852,-374260790,1543173225,1715015529,111219060,2043548399,14504
1572019632,1234449595,1740049565,85975940,-1241650586,1712173287,418217581,-400944483,-689826027,14505
843837055,-1719888008,-1299774430,726141097,-680172822,1020035159,-906562164,-2134044947,159017092,14506
500828795,7319366,1105503056,809923908,1832696775,-872289328,478475492,1066563457,-1512228738,14507
1603417732,531120495,-579808141,-588676383,1461671426,-623172526,407385450,-1723876534,-289464005,14508
355176583,-53581630,1664035864,-1560522015,-1984847467,-1297181841,-1215774567,1707725176,-1130426037,14509
1692185228,-244793323,832335137,356578423,912096887,-1208612144,-459490779,-1846913048,-10236367,14510
-1363617197,-1608607482,2006110648,952417248,-1940501236,540473297,389888925,-1926038068,-1500063277,14511
-2057029624,2085800021,-83002975,899848956,-260987940,-2125779224,480763835,1994709254,-621421210,14512
-2071467964,-1841256054,-645631541,-241108318,-300294532,-1338129720,1652285473,-154401774,742018642,14513
2147089606,-674211482,-801867218,-891213279,1535836776,-1234638506,-1647196144,-1026407925,-1305396555,14514
1787184769,-628478514,-2047068669,328557669,1785028753,-1785253105,1248674303,1811331194,-1655794446,14515
-2108506830,-2092210040,-1198801728,-393175705,1259724506,1688217815,-1775805541,1609208200,-201456209,14516
216643392,2063336333,-414887094,2093207974,-355076210,887104437,1104789405,-135569986,96787272,14517
1124341007,-1058577736,1816078855,346848436,608314069,-2112184854,-1253854080,970926824,-1432201202,14518
-888188130,-309700410,-1098344311,1813258274,113625470,495089081,-1233044819,348459030,-115721222,14519
-1477012280,602179690,1623381235,1299676865,684359133,-497604515,650877923,-1706593781,-356491496,14520
539710639,1759043111,-1200480335,-195526058,-1374256793,-1536102380,-905353029,-1657666981,390858581,14521
309259683,1464278805,-1485374070,-2037114222,-1540196993,1372236904,-149426633,2028191979,1907888897,14522
1591752887,-1488502436,1596281824,97095960,371608424,1696089706,-404783153,1136458441,-1530055896,14523
-508911784,1510766312,-806763841,792436409,1273722169,943397753,-1434523019,-1946156922,-1297151943,14524
660806554,327037537,980979132,345066468,1191190885,1487630303,1839461315,720358801,1380693976,14525
-485420453,-725088470,-1890361326,-845998519,36250483,-1637647037,-749179765,2000873394,-1494777080,14526
-461020317,230735003,1086761104,407942043,-515842051,1532527760,308598369,-1353012641,-1132729607,14527
401246401,-677451408,-1117312688,-693048736,-754535077,-1578781575,-1465904823,-105500604,-1129600393,14528
1732362910,790943579,-781737911,-1142550157,-144786210,-1030729310,-978711254,2061438142,1368677986,14529
-827440016,-1598516507,-1597995890,-859442989,2136609808,1774812526,-1482235660,-1063990340,-1590558717,14530
-331546905,-2098490871,984505217,1301467270,1325734866,-402300021,286868253,923822307,1020664155,14531
-210086239,-1696609257,-1293643455,1138380887,1382702770,-1704704693,-1039269621,-1647177289,-358747429,14532
-1375096883,-952569026,-1806446459,-1590192195,1189716749,-6775338,-1723115967,-1122757284,2850833,14533
-364730074,1341752495,-77110276,-2134403291,-1530536427,-935842221,-578486514,-51370677,663551496,14534
1968282258,-1941395523,1151369300,-163920278,-730822114,-1866438185,-655178550,-1311113030,582832569,14535
638178354,-192710776,-1295493912,-884929847,1848748831,-345816384,-539057030,1878457316,-785489264,14536
-1644054342,495091939,-1515190369,1058299880,-1819739930,-210094018,-2043636282,685902631,1590138582,14537
-526005451,1991835615,-1782146730,-740046079,-1354655397,2110011091,661271099,1544834705,1190226289,14538
463539352,-402602732,1949028228,-1736658206,-164782517,-1613287318,421538294,1283467614,-1946367317,14539
1905773126,-1593180206,1190924793,539452228,2030612318,1696784185,2084697060,-1795007145,1362742482,14540
-269679468,417981319,-946938025,735139042,-54382113,672158917,-1253859309,1367360822,380040496,14541
80980934,-1630386945,-484703200,1910883039,-1887769245,2138285836,2036228286,-1958490256,412591978,14542
-1320911811,1559865607,-1130289361,1187446821,-606031933,-1564454975,1081151109,42813700,1805760109,14543
-894285821,152956920,-695197856,1798284511,692977860,-1871764287,-897781856,-1487524129,1315094548,14544
1556634014,-1500348122,2076216437,-1597153174,1243751877,-1148057522,1254000574,1692242344,706641335,14545
-232914293,-207913517,1800643871,-1795277576,-652288842,1224261565,1492052466,184139490,1742767084,14546
1918268954,-1513234067,1551115586,-2129978205,1720094370,1513200677,-1687800454,932013637,1445505326,14547
1597366860,-332430739,1906578197,-1621839411,-861726088,-663640539,-504774117,-530252274,1923986447,14548
-370759935,-1808605676,-1146565646,1961737721,1665840855,1450773976,1349852476,1802370496,-1742026155,14549
1589515507,1020536903,1855551776,667318255,2026297723,840816427,2064773011,-164753864,2002379701,14550
-394212850,1138987057,1314924706,-1404596178,-1113849031,-1838539882,-2129656168,107378168,-335091717,14551
-579763769,-42977068,974475822,-1255826491,-1801754434,612304703,-502479974,95767963,-963729865,14552
-1428547407,1748931882,490629568,770051157,38043486,-475893118,201802676,-483315845,1500957532,14553
1585247500,1947755472,-913274733,2070703172,267211583,277111447,-2052445479,-845449547,922100252,14554
1396235243,530447716,-1621750079,-376116356,2064356689,-274686730,-313682443,1940019279,-120726154,14555
667526804,1390174248,1679823082,1809089661,410282708,-252245734,2069955320,-659764214,1885522361,14556
1816647863,477244247,2142703121,-810577882,110081018,-1135814368,-1632517448,1767878235,-2061687617,14557
-1858975390,289813333,-800985477,-1801778725,-1964735881,1280846108,-1878460744,-379704268,-440088033,14558
876252645,1896049431,-44095336,-974990316,195059749,2094181866,394268864,1546439756,1195291757,14559
1627023098,438209195,1677590961,-2136127726,-1628388911,788296805,-612285585,-877575389,-899552148,14560
-52969702,-1020427734,-692837747,289082584,-2118347883,645613597,21093003,-449426796,1680900287,14561
1169809831,-1575834081,803554580,-1964485759,41501879,1313601869,242260445,669615316,-334738358,14562
1970088357,380015720,1879247658,-239400201,-420038530,-1994685474,-2089582127,-823254693,1426150863,14563
-619635168,-858029923,799812041,2125733681,1774820507,1827152618,291828264,2036634355,-1580802187,14564
2108040113,-1610440710,770724712,1852078077,45169754,-841474640,1550752894,1532031435,-1199926688,14565
586306003,1354010434,717671209,-71849776,-1393970382,-1026820770,779940328,-2029822945,-838417084,14566
2078258952,-1881562946,-1571435794,1001956722,1973532282,1911411575,-1160879187,-1425993593,-1350329835,14567
-1446104145,589625199,-843033301,-2039953578,1756709059,665008802,107534023,1224777707,1850175460,14568
-939656243,-2142328838,-479058895,-879359987,1874850819,328453480,2001741671,769588378,268260474,14569
1609680483,288426926,-1949357660,318096399,-1452911907,-1511895193,1835123989,539612527,863530512,14570
1391462832,-1826413802,-767548307,-1490384672,1659462735,1888727521,2192599,1053886754,1962709975,14571
1774070112,649489346,636101529,1836038435,42967273,-879919290,624616679,200749588,-351080864,14572
1584547872,708961233,-168841111,1182033438,623617733,-1596588239,-1012730487,-1396034098,136576644,14573
-2029152149,-1931795029,-2017655267,46158650,-2009666554,-1726032730,-1476320525,921301102,-181822753,14574
-341697604,-1000247482,486791589,836753046,-113539864,-1208300798,546390077,1987753029,-911297497,14575
-1844018868,738908320,1328392048,-1768934142,-775651355,474573447,465695713,382084474,1610022494,14576
-1971297458,1436359492,453318106,226905458,-182239390,619184567,-210253837,1621919480,-861091861,14577
1575347432,-1808126245,-655171366,1181422459,-68861214,1923406141,381299657,-640513112,850569356,14578
-2047954800,2054539507,1430657196,1846874644,566856609,-222217488,231515324,565010650,1588193428,14579
-308598862,1064579518,570527627,404127635,867645398,-271312532,-2129761428,-1812244153,-1146534430,14580
789802993,-1559634183,-691977228,-1328891376,-521858210,1174638571,1949366660,-1803774753,-107680929,14581
290086034,-1592377229,2036989279,240091554,980255363,190310459,101512532,-1692806462,-1162357727,14582
-1453474145,1440812365,1065898328,386718201,586887803,700602887,-365443363,1109790577,694524394,14583
440952997,-826289561,1784194035,689405535,-1890637486,-1546880373,-1983487030,1387013825,-1477418128,14584
-1390382743,1836157972,747464339,378243023,685815262,1532206587,111089532,539795128,-1252640723,14585
1958586156,-1926253960,818338751,1346728349,867295660,1455918111,-359747122,423093506,-1140705603,14586
1625595160,-1689384607,-1653651224,684904211,-1412382230,1337070133,-1319708551,635252883,2111042428,14587
-2029602584,-253058710,2024797867,1524300307,1411138249,-289327053,-1414703854,1689688490,1048760040,14588
-699259181,190843760,-312429568,-1337585184,-635261078,-910339706,1911471542,-22316971,-1287006735,14589
-578176361,1059029629,-1503617600,197874361,-1341345065,910650794,-1242583114,-516395347,1374089811,14590
-136311470,1827816981,-1378694023,959181137,883755210,-135580828,-428711744,1062960403,-1135622726,14591
-570040679,542813652,1865648322,-1608357676,-92957293,1903028921,-456770439,-1422730631,76871024,14592
-935526825,-1192062742,1941073014,490362088,2117868615,-523065828,-528748840,1637195711,-994016285,14593
-58826007,-402939158,688786011,-927819387,-1766298160,1956930182,1151909646,1775717847,369489732,14594
1964975753,733781623,-1633405556,1057159960,1099665055,-614397012,1318258208,254397198,-1933181944,14595
1494759459,-833239580,1708421819,-1713791557,1044510133,-1787153666,1806949485,2069147425,-1132844071,14596
-1808244811,1058586080,-1439860358,87315803,-522272811,721086320,-261249791,-362064028,1892603221,14597
246206292,-755146408,1716100111,-1602481557,589973528,76493881,-1818733319,1946777841,230372808,14598
146433310,993414221,2111823026,136845327,1225277867,2005956493,2042781040,-382433422,1214037475,14599
966471485,838561661,110375068,92236836,1167270596,-197569430,-431453308,2003489569,-324214437,14600
-1974083370,-1301854574,366926565,63660754,-998915893,127832534,-429531978,-1576354685,546956350,14601
-2043929126,2051236788,-1521106998,241183994,1155005008,-1448344407,-1815650733,-1261868836,1161995135,14602
1343978393,-1036537971,-1680474336,1784365504,-899441492,-520664773,-1818184105,-1143036223,1152369493,14603
1359204913,-256204999,608117617,951183246,2090000976,1709938301,-705052230,-1006772604,-1811001078,14604
129304030,-530772851,-1136583190,-1125772556,1945527336,1880959652,-423451523,1550164655,444898863,14605
