RE2_FROM,RE2_TO
162793,73789
428085,2055
11118,20683
31529,41486
388372,11036
447161,100870
12542,92686
65673,186295
95896,121349
232596,8604
436950,3549
24570,164150
313101,313100
107708,227420
343255,16188
145884,12087
57289,60640
153665,66268
183683,160243
105740,66519
126734,51247
106235,106236
190966,74566
111056,141951
269934,19850
68753,64721
121542,294437
204234,7962
61431,89995
57951,60035
65240,4905
121349,95896
85886,52792
119705,119703
352985,88039
97660,30478
63764,106824
52908,36436
322865,322864
180302,71871
314215,6231
332053,328377
19883,3228
122175,130719
298941,298943
186245,553
32363,220
345121,49826
334909,57861
141951,111056
106408,106407
105561,23769
14725,358189
5269,39311
94187,142384
424414,3549
71037,519
65013,9021
283317,220
286214,286215
269361,245533
229659,677
135207,7090
110236,18575
187175,11568
105561,23769
65995,6241
196273,88
347725,6656
35128,20958
382385,268
450664,303222
313183,925
151582,58035
138636,33651
427528,106600
51071,35731
59074,677
366475,343857
111056,141951
118454,58163
210951,317
409162,263290
234951,45582
206943,84097
61847,465
377122,377122
13124,11036
255413,677
260773,260774
219479,14572
109647,67382
280667,167997
168580,220
284602,268360
298001,157067
389952,677
38481,38542
74289,74465
126458,32445
124708,29323
322242,266621
212773,108052
329284,10483
23523,100642
146973,110830
349840,1270
249482,88
166451,67097
435809,191732
212343,677
278115,159043
444223,816
126877,141776
141241,221068
167318,108052
2890,2900
237555,3549
266621,322242
384555,315281
189201,47249
110488,175699
217199,10047
187527,128759
78591,18771
36503,11036
105003,114881
158624,49589
34333,25006
82276,58035
141637,106852
37216,1468
93313,154575
34261,99027
242935,47015
151065,88
422789,75849
303072,382074
13633,6665
16457,89573
70742,55662
479,30790
188151,57134
36436,59844
322242,266621
64833,226385
48963,12751
314122,372414
58342,122786
308464,213
400307,139891
50972,330145
139718,213082
249013,677
148329,86645
307576,44446
339525,16460
135016,677
212054,66661
376577,23430
6716,3024
132206,33611
139456,237026
133440,39102
218957,354
300559,257692
55787,9218
10357,2177
42037,57759
265289,150861
178091,46112
218502,11036
24215,2177
53962,15489
53962,21949
314122,372414
38542,38481
242935,47015
1270,628
57489,50314
55050,89891
186950,211448
96514,2247
151389,98241
244644,186266
297919,297920
247014,228516
64291,158540
30793,138652
219044,465
134726,21832
169421,136703
200489,241425
393108,28458
305131,94039
7630,41554
334589,295412
113437,69883
196300,437559
128668,95088
349296,677
319707,334009
105003,114881
268952,115576
46112,178091
234388,14454
158540,64291
186833,16440
164602,220
338993,88
223311,251
45605,492
358189,14725
259412,103294
66685,43490
61847,1988
16126,55181
166506,6948
55537,91843
189509,85875
135654,3053
152345,55658
66619,31195
78003,126603
55171,55181
427806,427805
64291,158540
314122,372414
34393,34327
415969,415968
234193,55658
140532,55181
253741,324079
363318,243841
16755,2941
200489,241425
248804,35371
195540,5793
199777,132662
439294,439293
174825,60227
70747,152345
1701,1715
433260,12553
139377,246378
341735,35713
360725,184719
110916,358829
393080,394809
208845,208846
314122,372414
176447,349
277825,277822
18443,166174
18352,12751
180132,55181
107218,163168
293311,677
354092,354093
29880,29633
174002,205439
111056,141951
86903,31850
412961,3549
219044,220
434742,227855
17279,11036
492,45605
314122,372414
31462,15217
82150,139790
56125,56127
129920,2765
100870,447161
353552,68446
3024,1468
307770,677
189509,17145
165068,677
47192,2179
249317,349
260161,288660
293905,503
314122,372414
102377,196856
392933,15
168471,59771
428569,2373
56127,56125
314122,372414
31992,25855
129920,2179
13974,161073
32013,6069
5112,3020
166491,84632
27274,46507
430777,317
105046,23370
49589,24361
145845,241245
314122,372414
58522,38695
421125,21996
16139,197986
137206,16188
21287,117765
293162,88
199165,27872
13603,4830
384077,88
77663,45081
17580,30414
418390,677
216674,88
38481,38542
103401,236
88900,46112
290893,16460
297920,297919
45776,146878
152763,2941
48885,203511
41001,21920
330278,59159
134505,27145
49490,175276
13801,61393
425804,442336
451824,220
241256,3972
402628,3549
15217,31462
30442,88976
428108,36363
371281,371280
91627,408
215156,15
188274,20012
413349,2153
331631,264004
46507,27274
176192,537
134743,34712
422843,93
245992,26677
257254,197986
272697,14454
162023,68446
113367,113358
115093,2941
106584,308721
169042,308842
973,492
217199,73951
67749,20012
68615,68558
29899,10118
50947,11036
113367,113358
268516,69417
265122,3549
343866,2179
67382,2179
83382,43022
131361,8014
246402,154638
280968,88
446348,2014
435897,311141
58008,20984
154085,211448
166914,50297
182260,47666
36436,49610
207396,77013
18491,15823
193195,66685
445771,88
112127,6993
12627,41613
492,973
119738,119738
32652,56961
14494,4376
175070,142901
1504,6051
194069,225374
77276,117030
445496,960
75681,160553
63996,960
72912,299901
121212,80604
323702,677
58829,14138
168625,48476
97102,511
255667,141637
38481,38542
32777,59771
92153,92173
67382,2177
407050,221918
197986,257254
100397,100374
146194,3998
96656,156910
69639,147994
49673,113367
10329,322
451482,2288
265686,250658
359316,1895
135432,135435
219044,677
7183,251968
58833,215928
69883,21109
382100,221267
234011,106773
60581,101909
188761,38695
150227,349
74079,960
403623,221408
280968,88
15639,30674
1453,4302
4987,27814
56529,7782
435527,519
139889,677
451121,451120
111379,10946
70392,322
191850,2177
116910,38695
32622,16843
113367,49673
52631,10237
308316,6645
110009,12344
107746,10675
76667,52908
119432,2177
389978,11036
450412,220
97583,58833
214937,3369
409048,274358
38695,116910
391659,283902
351407,387245
194568,1896
22188,7782
276847,62498
4830,2941
43022,83382
36093,191850
115156,101950
11080,57848
53602,8806
36436,59837
204758,93505
210970,130884
131528,212512
11892,92312
80431,72040
52375,515
366759,220
432904,2266
209810,7782
70482,572
52908,76667
57894,36436
99295,112290
212940,39067
94752,677
216995,56518
2905,2866
168179,515
220690,220689
139914,19848
207020,6948
233069,960
432904,2266
87986,157174
128223,2177
39565,479
231096,2177
432904,2266
125278,2188
253392,2941
319207,335072
139790,82150
377965,377965
177031,88
27240,1665
164206,60380
375913,677
33205,28691
9150,6644
377750,316278
220655,11149
52908,36436
261167,9031
368633,88
338436,677
270495,51746
242443,7782
58737,27738
183168,13425
131929,10675
223476,960
203155,7782
112127,106161
57913,1895
4405,106161
78084,1895
352255,1895
410138,317
67238,67237
178343,128842
285774,197588
283710,2177
87948,154666
39483,88
101261,134869
148076,331541
70881,12281
212272,85790
49389,102943
136884,29772
209036,153249
309140,11036
76667,52908
4570,18352
375913,2350
450433,14725
255668,274
77727,677
19848,139914
80612,107208
4468,677
225766,208366
87377,87376
342467,231873
72548,112127
342467,231873
267913,960
451077,1503
90110,108434
11631,1453
430067,3024
241841,71994
113270,106852
335139,273961
120719,77555
1453,11631
202456,88
46112,88900
130409,154666
168668,677
333468,8603
218579,159885
141791,220
88215,111954
325566,101545
220592,10445
819,14415
208366,225766
391300,68278
50185,11349
77555,120719
188127,277843
280968,88
273961,335139
212512,7067
20384,20372
32948,100429
161551,349
265164,220
14415,819
71994,241841
188389,36297
51135,677
435388,196696
235185,235184
387245,351407
66417,162378
82150,139790
18773,18771
60949,19266
67237,67238
251482,251483
57848,11080
378013,677
351407,387245
55569,72974
63161,56163
23214,677
113367,49673
36632,11036
225766,208366
303423,303422
441158,277254
60695,100607
303421,303422
95162,42177
152033,352
263239,23946
419409,5245
386690,6971
18490,677
429866,68278
19096,515
35825,131821
279915,16460
208366,225766
18027,7963
106161,112127
24911,677
101364,274
442225,960
139790,82150
263239,23946
228166,220
61527,74324
35909,98593
52770,515
100429,32948
8815,50066
174825,60227
54304,26
95742,15881
176025,244692
59736,59738
68007,30652
59771,168471
383435,3549
328572,328576
447166,220
94553,16455
261360,34801
198237,60620
78389,78387
43278,118732
11080,57848
107711,5590
143500,142575
220689,220690
76667,52908
104543,7782
155932,208830
77882,36436
33521,96356
58451,19135
105561,12344
327602,239367
112321,61629
395110,56698
102096,27738
448,26
278811,367750
231436,231439
396231,410157
57848,11080
138860,138860
211501,284325
13893,9704
431511,219063
221204,2177
335338,88
19135,58451
78800,62818
436814,6948
142050,677
226086,960
116524,202525
26072,17145
19486,65650
121973,164292
324442,66498
99295,112290
105004,117706
424243,1895
444759,677
101545,325566
284602,268360
56163,63161
147362,39074
179227,26
341276,30223
109974,35824
404306,392425
59840,209944
101919,55337
272815,677
240804,182692
319866,677
153249,209036
64554,36
382724,14672
174775,2941
76031,2670
414375,46837
161433,220
161073,13974
240804,182692
127617,129230
10475,97328
103293,77555
178173,83511
245362,245362
315952,120294
98653,299837
4130,26765
415100,317
8202,220
87330,73343
164292,121973
109974,35801
77727,2177
423069,22781
167072,133920
89802,720
16703,15039
83950,165025
98332,10946
195086,88804
383450,677
134909,160355
141152,464
74553,26409
123469,106772
382655,220
42046,14793
4705,51
39074,147362
216907,20012
130451,2177
305493,40313
111315,119590
195529,677
333153,66928
225003,42151
43179,43163
395613,677
52908,49434
87798,220
64652,114072
162194,8965
165141,9037
129804,1478
54130,102593
417273,7930
339948,47631
115324,58285
389324,10513
248572,119590
290761,69643
110149,1478
160322,26930
423069,22781
196365,2179
13162,13798
306354,960
86991,420715
232539,2177
42178,62496
377965,377965
261875,51746
315952,120294
301983,21110
450664,450664
142678,100921
361370,119995
36864,2670
180566,26342
160322,26930
51807,24583
309307,677
360199,21979
67382,13808
34963,64267
49669,2868
8268,106925
423534,317
183894,270419
167630,141746
157691,8965
220689,220690
263646,677
250658,265686
39719,22821
120379,11921
4405,112127
419216,88
389900,268869
318192,250993
423069,22781
301966,362436
437507,677
142678,2875
409556,2177
273785,270360
2179,129920
108847,2177
51232,10896
152768,168571
10513,389324
31855,60326
125815,49686
120635,85844
140310,239428
346581,133749
100779,94720
254185,46947
154368,112127
376296,376294
264628,16460
264,102720
209988,515
58264,51289
402775,329025
41872,26
78580,220
179009,88
216211,26
136309,138028
42172,12965
27079,140202
349,26
361672,190579
305239,16613
369655,369654
97483,89338
21110,301983
4405,112127
129920,2179
86203,173141
305239,17216
86825,66417
125924,36707
369655,203878
434232,434232
200945,69472
268521,283
48906,511
305239,4569
305089,260161
102350,310378
105268,503
401803,42112
187387,677
377965,377965
14390,360
305239,140298
135722,25020
305239,148125
140202,27079
104543,11711
156903,91963
205848,960
61271,49323
141160,93930
98593,35909
319893,311454
21823,6119
53883,20949
247038,515
361488,35295
120201,88
437369,220
245421,677
107039,60723
81706,201114
438879,677
138417,11711
243582,25583
175631,7491
234011,343900
10669,26
395110,56698
374939,132690
112127,154368
391072,57423
260044,224461
441486,441486
341914,341913
152319,399920
255651,101654
95742,44855
212146,144729
314634,314634
15187,6353
215990,32652
44892,44893
54505,81080
415371,299985
112127,4405
97597,7690
298335,677
97881,97882
162727,220
82537,14615
210878,14725
226206,2177
116288,167209
380417,239782
5600,149896
283490,101654
61344,106123
102720,264
5383,22512
58133,64730
47710,220
43442,24923
1621,143
131416,11711
154368,112127
211166,47268
346605,220
437293,220
218898,256597
335773,154885
109647,68081
360545,88
450665,450664
412869,1274
10760,10770
61626,61617
254953,6948
85192,5335
210878,14725
59771,168471
183894,21647
162493,33387
451103,503
261553,283
254953,8927
7206,7214
161429,221359
218898,256597
55943,14572
112127,154368
456153,13799
19289,327
73454,677
218156,33556
7025,31319
4839,120201
268141,220
453338,220
137173,205082
320768,343417
224451,20955
369665,21118
113739,113736
379471,60647
67382,12965
256497,2177
193455,51163
35909,98593
100097,126540
221359,161429
279669,279669
430612,220
43442,33668
30790,479
342552,162562
368039,9762
109597,7214
317301,317300
395084,395082
11114,29398
375668,397633
79164,1896
237917,677
29434,48583
109974,44860
30315,26
452733,327
136406,6502
43716,327
190966,74566
1426,23337
138908,216453
218150,188856
17762,35229
147196,147197
175064,16460
434232,76048
411955,51
99253,43685
261981,219991
168471,59771
317350,327
57526,125816
342552,162562
234338,1988
179019,179018
243650,206069
115228,28659
79164,11256
91402,135499
92757,40796
313426,99235
261553,283
90178,1435
22776,46678
105561,12344
110777,29567
26158,12751
440206,317
185437,1896
209191,77541
16709,44882
262294,317
214342,677
454538,2670
51071,56968
452926,327
51135,2177
150974,96548
275251,197091
327298,31836
255878,677
160796,84121
94299,77916
29685,327
100764,69748
24258,24257
291877,12251
229034,465
175430,216992
173141,86203
21178,145215
152763,2941
206069,243650
171811,150520
168568,164225
179018,179019
298461,307164
153984,33668
371914,371913
88900,88900
98026,105246
139790,82150
255897,255897
94273,76908
2641,662
301125,46194
298430,88
43163,43179
43725,179221
253319,107028
83827,2177
397633,375668
332042,121502
404478,960
192080,87330
291048,8964
279897,127623
239870,191793
254294,255813
299216,243650
110149,677
423534,3549
126104,14059
170211,231957
98754,166173
182906,9025
229784,59159
66403,122210
172212,90
99235,313426
74566,190966
134869,101261
101261,339667
65000,5226
53623,18771
117615,677
198365,99503
44882,16709
5096,8032
244357,88
86970,1062
138741,50361
137733,8383
18150,979
165960,6645
327298,58113
195462,174498
270039,211911
183557,677
149533,93
193474,91402
713,8275
251438,205519
410893,8209
253624,253625
108361,35473
2590,77609
171644,36371
356463,194040
223014,81
29880,20141
33719,87197
32088,74566
36694,36707
440882,163707
36521,10302
244357,88
235500,3549
405003,3549
44469,284239
155435,42177
204758,261885
231133,49567
127187,167064
408938,317
338622,677
44469,284239
38070,3549
58956,116803
128364,167064
33204,86433
276475,6939
16967,94720
156699,70148
68399,20231
144864,11844
261314,88
127285,284654
114982,153474
298011,88
82150,139790
305118,30513
287345,128193
95017,55955
441482,677
399158,399159
6158,329673
420992,67056
102435,116766
197190,11711
82639,82632
44469,284239
153073,14988
188189,960
20949,53883
1749,25776
350969,341860
98853,3549
373083,373085
225511,16479
377122,377122
443903,220
263367,166653
174909,26
42744,15823
47161,30771
139390,9964
44469,284239
112227,27872
202932,392343
33876,677
189533,351051
186088,32022
1622,220
90110,108434
308001,35248
171811,199139
53575,121415
234614,677
209431,138
94720,16967
61100,123838
23655,32853
454026,3369
130035,22028
270039,211911
269559,302441
104705,102418
174388,20276
247355,241916
256035,90726
49183,111655
190159,502
171811,1566
386758,261040
78591,166174
61100,123838
351884,351884
56133,56129
244174,154986
14728,5437
110370,503
77995,34319
287431,287433
53575,121431
294842,217732
374803,677
78591,166174
170689,220
15849,2177
168571,152768
60215,20406
90753,95106
202932,392343
213721,209781
274093,31549
19265,32669
320846,14648
310135,14648
46463,18575
37639,127371
90185,227001
147770,27872
332360,55915
111726,58991
73663,46378
37480,143
133864,88
299216,243650
279630,179783
196151,126998
241984,241983
187698,155610
44179,26070
140576,213
29120,18575
98358,23655
82322,116496
152768,168571
109175,31850
8904,87721
445818,3549
320568,195196
139075,151969
68541,20266
23101,3319
231388,10460
275255,14648
239491,239490
387040,22028
299216,243650
199735,88
68005,30652
129924,14721
373170,715
224221,2598
109175,31850
373085,373083
112474,34324
2944,32066
327293,6971
301886,296605
167982,677
442822,12463
198577,198577
61344,106123
453754,23964
241984,241983
136118,68271
66664,511
98511,23964
32853,23655
322521,133920
351051,189533
31855,61296
39096,27872
384013,14648
252981,220
2493,12549
28259,22518
179795,121801
162866,81706
320661,272530
414957,14648
189533,351051
267685,124824
265573,36436
171054,88
257692,300559
16139,5437
294885,96800
392225,17507
853,81422
112596,28065
104020,20266
182733,217706
20141,29880
20431,20433
110777,29567
435942,330574
8855,8889
29398,11114
350403,2179
62596,31271
326549,677
128885,20553
198403,133301
191790,12751
94497,130021
230021,287885
299216,97192
217476,677
443921,14648
440882,163707
353476,2567
340677,68278
27886,32505
281866,281872
420715,86991
262663,262664
133301,198403
49673,113367
120746,8795
127371,91700
39548,191916
31271,62596
36786,12672
371830,52882
970,24994
354311,223018
367505,367504
16816,8855
29567,110777
86267,351720
307819,142340
143217,53763
353846,198048
299216,97192
173230,36436
351442,21019
171054,88
3361,26
345260,345259
53287,8795
220919,13442
280430,280430
48834,46074
92757,40796
139524,167376
99445,57245
114965,151703
171693,21782
262664,262663
12193,3959
85969,21044
75080,1744
203903,203905
166691,677
227086,960
159994,44014
295927,89459
156712,32864
73913,11984
76667,52908
289995,99309
36373,32468
234886,677
188968,3979
49632,32365
93484,134895
78153,124546
3959,12193
29915,187044
122773,114958
8855,16816
35247,72792
225638,3549
62596,31271
170886,58001
216536,122305
441533,156354
81125,220
25921,25926
170559,1988
114233,2512
293372,51742
345041,40297
22794,22797
37241,3341
113162,2817
149556,236
453735,19559
274677,216038
96656,156910
174524,6940
51135,13798
391948,284690
34597,48656
122175,51889
20295,173311
312038,235
126272,126273
13442,220919
171054,88
345259,345260
288338,43503
80431,143155
68529,33651
221358,221359
224022,319889
281465,34798
38683,153964
170559,179848
448796,26
194592,91111
93324,16589
37696,156082
118106,8718
280430,677
184439,43439
398962,46947
119703,119705
77276,117030
415928,14650
93324,16589
226460,151613
166157,349
126272,113367
91899,118772
126273,126272
22277,2308
186143,3549
110006,183894
44068,15998
356023,259515
251363,175396
166157,349
291592,51742
147276,3549
188000,322
218407,3549
391948,284690
203336,3549
192816,235
236103,3549
282638,282639
267917,3549
400400,58736
13442,220919
171030,114321
83137,60990
443544,416697
90786,36108
168040,3549
192969,52908
408749,3549
157837,349
225934,225935
433413,3549
55401,3549
406883,3549
301118,3549
353007,51742
313015,3549
41575,3549
75767,53267
236662,3549
138037,13965
345549,9702
380325,3549
129387,3549
97504,14209
409027,3549
143834,38785
171054,88
102377,14682
53048,80479
114982,88
447494,27738
288210,3549
251258,251259
323627,37523
282762,34798
66094,418399
111325,44086
252991,252993
236767,3549
161101,50
186088,32022
177970,100005
37413,235598
110370,282514
438127,438127
168058,13132
231911,231912
203305,3392
438691,29034
405003,677
247257,41395
162562,342552
271777,271776
88711,349
133761,19118
47005,3549
53326,165625
154346,75012
385482,232740
299216,89011
197435,66208
58845,48207
3392,203305
100005,177970
367055,677
218357,3549
301623,100230
43307,3549
74234,31271
96194,52908
203895,10037
203822,163830
95328,59893
148219,3549
49673,126272
13162,2280
177985,3549
271776,271777
376411,258621
52906,52908
44854,3549
171054,88
2817,113162
180985,9959
341860,350969
96194,52908
144923,255571
352776,265036
344283,68285
404331,3549
113367,126272
386283,23964
285760,416872
380303,35248
404386,3549
73736,3549
217264,36880
176916,1654
2889,2898
312865,244681
187299,166352
124192,118818
260421,260422
51135,4289
299216,198081
77909,88
353611,330
220162,2898
283835,43439
72397,45082
207177,28691
305118,357591
186053,156179
270116,390986
36108,90786
204948,136391
35168,10896
375887,3549
187494,187490
305687,220
155821,52908
25776,1749
30771,47161
66483,33250
418085,418085
407003,254816
14671,40558
102184,51742
371175,38001
259562,85266
215535,115295
172033,3549
243951,24792
314036,314034
208677,20287
232740,385482
23655,32853
391768,190023
112127,3549
449973,3549
88711,88
250059,2898
214133,127681
333194,2179
34597,48656
1654,176916
449397,88
52908,96194
121122,2898
202647,3549
319790,319790
24792,243951
204310,20187
370955,51742
177985,89719
45666,47797
204947,677
2280,13162
322074,68687
104057,104053
52631,502
29860,39017
427856,427857
96455,243921
82717,220
232740,385482
98748,132690
363195,3549
410691,3549
402649,3549
86517,97560
450749,519
308103,308104
142296,25342
240752,5245
138457,47797
58519,103748
298532,76440
409724,88
219101,24792
345544,30639
251636,27179
313569,147064
113367,112496
184847,176894
96656,156910
52908,52906
80202,4446
177985,89719
232624,251777
60938,210535
177637,114906
48756,26659
86517,97560
412456,40274
18780,18773
52908,49434
18807,662
96194,52908
259515,356023
116383,235
301623,100230
393261,224090
11688,189401
427765,51762
256869,677
218218,4375
88711,19604
233587,71552
368886,3549
129220,97172
251265,258720
256085,4446
169270,3549
320321,4375
214248,189771
89548,137511
114906,177637
301232,3549
18771,18780
381110,10121
180119,192458
80426,50293
377813,364551
303693,268777
345544,30639
251258,251259
38086,492
114906,177637
47631,134319
201114,81706
251265,258720
88163,11045
349598,154366
212534,90189
40067,83873
187174,88
110777,29567
71838,677
325842,274349
91119,190207
268513,220
232740,385481
81073,40121
371960,22636
26397,29988
394424,181400
333194,4344
22072,438529
49434,52908
50233,85018
251259,251258
249977,52908
179945,55489
82059,82057
100785,190207
154366,349598
70317,7643
37590,1415
133491,3549
322876,16978
4824,1315
242760,1999
52908,49434
32088,74566
272206,272207
94553,67347
127376,105438
62353,3734
16910,28691
251615,255428
37590,1415
182379,9964
90189,212534
109864,251636
342552,162562
90786,36108
428518,57138
48750,52908
176916,1654
213182,43725
153522,153516
272207,272206
241984,241983
237917,4375
414338,88
241984,241983
385054,220
105558,19970
241984,241983
341913,341914
241984,241983
287828,3549
49434,52908
8193,13495
152435,49416
56940,3341
18773,18771
184315,151062
422718,677
433486,3549
246930,246929
52908,76667
177620,190207
132665,352075
175064,16460
190559,26932
258453,258453
88711,26
232740,385482
23402,125225
7505,51170
130133,30639
246930,246929
80426,71888
306709,27179
91584,11635
36880,217264
49717,50218
452013,133801
449231,2055
259639,263505
444104,677
246303,3549
231957,64443
100785,91119
124227,8959
35604,114027
37724,14728
345326,382818
235370,20187
23076,42088
419340,419341
243951,24792
217042,220
155687,55522
226218,4446
312865,244681
52908,48750
194692,157015
180502,180501
162562,342552
319702,4446
265630,260283
202780,4446
19970,105558
59712,32683
232740,385481
152912,129168
268045,224090
353391,326072
183894,321208
87262,96380
142296,25342
350969,341860
108535,50227
237059,677
100785,91119
64196,225886
253836,51742
212534,90189
100411,70048
55489,179945
48641,193299
387506,332721
211273,20198
187681,17874
41146,7113
27311,13798
372594,224077
385143,677
176697,8385
290300,290299
55489,179945
264473,3549
107142,54504
455034,309971
211597,2179
110370,7294
293533,54607
255383,4375
454012,350708
388658,3549
236544,176736
255950,93831
100785,91119
39828,21548
135868,64043
29346,29323
52908,80792
98748,132690
332042,39081
271617,54767
235345,349
110464,72805
180835,331787
87262,96380
71888,80426
203905,203903
79925,677
9306,59784
244120,349
422718,88
272567,43673
91119,190207
197435,66208
323627,314534
414227,75849
405140,385818
295071,677
114906,177637
57521,31304
254660,1895
291854,215337
330893,330894
78028,2374
105438,127376
371161,265187
114906,177637
215337,291854
356198,960
250494,223597
96380,87262
250019,677
90280,10678
187299,166352
235370,20187
101405,76619
109377,2280
246177,394816
148714,369127
147994,69639
231152,188475
220156,52908
27311,12751
281341,199220
420801,4446
7525,6945
251625,220
64183,14614
187462,88
173380,145479
235206,194601
15155,6502
231060,3549
89548,137511
102678,90786
199905,88
184258,411060
146359,72937
2592,2580
106451,88
6945,7525
319118,3549
150126,146359
44933,26655
69475,177238
357381,220
65687,38125
57582,73087
182945,194475
6502,15155
342430,88
451551,56018
346633,122460
223597,250494
450243,197065
14503,4446
318034,16460
115384,57559
246175,331433
161669,102548
342430,88
330509,38602
371801,128710
146359,150126
247455,205
69746,108022
179945,55489
58199,56039
122613,76484
15217,459
218218,42064
234863,60216
353611,13278
69589,72365
328230,83858
172226,190506
433641,3549
47482,42916
164206,164208
89384,151613
61213,61213
71027,68774
325837,12164
52908,220156
13162,553
218218,42064
32586,3549
187003,3549
422406,422405
212457,4375
308625,433056
367875,4446
112991,45646
366006,366007
109377,5380
211372,14454
422389,3549
398799,2898
281739,57378
283835,43439
408905,408904
13374,9336
397213,397214
152808,47706
69589,72365
13277,14945
126205,48597
288066,213215
421675,3549
408633,677
437932,88
5155,14945
374982,327811
65130,7113
6434,44713
251778,251777
154159,56539
423179,220
408195,239782
308677,316374
34249,233648
52908,77539
76567,2179
347822,89369
83358,3469
187175,187174
257728,161057
130490,28664
27114,232485
282738,282737
69475,177238
78905,206842
42598,4446
151198,77188
20198,68399
440458,336228
165007,8732
106857,542
277938,256990
146359,150126
125125,125120
360018,220
109185,100370
250494,223597
25955,96291
364868,31305
136818,158985
194277,4446
151381,11036
164860,30181
31823,52474
338022,334689
351895,202293
106857,542
440458,336228
44086,111325
366471,70051
211236,27259
61344,106123
112125,6993
379195,343216
221585,27556
83788,62214
224213,169034
342467,231873
66632,11135
223015,21296
342876,150540
29323,29346
282385,233155
27381,36989
433818,155002
209261,90926
155699,155701
335200,335200
48597,126205
370245,370243
96774,7214
90021,27380
212186,220
225563,159839
152309,437
394812,2898
334689,338022
71632,93630
206563,28738
117505,22883
79520,60882
427350,367171
230285,376682
190487,89641
51509,91463
111740,94233
52908,52135
20187,20198
9942,677
423179,5245
281739,57378
185164,36108
206730,4375
52908,76667
319707,334009
136478,36816
195079,3549
288920,18487
396162,16440
188596,50299
183935,2868
431337,677
13374,9336
122508,1267
79967,80212
218622,226252
20440,60895
287433,287431
42064,218218
414408,88
223015,21296
26342,20011
77362,106098
411385,677
296031,130385
76667,52908
90740,20187
49896,677
68600,265077
47184,47258
228870,519
55727,6945
295608,295609
88914,46112
28537,28478
83382,55519
369288,72962
282154,282151
209375,71871
147006,21537
8559,140967
47258,47184
164208,164206
219963,174703
357697,232583
353460,67958
255423,290594
324955,324955
315606,163830
122460,346633
164206,164208
38712,260975
250520,221411
329114,329112
295847,2177
255908,141745
256900,409766
437932,15538
335818,335821
78338,20718
199073,187258
68400,20187
202407,199194
47210,47258
107481,3850
21709,109425
173983,677
130361,3549
155289,141375
389834,331919
33606,7570
187174,187175
262398,677
59501,6940
232583,357697
199194,202407
113001,7533
261725,7505
113604,26395
168400,9753
282847,165830
175026,112631
276416,677
280915,88
449574,1267
73478,6644
60854,349
84994,107240
222047,219572
408904,408905
152309,14454
62214,83788
375192,375192
303694,303693
198212,151635
221788,109399
23567,15896
41692,170754
153189,93377
349120,92570
127371,37639
206171,248802
31823,126957
20342,159575
51291,24238
153189,93377
355677,37532
136145,17201
13093,174514
230150,4375
62294,38279
137329,10534
211272,68446
78338,20718
9704,13893
126205,217759
87166,11635
451645,677
151666,2742
52908,25006
24398,377380
387711,3549
294557,342690
69475,177238
236890,677
266167,27179
323978,323977
373714,1416
115005,36989
106857,349
436508,4446
110852,248520
24398,377380
220325,220
28641,130490
116628,30639
179261,132831
143723,211057
227336,677
391077,220
313844,243060
25006,52908
28478,28537
391077,5245
143723,211057
180552,677
89732,161713
437796,316806
127878,79833
143723,211057
122913,20011
142579,96291
47210,47258
266148,6971
149559,65411
345299,239778
280379,11388
225859,677
187175,187174
10946,98332
130182,6945
79185,13923
390521,4375
287878,677
340049,354999
108454,3976
225872,677
149840,3549
252858,29595
448348,224090
117556,46947
677,225859
164582,4446
72774,39286
34333,52908
342994,300602
136145,17201
205519,251438
264657,12751
245737,677
140986,677
368365,7533
400435,132242
171766,32508
236229,4446
55655,72698
31321,31324
52051,11602
148831,1267
85290,73729
7347,43549
345299,239778
81947,677
41725,11095
113162,127148
90135,72185
279392,4446
299365,677
63765,63469
253405,188712
11204,11240
52908,34333
345142,39372
370329,12507
127148,113162
99152,12464
371374,131353
10836,10844
306789,42112
75675,12281
50103,3547
203454,37489
43549,7347
7824,1478
295170,95913
14984,29773
218821,677
204420,204419
236266,88
317958,36436
358434,13141
41312,31570
448510,319232
399516,677
297071,178263
65720,8984
112706,303351
370329,12465
81714,677
30419,17513
243540,243538
334192,218311
216568,152952
47210,47184
30950,6945
171632,677
82655,82655
7153,7222
111122,677
10750,23431
64789,64789
17058,2662
435839,161456
353941,359952
126512,7564
409687,6940
367281,149840
24611,151912
49458,34354
27616,88
71661,71661
60386,64447
44202,350795
102589,127823
9704,17526
34353,48733
437166,11364
30010,41668
20750,27144
101150,248806
112448,85824
339259,677
37907,49961
306789,42112
304057,1896
120477,5776
13093,195055
44202,350795
66015,37075
204619,4336
354174,677
56317,56319
184643,7690
10114,226927
218407,3549
114321,171030
283907,6971
442776,42112
137225,7803
69559,2594
160880,50623
58532,1104
34333,98143
205016,45725
228700,191894
102631,224836
151221,60350
20849,57702
45298,109723
176226,146199
374103,330229
154389,51762
355191,16460
415440,430413
49494,27989
6669,1574
310635,1574
316806,437796
21067,63806
52840,101942
118093,677
150874,171287
423916,1205
248802,206171
408904,408905
38578,38642
252571,677
234814,1574
178638,219219
307365,60620
214350,157098
112448,85824
369469,33651
443510,65460
169931,169933
346633,122460
106522,79105
332242,322861
415226,4526
308316,1574
387058,1574
318765,3726
4661,305
293946,2928
114651,58418
6579,38312
215058,1574
325698,1574
308768,73478
356348,356347
52655,151666
53163,58999
