P1_P_PARTKEY,P1_P_NAME,P1_P_MFGR,P1_P_BRAND,P1_P_TYPE,P1_P_SIZE,P1_P_CONTAINER,P1_P_RETAILPRICE,P1_P_COMMENT,P2_P_PARTKEY,P2_P_NAME,P2_P_MFGR,P2_P_BRAND,P2_P_TYPE,P2_P_SIZE,P2_P_CONTAINER,P2_P_RETAILPRICE,P2_P_COMMENT
136,682526689,517898394,976033998,124812051,2,366026838,103613,599049373,179,608184388,746353615,329397387,233120731,20,5426455,107917,441883502
136,682526689,517898394,976033998,124812051,2,366026838,103613,599049373,180,222649438,148938891,617800143,458530909,7,366026838,108018,552814312
136,682526689,517898394,976033998,124812051,2,366026838,103613,599049373,181,690767705,517898394,1054171291,620008022,19,679749885,108118,512720150
136,682526689,517898394,976033998,124812051,2,366026838,103613,599049373,182,359861968,148938891,619839672,499802113,11,722252742,108218,478068068
136,682526689,517898394,976033998,124812051,2,366026838,103613,599049373,183,746392858,281431799,115034031,1063883223,35,316861689,108318,506186165
136,682526689,517898394,976033998,124812051,2,366026838,103613,599049373,184,767987109,281431799,842778345,533687552,42,1043219872,108418,266869995
136,682526689,517898394,976033998,124812051,2,366026838,103613,599049373,185,215137886,746353615,295396558,48304593,4,366026838,108518,761659233
136,682526689,517898394,976033998,124812051,2,366026838,103613,599049373,186,857438767,517898394,710613083,762362363,15,141828527,108618,860681095
136,682526689,517898394,976033998,124812051,2,366026838,103613,599049373,187,229299858,746353615,563129850,375299812,45,984901281,108718,665350451
136,682526689,517898394,976033998,124812051,2,366026838,103613,599049373,188,761151758,281431799,802148191,886100250,9,984901281,108818,192521326
136,682526689,517898394,976033998,124812051,2,366026838,103613,599049373,189,675658630,517898394,976033998,31770222,13,835920787,108918,738956417
136,682526689,517898394,976033998,124812051,2,366026838,103613,599049373,190,289189638,281431799,842778345,1055308828,23,366026838,109019,159894111
136,682526689,517898394,976033998,124812051,2,366026838,103613,599049373,191,771435074,148938891,619839672,443480877,36,474760255,109119,805811628
136,682526689,517898394,976033998,124812051,2,366026838,103613,599049373,192,349312643,148938891,94198614,667177693,17,318602348,109219,195477237
136,682526689,517898394,976033998,124812051,2,366026838,103613,599049373,193,272452509,746353615,563129850,740867094,31,550896505,109319,855338301
136,682526689,517898394,976033998,124812051,2,366026838,103613,599049373,194,779914006,281431799,130095540,574113567,7,766177713,109419,312058491
136,682526689,517898394,976033998,124812051,2,366026838,103613,599049373,195,979654649,746353615,980878191,14049080,40,221664743,109519,478346128
136,682526689,517898394,976033998,124812051,2,366026838,103613,599049373,196,381085143,148938891,617800143,463741129,3,936208175,109619,123822981
136,682526689,517898394,976033998,124812051,2,366026838,103613,599049373,197,134088207,281431799,115034031,279184300,18,711761432,109719,897766732
136,682526689,517898394,976033998,124812051,2,366026838,103613,599049373,198,299051389,746353615,980878191,10724722,43,345293520,109819,320826328
136,682526689,517898394,976033998,124812051,2,366026838,103613,599049373,199,857015385,148938891,619839672,542202840,23,726733624,109919,894982328
136,682526689,517898394,976033998,124812051,2,366026838,103613,599049373,200,888122670,281431799,802148191,443480877,22,316861689,110020,920659961
137,766315352,148938891,619839672,542202840,25,664301207,103713,1001073851,138,132805559,771295877,217131576,979154826,42,726733624,103813,1000617053
137,766315352,148938891,619839672,542202840,25,664301207,103713,1001073851,139,109040337,148938891,727612909,529424649,7,766044844,103913,29430726
137,766315352,148938891,619839672,542202840,25,664301207,103713,1001073851,140,675458973,281431799,842778345,531805184,45,766044844,104014,1038655568
137,766315352,148938891,619839672,542202840,25,664301207,103713,1001073851,141,535150185,148938891,52033420,833737503,23,550896505,104114,287712959
137,766315352,148938891,619839672,542202840,25,664301207,103713,1001073851,142,107855564,281431799,504640044,161164916,36,1008476250,104214,791370266
137,766315352,148938891,619839672,542202840,25,664301207,103713,1001073851,143,369079604,148938891,94198614,576408251,44,318602348,104314,906273131
137,766315352,148938891,619839672,542202840,25,664301207,103713,1001073851,144,474471895,771295877,44594699,875081137,26,766044844,104414,10163043
137,766315352,148938891,619839672,542202840,25,664301207,103713,1001073851,145,1179638,281431799,842778345,287376290,24,597972761,104514,414163536
137,766315352,148938891,619839672,542202840,25,664301207,103713,1001073851,146,444991714,148938891,94198614,667177693,11,749627876,104614,670854629
137,766315352,148938891,619839672,542202840,25,664301207,103713,1001073851,147,951388496,771295877,455515320,434260635,29,141828527,104714,314719106
137,766315352,148938891,619839672,542202840,25,664301207,103713,1001073851,148,871661759,148938891,619839672,531805184,20,766044844,104814,292677776
137,766315352,148938891,619839672,542202840,25,664301207,103713,1001073851,149,149916593,517898394,1054171291,405505079,6,868506000,104914,964585642
137,766315352,148938891,619839672,542202840,25,664301207,103713,1001073851,150,957257626,148938891,52033420,941118071,21,597972761,105015,435206873
137,766315352,148938891,619839672,542202840,25,664301207,103713,1001073851,151,568000573,148938891,94198614,214500304,45,984901281,105115,109821967
137,766315352,148938891,619839672,542202840,25,664301207,103713,1001073851,152,301525523,281431799,842778345,133311072,48,221664743,105215,534071856
137,766315352,148938891,619839672,542202840,25,664301207,103713,1001073851,153,449415849,771295877,455515320,1054083314,20,318602348,105315,931507046
137,766315352,148938891,619839672,542202840,25,664301207,103713,1001073851,154,990456163,771295877,455515320,726714616,1,189999967,105415,1016009187
137,766315352,148938891,619839672,542202840,25,664301207,103713,1001073851,155,908646407,517898394,833960910,356941240,28,465668967,105515,371187594
137,766315352,148938891,619839672,542202840,25,664301207,103713,1001073851,156,621632480,746353615,329397387,1023230028,2,316861689,105615,208126619
137,766315352,148938891,619839672,542202840,25,664301207,103713,1001073851,157,84052242,771295877,455515320,357162755,26,331909327,105715,582131367
137,766315352,148938891,619839672,542202840,25,664301207,103713,1001073851,158,245848483,746353615,563129850,693235194,47,5426455,105815,452620481
137,766315352,148938891,619839672,542202840,25,664301207,103713,1001073851,159,929479876,746353615,329397387,1034052553,46,597972761,105915,476827614
137,766315352,148938891,619839672,542202840,25,664301207,103713,1001073851,160,696942839,281431799,504640044,975006307,47,722252742,106016,793116941
137,766315352,148938891,619839672,542202840,25,664301207,103713,1001073851,161,432030010,517898394,976033998,1054083314,17,345293520,106116,616798285
137,766315352,148938891,619839672,542202840,25,664301207,103713,1001073851,162,875590889,148938891,617800143,499802113,35,331909327,106216,1059359018
137,766315352,148938891,619839672,542202840,25,664301207,103713,1001073851,163,123200158,517898394,833960910,576408251,34,835920787,106316,373710724
137,766315352,148938891,619839672,542202840,25,664301207,103713,1001073851,164,929681014,517898394,710613083,214500304,35,189999967,106416,774240671
137,766315352,148938891,619839672,542202840,25,664301207,103713,1001073851,165,527203539,771295877,910436512,531805184,24,766177713,106516,1061541808
137,766315352,148938891,619839672,542202840,25,664301207,103713,1001073851,166,332713216,281431799,115034031,42804050,4,318602348,106616,9345126
137,766315352,148938891,619839672,542202840,25,664301207,103713,1001073851,167,622022702,148938891,727612909,348194118,46,474760255,106716,105204203
137,766315352,148938891,619839672,542202840,25,664301207,103713,1001073851,168,153189314,771295877,217131576,377387362,20,726733624,106816,34697985
137,766315352,148938891,619839672,542202840,25,664301207,103713,1001073851,169,539423717,281431799,504640044,174765293,10,749080833,106916,916509640
137,766315352,148938891,619839672,542202840,25,664301207,103713,1001073851,170,56314491,148938891,617800143,42804050,28,93629567,107017,966001539
137,766315352,148938891,619839672,542202840,25,664301207,103713,1001073851,171,773432442,771295877,455515320,121738327,40,5426455,107117,965461258
137,766315352,148938891,619839672,542202840,25,664301207,103713,1001073851,172,895587924,281431799,842778345,283245463,28,221664743,107217,311128670
137,766315352,148938891,619839672,542202840,25,664301207,103713,1001073851,173,52627155,771295877,776554983,500484088,17,879565806,107317,747464852
137,766315352,148938891,619839672,542202840,25,664301207,103713,1001073851,174,718671073,771295877,910436512,797093827,25,879565806,107417,390049550
137,766315352,148938891,619839672,542202840,25,664301207,103713,1001073851,175,180679905,771295877,455515320,598973532,45,936208175,107517,775155816
137,766315352,148938891,619839672,542202840,25,664301207,103713,1001073851,176,584971947,517898394,1054171291,163171476,40,984901281,107617,328825798
137,766315352,148938891,619839672,542202840,25,664301207,103713,1001073851,177,449088250,517898394,833960910,529424649,42,687933077,107717,198764002
137,766315352,148938891,619839672,542202840,25,664301207,103713,1001073851,178,245940802,771295877,217131576,722086805,10,5426455,107817,1025594544
137,766315352,148938891,619839672,542202840,25,664301207,103713,1001073851,179,608184388,746353615,329397387,233120731,20,5426455,107917,441883502
137,766315352,148938891,619839672,542202840,25,664301207,103713,1001073851,180,222649438,148938891,617800143,458530909,7,366026838,108018,552814312
137,766315352,148938891,619839672,542202840,25,664301207,103713,1001073851,181,690767705,517898394,1054171291,620008022,19,679749885,108118,512720150
137,766315352,148938891,619839672,542202840,25,664301207,103713,1001073851,182,359861968,148938891,619839672,499802113,11,722252742,108218,478068068
137,766315352,148938891,619839672,542202840,25,664301207,103713,1001073851,183,746392858,281431799,115034031,1063883223,35,316861689,108318,506186165
137,766315352,148938891,619839672,542202840,25,664301207,103713,1001073851,184,767987109,281431799,842778345,533687552,42,1043219872,108418,266869995
137,766315352,148938891,619839672,542202840,25,664301207,103713,1001073851,185,215137886,746353615,295396558,48304593,4,366026838,108518,761659233
137,766315352,148938891,619839672,542202840,25,664301207,103713,1001073851,186,857438767,517898394,710613083,762362363,15,141828527,108618,860681095
137,766315352,148938891,619839672,542202840,25,664301207,103713,1001073851,187,229299858,746353615,563129850,375299812,45,984901281,108718,665350451
137,766315352,148938891,619839672,542202840,25,664301207,103713,1001073851,188,761151758,281431799,802148191,886100250,9,984901281,108818,192521326
137,766315352,148938891,619839672,542202840,25,664301207,103713,1001073851,189,675658630,517898394,976033998,31770222,13,835920787,108918,738956417
137,766315352,148938891,619839672,542202840,25,664301207,103713,1001073851,190,289189638,281431799,842778345,1055308828,23,366026838,109019,159894111
137,766315352,148938891,619839672,542202840,25,664301207,103713,1001073851,191,771435074,148938891,619839672,443480877,36,474760255,109119,805811628
137,766315352,148938891,619839672,542202840,25,664301207,103713,1001073851,192,349312643,148938891,94198614,667177693,17,318602348,109219,195477237
137,766315352,148938891,619839672,542202840,25,664301207,103713,1001073851,193,272452509,746353615,563129850,740867094,31,550896505,109319,855338301
137,766315352,148938891,619839672,542202840,25,664301207,103713,1001073851,194,779914006,281431799,130095540,574113567,7,766177713,109419,312058491
137,766315352,148938891,619839672,542202840,25,664301207,103713,1001073851,195,979654649,746353615,980878191,14049080,40,221664743,109519,478346128
137,766315352,148938891,619839672,542202840,25,664301207,103713,1001073851,196,381085143,148938891,617800143,463741129,3,936208175,109619,123822981
137,766315352,148938891,619839672,542202840,25,664301207,103713,1001073851,197,134088207,281431799,115034031,279184300,18,711761432,109719,897766732
137,766315352,148938891,619839672,542202840,25,664301207,103713,1001073851,198,299051389,746353615,980878191,10724722,43,345293520,109819,320826328
137,766315352,148938891,619839672,542202840,25,664301207,103713,1001073851,199,857015385,148938891,619839672,542202840,23,726733624,109919,894982328
137,766315352,148938891,619839672,542202840,25,664301207,103713,1001073851,200,888122670,281431799,802148191,443480877,22,316861689,110020,920659961
138,132805559,771295877,217131576,979154826,42,726733624,103813,1000617053,139,109040337,148938891,727612909,529424649,7,766044844,103913,29430726
138,132805559,771295877,217131576,979154826,42,726733624,103813,1000617053,140,675458973,281431799,842778345,531805184,45,766044844,104014,1038655568
138,132805559,771295877,217131576,979154826,42,726733624,103813,1000617053,141,535150185,148938891,52033420,833737503,23,550896505,104114,287712959
138,132805559,771295877,217131576,979154826,42,726733624,103813,1000617053,142,107855564,281431799,504640044,161164916,36,1008476250,104214,791370266
138,132805559,771295877,217131576,979154826,42,726733624,103813,1000617053,143,369079604,148938891,94198614,576408251,44,318602348,104314,906273131
138,132805559,771295877,217131576,979154826,42,726733624,103813,1000617053,144,474471895,771295877,44594699,875081137,26,766044844,104414,10163043
138,132805559,771295877,217131576,979154826,42,726733624,103813,1000617053,145,1179638,281431799,842778345,287376290,24,597972761,104514,414163536
138,132805559,771295877,217131576,979154826,42,726733624,103813,1000617053,146,444991714,148938891,94198614,667177693,11,749627876,104614,670854629
138,132805559,771295877,217131576,979154826,42,726733624,103813,1000617053,147,951388496,771295877,455515320,434260635,29,141828527,104714,314719106
138,132805559,771295877,217131576,979154826,42,726733624,103813,1000617053,148,871661759,148938891,619839672,531805184,20,766044844,104814,292677776
138,132805559,771295877,217131576,979154826,42,726733624,103813,1000617053,149,149916593,517898394,1054171291,405505079,6,868506000,104914,964585642
138,132805559,771295877,217131576,979154826,42,726733624,103813,1000617053,150,957257626,148938891,52033420,941118071,21,597972761,105015,435206873
138,132805559,771295877,217131576,979154826,42,726733624,103813,1000617053,151,568000573,148938891,94198614,214500304,45,984901281,105115,109821967
138,132805559,771295877,217131576,979154826,42,726733624,103813,1000617053,152,301525523,281431799,842778345,133311072,48,221664743,105215,534071856
138,132805559,771295877,217131576,979154826,42,726733624,103813,1000617053,153,449415849,771295877,455515320,1054083314,20,318602348,105315,931507046
138,132805559,771295877,217131576,979154826,42,726733624,103813,1000617053,154,990456163,771295877,455515320,726714616,1,189999967,105415,1016009187
138,132805559,771295877,217131576,979154826,42,726733624,103813,1000617053,155,908646407,517898394,833960910,356941240,28,465668967,105515,371187594
138,132805559,771295877,217131576,979154826,42,726733624,103813,1000617053,156,621632480,746353615,329397387,1023230028,2,316861689,105615,208126619
138,132805559,771295877,217131576,979154826,42,726733624,103813,1000617053,157,84052242,771295877,455515320,357162755,26,331909327,105715,582131367
138,132805559,771295877,217131576,979154826,42,726733624,103813,1000617053,158,245848483,746353615,563129850,693235194,47,5426455,105815,452620481
138,132805559,771295877,217131576,979154826,42,726733624,103813,1000617053,159,929479876,746353615,329397387,1034052553,46,597972761,105915,476827614
138,132805559,771295877,217131576,979154826,42,726733624,103813,1000617053,160,696942839,281431799,504640044,975006307,47,722252742,106016,793116941
138,132805559,771295877,217131576,979154826,42,726733624,103813,1000617053,161,432030010,517898394,976033998,1054083314,17,345293520,106116,616798285
138,132805559,771295877,217131576,979154826,42,726733624,103813,1000617053,162,875590889,148938891,617800143,499802113,35,331909327,106216,1059359018
138,132805559,771295877,217131576,979154826,42,726733624,103813,1000617053,163,123200158,517898394,833960910,576408251,34,835920787,106316,373710724
138,132805559,771295877,217131576,979154826,42,726733624,103813,1000617053,164,929681014,517898394,710613083,214500304,35,189999967,106416,774240671
138,132805559,771295877,217131576,979154826,42,726733624,103813,1000617053,165,527203539,771295877,910436512,531805184,24,766177713,106516,1061541808
138,132805559,771295877,217131576,979154826,42,726733624,103813,1000617053,166,332713216,281431799,115034031,42804050,4,318602348,106616,9345126
138,132805559,771295877,217131576,979154826,42,726733624,103813,1000617053,167,622022702,148938891,727612909,348194118,46,474760255,106716,105204203
138,132805559,771295877,217131576,979154826,42,726733624,103813,1000617053,168,153189314,771295877,217131576,377387362,20,726733624,106816,34697985
138,132805559,771295877,217131576,979154826,42,726733624,103813,1000617053,169,539423717,281431799,504640044,174765293,10,749080833,106916,916509640
138,132805559,771295877,217131576,979154826,42,726733624,103813,1000617053,170,56314491,148938891,617800143,42804050,28,93629567,107017,966001539
138,132805559,771295877,217131576,979154826,42,726733624,103813,1000617053,171,773432442,771295877,455515320,121738327,40,5426455,107117,965461258
138,132805559,771295877,217131576,979154826,42,726733624,103813,1000617053,172,895587924,281431799,842778345,283245463,28,221664743,107217,311128670
138,132805559,771295877,217131576,979154826,42,726733624,103813,1000617053,173,52627155,771295877,776554983,500484088,17,879565806,107317,747464852
138,132805559,771295877,217131576,979154826,42,726733624,103813,1000617053,174,718671073,771295877,910436512,797093827,25,879565806,107417,390049550
138,132805559,771295877,217131576,979154826,42,726733624,103813,1000617053,175,180679905,771295877,455515320,598973532,45,936208175,107517,775155816
138,132805559,771295877,217131576,979154826,42,726733624,103813,1000617053,176,584971947,517898394,1054171291,163171476,40,984901281,107617,328825798
138,132805559,771295877,217131576,979154826,42,726733624,103813,1000617053,177,449088250,517898394,833960910,529424649,42,687933077,107717,198764002
138,132805559,771295877,217131576,979154826,42,726733624,103813,1000617053,178,245940802,771295877,217131576,722086805,10,5426455,107817,1025594544
138,132805559,771295877,217131576,979154826,42,726733624,103813,1000617053,179,608184388,746353615,329397387,233120731,20,5426455,107917,441883502
138,132805559,771295877,217131576,979154826,42,726733624,103813,1000617053,180,222649438,148938891,617800143,458530909,7,366026838,108018,552814312
138,132805559,771295877,217131576,979154826,42,726733624,103813,1000617053,181,690767705,517898394,1054171291,620008022,19,679749885,108118,512720150
138,132805559,771295877,217131576,979154826,42,726733624,103813,1000617053,182,359861968,148938891,619839672,499802113,11,722252742,108218,478068068
138,132805559,771295877,217131576,979154826,42,726733624,103813,1000617053,183,746392858,281431799,115034031,1063883223,35,316861689,108318,506186165
138,132805559,771295877,217131576,979154826,42,726733624,103813,1000617053,184,767987109,281431799,842778345,533687552,42,1043219872,108418,266869995
138,132805559,771295877,217131576,979154826,42,726733624,103813,1000617053,185,215137886,746353615,295396558,48304593,4,366026838,108518,761659233
138,132805559,771295877,217131576,979154826,42,726733624,103813,1000617053,186,857438767,517898394,710613083,762362363,15,141828527,108618,860681095
138,132805559,771295877,217131576,979154826,42,726733624,103813,1000617053,187,229299858,746353615,563129850,375299812,45,984901281,108718,665350451
138,132805559,771295877,217131576,979154826,42,726733624,103813,1000617053,188,761151758,281431799,802148191,886100250,9,984901281,108818,192521326
138,132805559,771295877,217131576,979154826,42,726733624,103813,1000617053,189,675658630,517898394,976033998,31770222,13,835920787,108918,738956417
138,132805559,771295877,217131576,979154826,42,726733624,103813,1000617053,190,289189638,281431799,842778345,1055308828,23,366026838,109019,159894111
138,132805559,771295877,217131576,979154826,42,726733624,103813,1000617053,191,771435074,148938891,619839672,443480877,36,474760255,109119,805811628
138,132805559,771295877,217131576,979154826,42,726733624,103813,1000617053,192,349312643,148938891,94198614,667177693,17,318602348,109219,195477237
138,132805559,771295877,217131576,979154826,42,726733624,103813,1000617053,193,272452509,746353615,563129850,740867094,31,550896505,109319,855338301
138,132805559,771295877,217131576,979154826,42,726733624,103813,1000617053,194,779914006,281431799,130095540,574113567,7,766177713,109419,312058491
138,132805559,771295877,217131576,979154826,42,726733624,103813,1000617053,195,979654649,746353615,980878191,14049080,40,221664743,109519,478346128
138,132805559,771295877,217131576,979154826,42,726733624,103813,1000617053,196,381085143,148938891,617800143,463741129,3,936208175,109619,123822981
138,132805559,771295877,217131576,979154826,42,726733624,103813,1000617053,197,134088207,281431799,115034031,279184300,18,711761432,109719,897766732
138,132805559,771295877,217131576,979154826,42,726733624,103813,1000617053,198,299051389,746353615,980878191,10724722,43,345293520,109819,320826328
138,132805559,771295877,217131576,979154826,42,726733624,103813,1000617053,199,857015385,148938891,619839672,542202840,23,726733624,109919,894982328
138,132805559,771295877,217131576,979154826,42,726733624,103813,1000617053,200,888122670,281431799,802148191,443480877,22,316861689,110020,920659961
139,109040337,148938891,727612909,529424649,7,766044844,103913,29430726,140,675458973,281431799,842778345,531805184,45,766044844,104014,1038655568
139,109040337,148938891,727612909,529424649,7,766044844,103913,29430726,141,535150185,148938891,52033420,833737503,23,550896505,104114,287712959
139,109040337,148938891,727612909,529424649,7,766044844,103913,29430726,142,107855564,281431799,504640044,161164916,36,1008476250,104214,791370266
139,109040337,148938891,727612909,529424649,7,766044844,103913,29430726,143,369079604,148938891,94198614,576408251,44,318602348,104314,906273131
139,109040337,148938891,727612909,529424649,7,766044844,103913,29430726,144,474471895,771295877,44594699,875081137,26,766044844,104414,10163043
139,109040337,148938891,727612909,529424649,7,766044844,103913,29430726,145,1179638,281431799,842778345,287376290,24,597972761,104514,414163536
139,109040337,148938891,727612909,529424649,7,766044844,103913,29430726,146,444991714,148938891,94198614,667177693,11,749627876,104614,670854629
139,109040337,148938891,727612909,529424649,7,766044844,103913,29430726,147,951388496,771295877,455515320,434260635,29,141828527,104714,314719106
139,109040337,148938891,727612909,529424649,7,766044844,103913,29430726,148,871661759,148938891,619839672,531805184,20,766044844,104814,292677776
139,109040337,148938891,727612909,529424649,7,766044844,103913,29430726,149,149916593,517898394,1054171291,405505079,6,868506000,104914,964585642
139,109040337,148938891,727612909,529424649,7,766044844,103913,29430726,150,957257626,148938891,52033420,941118071,21,597972761,105015,435206873
139,109040337,148938891,727612909,529424649,7,766044844,103913,29430726,151,568000573,148938891,94198614,214500304,45,984901281,105115,109821967
139,109040337,148938891,727612909,529424649,7,766044844,103913,29430726,152,301525523,281431799,842778345,133311072,48,221664743,105215,534071856
139,109040337,148938891,727612909,529424649,7,766044844,103913,29430726,153,449415849,771295877,455515320,1054083314,20,318602348,105315,931507046
139,109040337,148938891,727612909,529424649,7,766044844,103913,29430726,154,990456163,771295877,455515320,726714616,1,189999967,105415,1016009187
139,109040337,148938891,727612909,529424649,7,766044844,103913,29430726,155,908646407,517898394,833960910,356941240,28,465668967,105515,371187594
139,109040337,148938891,727612909,529424649,7,766044844,103913,29430726,156,621632480,746353615,329397387,1023230028,2,316861689,105615,208126619
139,109040337,148938891,727612909,529424649,7,766044844,103913,29430726,157,84052242,771295877,455515320,357162755,26,331909327,105715,582131367
139,109040337,148938891,727612909,529424649,7,766044844,103913,29430726,158,245848483,746353615,563129850,693235194,47,5426455,105815,452620481
139,109040337,148938891,727612909,529424649,7,766044844,103913,29430726,159,929479876,746353615,329397387,1034052553,46,597972761,105915,476827614
139,109040337,148938891,727612909,529424649,7,766044844,103913,29430726,160,696942839,281431799,504640044,975006307,47,722252742,106016,793116941
139,109040337,148938891,727612909,529424649,7,766044844,103913,29430726,161,432030010,517898394,976033998,1054083314,17,345293520,106116,616798285
139,109040337,148938891,727612909,529424649,7,766044844,103913,29430726,162,875590889,148938891,617800143,499802113,35,331909327,106216,1059359018
139,109040337,148938891,727612909,529424649,7,766044844,103913,29430726,163,123200158,517898394,833960910,576408251,34,835920787,106316,373710724
139,109040337,148938891,727612909,529424649,7,766044844,103913,29430726,164,929681014,517898394,710613083,214500304,35,189999967,106416,774240671
139,109040337,148938891,727612909,529424649,7,766044844,103913,29430726,165,527203539,771295877,910436512,531805184,24,766177713,106516,1061541808
139,109040337,148938891,727612909,529424649,7,766044844,103913,29430726,166,332713216,281431799,115034031,42804050,4,318602348,106616,9345126
139,109040337,148938891,727612909,529424649,7,766044844,103913,29430726,167,622022702,148938891,727612909,348194118,46,474760255,106716,105204203
139,109040337,148938891,727612909,529424649,7,766044844,103913,29430726,168,153189314,771295877,217131576,377387362,20,726733624,106816,34697985
139,109040337,148938891,727612909,529424649,7,766044844,103913,29430726,169,539423717,281431799,504640044,174765293,10,749080833,106916,916509640
139,109040337,148938891,727612909,529424649,7,766044844,103913,29430726,170,56314491,148938891,617800143,42804050,28,93629567,107017,966001539
139,109040337,148938891,727612909,529424649,7,766044844,103913,29430726,171,773432442,771295877,455515320,121738327,40,5426455,107117,965461258
139,109040337,148938891,727612909,529424649,7,766044844,103913,29430726,172,895587924,281431799,842778345,283245463,28,221664743,107217,311128670
139,109040337,148938891,727612909,529424649,7,766044844,103913,29430726,173,52627155,771295877,776554983,500484088,17,879565806,107317,747464852
139,109040337,148938891,727612909,529424649,7,766044844,103913,29430726,174,718671073,771295877,910436512,797093827,25,879565806,107417,390049550
139,109040337,148938891,727612909,529424649,7,766044844,103913,29430726,175,180679905,771295877,455515320,598973532,45,936208175,107517,775155816
139,109040337,148938891,727612909,529424649,7,766044844,103913,29430726,176,584971947,517898394,1054171291,163171476,40,984901281,107617,328825798
139,109040337,148938891,727612909,529424649,7,766044844,103913,29430726,177,449088250,517898394,833960910,529424649,42,687933077,107717,198764002
139,109040337,148938891,727612909,529424649,7,766044844,103913,29430726,178,245940802,771295877,217131576,722086805,10,5426455,107817,1025594544
139,109040337,148938891,727612909,529424649,7,766044844,103913,29430726,179,608184388,746353615,329397387,233120731,20,5426455,107917,441883502
139,109040337,148938891,727612909,529424649,7,766044844,103913,29430726,180,222649438,148938891,617800143,458530909,7,366026838,108018,552814312
139,109040337,148938891,727612909,529424649,7,766044844,103913,29430726,181,690767705,517898394,1054171291,620008022,19,679749885,108118,512720150
139,109040337,148938891,727612909,529424649,7,766044844,103913,29430726,182,359861968,148938891,619839672,499802113,11,722252742,108218,478068068
139,109040337,148938891,727612909,529424649,7,766044844,103913,29430726,183,746392858,281431799,115034031,1063883223,35,316861689,108318,506186165
139,109040337,148938891,727612909,529424649,7,766044844,103913,29430726,184,767987109,281431799,842778345,533687552,42,1043219872,108418,266869995
139,109040337,148938891,727612909,529424649,7,766044844,103913,29430726,185,215137886,746353615,295396558,48304593,4,366026838,108518,761659233
139,109040337,148938891,727612909,529424649,7,766044844,103913,29430726,186,857438767,517898394,710613083,762362363,15,141828527,108618,860681095
139,109040337,148938891,727612909,529424649,7,766044844,103913,29430726,187,229299858,746353615,563129850,375299812,45,984901281,108718,665350451
139,109040337,148938891,727612909,529424649,7,766044844,103913,29430726,188,761151758,281431799,802148191,886100250,9,984901281,108818,192521326
139,109040337,148938891,727612909,529424649,7,766044844,103913,29430726,189,675658630,517898394,976033998,31770222,13,835920787,108918,738956417
139,109040337,148938891,727612909,529424649,7,766044844,103913,29430726,190,289189638,281431799,842778345,1055308828,23,366026838,109019,159894111
139,109040337,148938891,727612909,529424649,7,766044844,103913,29430726,191,771435074,148938891,619839672,443480877,36,474760255,109119,805811628
139,109040337,148938891,727612909,529424649,7,766044844,103913,29430726,192,349312643,148938891,94198614,667177693,17,318602348,109219,195477237
139,109040337,148938891,727612909,529424649,7,766044844,103913,29430726,193,272452509,746353615,563129850,740867094,31,550896505,109319,855338301
139,109040337,148938891,727612909,529424649,7,766044844,103913,29430726,194,779914006,281431799,130095540,574113567,7,766177713,109419,312058491
139,109040337,148938891,727612909,529424649,7,766044844,103913,29430726,195,979654649,746353615,980878191,14049080,40,221664743,109519,478346128
139,109040337,148938891,727612909,529424649,7,766044844,103913,29430726,196,381085143,148938891,617800143,463741129,3,936208175,109619,123822981
139,109040337,148938891,727612909,529424649,7,766044844,103913,29430726,197,134088207,281431799,115034031,279184300,18,711761432,109719,897766732
139,109040337,148938891,727612909,529424649,7,766044844,103913,29430726,198,299051389,746353615,980878191,10724722,43,345293520,109819,320826328
139,109040337,148938891,727612909,529424649,7,766044844,103913,29430726,199,857015385,148938891,619839672,542202840,23,726733624,109919,894982328
139,109040337,148938891,727612909,529424649,7,766044844,103913,29430726,200,888122670,281431799,802148191,443480877,22,316861689,110020,920659961
140,675458973,281431799,842778345,531805184,45,766044844,104014,1038655568,141,535150185,148938891,52033420,833737503,23,550896505,104114,287712959
140,675458973,281431799,842778345,531805184,45,766044844,104014,1038655568,142,107855564,281431799,504640044,161164916,36,1008476250,104214,791370266
140,675458973,281431799,842778345,531805184,45,766044844,104014,1038655568,143,369079604,148938891,94198614,576408251,44,318602348,104314,906273131
140,675458973,281431799,842778345,531805184,45,766044844,104014,1038655568,144,474471895,771295877,44594699,875081137,26,766044844,104414,10163043
140,675458973,281431799,842778345,531805184,45,766044844,104014,1038655568,145,1179638,281431799,842778345,287376290,24,597972761,104514,414163536
140,675458973,281431799,842778345,531805184,45,766044844,104014,1038655568,146,444991714,148938891,94198614,667177693,11,749627876,104614,670854629
140,675458973,281431799,842778345,531805184,45,766044844,104014,1038655568,147,951388496,771295877,455515320,434260635,29,141828527,104714,314719106
140,675458973,281431799,842778345,531805184,45,766044844,104014,1038655568,148,871661759,148938891,619839672,531805184,20,766044844,104814,292677776
140,675458973,281431799,842778345,531805184,45,766044844,104014,1038655568,149,149916593,517898394,1054171291,405505079,6,868506000,104914,964585642
140,675458973,281431799,842778345,531805184,45,766044844,104014,1038655568,150,957257626,148938891,52033420,941118071,21,597972761,105015,435206873
140,675458973,281431799,842778345,531805184,45,766044844,104014,1038655568,151,568000573,148938891,94198614,214500304,45,984901281,105115,109821967
