N_NATIONKEY,N_NAME,N_REGIONKEY,N_COMMENT,S_SUPPKEY,S_NAME,S_ADDRESS,S_NATIONKEY,S_PHONE,S_ACCTBAL,S_COMMENT,C_CUSTKEY,C_NAME,C_ADDRESS,C_NATIONKEY,C_PHONE,C_ACCTBAL,C_MKTSEGMENT,C_COMMENT,O_ORDERKEY,O_CUSTKEY,O_ORDERSTATUS,O_TOTALPRICE,O_ORDERDATE,O_ORDERPRIORITY,O_CLERK,O_SHIPPRIORITY,O_COMMENT,L_ORDERKEY,L_PARTKEY,L_SUPPKEY,L_LINENUMBER,L_QUANTITY,L_EXTENDEDPRICE,L_DISCOUNT,L_TAX,L_RETURNFLAG,L_LINESTATUS,L_SHIPDATE,L_COMMITDATE,L_RECEIPTDATE,L_SHIPINSTRUCT,L_SHIPMODE,L_COMMENT
5,529057841,0,890382161,2,549623314,849027485,5,58126162,403268,958596215,85,1001770604,231357394,5,608676529,338664,373412815,725868244,4513,85,777177650,11982038,35137,527479233,1064137039,0,589808423,4513,170,1,1,2900,3103493,3,1,146356532,777177650,35201,35206,35222,106211174,1001693018,479958503
5,529057841,0,890382161,2,549623314,849027485,5,58126162,403268,958596215,85,1001770604,231357394,5,608676529,338664,373412815,725868244,4513,85,777177650,11982038,35137,527479233,1064137039,0,589808423,4513,70,9,2,3900,3783273,1,4,146356532,777177650,35239,35197,35268,106211174,431484053,1025073820
5,529057841,0,890382161,2,549623314,849027485,5,58126162,403268,958596215,85,1001770604,231357394,5,608676529,338664,373412815,725868244,4513,85,777177650,11982038,35137,527479233,1064137039,0,589808423,4513,138,4,3,3400,3529642,0,3,146356532,777177650,35149,35226,35159,749443834,407419891,124634250
5,529057841,0,890382161,2,549623314,849027485,5,58126162,403268,958596215,85,1001770604,231357394,5,608676529,338664,373412815,725868244,4513,85,777177650,11982038,35137,527479233,1064137039,0,589808423,4513,192,6,4,1300,1419847,8,8,146356532,777177650,35165,35202,35178,749443834,365042431,111787401
17,145165669,1,127423842,1,792906294,317827973,17,971385163,575594,622797579,97,135469562,256852182,17,351137718,216448,701940545,611744579,4514,97,330563436,14389985,34452,1030545334,905402610,0,68599925,4514,164,9,1,2700,2873232,6,6,378580043,330563436,34514,34526,34539,785149710,365042431,147393147
17,145165669,1,127423842,1,792906294,317827973,17,971385163,575594,622797579,97,135469562,256852182,17,351137718,216448,701940545,611744579,4514,97,330563436,14389985,34452,1030545334,905402610,0,68599925,4514,46,3,2,1500,1419060,10,4,378580043,330563436,34568,34524,34589,749443834,250142940,106269127
17,145165669,1,127423842,1,792906294,317827973,17,971385163,575594,622797579,97,135469562,256852182,17,351137718,216448,701940545,611744579,4514,97,330563436,14389985,34452,1030545334,905402610,0,68599925,4514,78,8,3,1000,978070,9,5,449642453,330563436,34502,34508,34514,785149710,407419891,998109006
17,145165669,1,127423842,1,792906294,317827973,17,971385163,575594,622797579,97,135469562,256852182,17,351137718,216448,701940545,611744579,4514,97,330563436,14389985,34452,1030545334,905402610,0,68599925,4514,81,2,4,900,882971,10,3,449642453,330563436,34548,34514,34576,749443834,1001693018,687855321
17,145165669,1,127423842,1,792906294,317827973,17,971385163,575594,622797579,97,135469562,256852182,17,351137718,216448,701940545,611744579,4514,97,330563436,14389985,34452,1030545334,905402610,0,68599925,4514,149,8,5,1200,1258968,2,3,378580043,330563436,34564,34492,34590,862871618,944913022,625101497
17,145165669,1,127423842,1,792906294,317827973,17,971385163,575594,622797579,97,135469562,256852182,17,351137718,216448,701940545,611744579,4514,97,330563436,14389985,34452,1030545334,905402610,0,68599925,4514,189,10,6,3800,4138883,3,5,449642453,330563436,34541,34519,34569,106211174,365042431,869928741
17,145165669,1,127423842,1,792906294,317827973,17,971385163,575594,622797579,97,135469562,256852182,17,351137718,216448,701940545,611744579,4514,97,330563436,14389985,34452,1030545334,905402610,0,68599925,4514,177,8,7,2700,2908359,4,6,449642453,330563436,34507,34527,34513,862871618,86983390,766218007
17,145165669,1,127423842,8,292608994,956262271,17,801108420,762785,918253410,97,135469562,256852182,17,351137718,216448,701940545,611744579,4514,97,330563436,14389985,34452,1030545334,905402610,0,68599925,4514,164,9,1,2700,2873232,6,6,378580043,330563436,34514,34526,34539,785149710,365042431,147393147
17,145165669,1,127423842,8,292608994,956262271,17,801108420,762785,918253410,97,135469562,256852182,17,351137718,216448,701940545,611744579,4514,97,330563436,14389985,34452,1030545334,905402610,0,68599925,4514,46,3,2,1500,1419060,10,4,378580043,330563436,34568,34524,34589,749443834,250142940,106269127
17,145165669,1,127423842,8,292608994,956262271,17,801108420,762785,918253410,97,135469562,256852182,17,351137718,216448,701940545,611744579,4514,97,330563436,14389985,34452,1030545334,905402610,0,68599925,4514,78,8,3,1000,978070,9,5,449642453,330563436,34502,34508,34514,785149710,407419891,998109006
17,145165669,1,127423842,8,292608994,956262271,17,801108420,762785,918253410,97,135469562,256852182,17,351137718,216448,701940545,611744579,4514,97,330563436,14389985,34452,1030545334,905402610,0,68599925,4514,81,2,4,900,882971,10,3,449642453,330563436,34548,34514,34576,749443834,1001693018,687855321
17,145165669,1,127423842,8,292608994,956262271,17,801108420,762785,918253410,97,135469562,256852182,17,351137718,216448,701940545,611744579,4514,97,330563436,14389985,34452,1030545334,905402610,0,68599925,4514,149,8,5,1200,1258968,2,3,378580043,330563436,34564,34492,34590,862871618,944913022,625101497
17,145165669,1,127423842,8,292608994,956262271,17,801108420,762785,918253410,97,135469562,256852182,17,351137718,216448,701940545,611744579,4514,97,330563436,14389985,34452,1030545334,905402610,0,68599925,4514,189,10,6,3800,4138883,3,5,449642453,330563436,34541,34519,34569,106211174,365042431,869928741
17,145165669,1,127423842,8,292608994,956262271,17,801108420,762785,918253410,97,135469562,256852182,17,351137718,216448,701940545,611744579,4514,97,330563436,14389985,34452,1030545334,905402610,0,68599925,4514,177,8,7,2700,2908359,4,6,449642453,330563436,34507,34527,34513,862871618,86983390,766218007
1,559044011,1,1004765669,3,458785,31140224,1,73682198,419239,154263564,59,423000473,655613612,1,237474603,345860,797027742,1021373874,4545,59,330563436,14327628,33984,483467692,439528400,0,114979932,4545,173,1,1,3800,4078046,6,6,378580043,330563436,33994,34027,34002,106211174,86983390,14614468
1,559044011,1,1004765669,3,458785,31140224,1,73682198,419239,154263564,59,423000473,655613612,1,237474603,345860,797027742,1021373874,4545,59,330563436,14327628,33984,483467692,439528400,0,114979932,4545,63,4,2,2700,2600262,1,6,378580043,330563436,34005,34016,34016,106211174,944913022,28303609
1,559044011,1,1004765669,3,458785,31140224,1,73682198,419239,154263564,59,423000473,655613612,1,237474603,345860,797027742,1021373874,4545,59,330563436,14327628,33984,483467692,439528400,0,114979932,4545,87,8,3,900,888371,10,6,378580043,330563436,34046,34021,34068,862871618,365042431,493205572
1,559044011,1,1004765669,3,458785,31140224,1,73682198,419239,154263564,59,423000473,655613612,1,237474603,345860,797027742,1021373874,4545,59,330563436,14327628,33984,483467692,439528400,0,114979932,4545,64,9,4,200,192812,10,0,378580043,330563436,34073,34074,34090,106211174,1001693018,334207953
1,559044011,1,1004765669,3,458785,31140224,1,73682198,419239,154263564,59,423000473,655613612,1,237474603,345860,797027742,1021373874,4545,59,330563436,14327628,33984,483467692,439528400,0,114979932,4545,117,1,5,2700,2746197,8,5,449642453,330563436,34044,34020,34049,106211174,250142940,108628881
1,559044011,1,1004765669,3,458785,31140224,1,73682198,419239,154263564,59,423000473,655613612,1,237474603,345860,797027742,1021373874,4545,59,330563436,14327628,33984,483467692,439528400,0,114979932,4545,109,2,6,800,807280,3,2,449642453,330563436,34088,34038,34102,106211174,944913022,252645199
1,559044011,1,1004765669,3,458785,31140224,1,73682198,419239,154263564,59,423000473,655613612,1,237474603,345860,797027742,1021373874,4545,59,330563436,14327628,33984,483467692,439528400,0,114979932,4545,9,2,7,3600,3272400,10,4,378580043,330563436,33995,34056,34002,749443834,407419891,320210430
15,962519746,0,265433381,4,829353804,938198330,15,991041614,464108,693080424,79,620373923,918253789,15,1003789897,512128,797027742,999752886,4577,79,777177650,10425988,35915,527479233,778902010,0,504577383,4577,185,6,1,4300,4666274,1,3,146356532,777177650,35960,35983,35961,862871618,365042431,698512567
15,962519746,0,265433381,4,829353804,938198330,15,991041614,464108,693080424,79,620373923,918253789,15,1003789897,512128,797027742,999752886,4577,79,777177650,10425988,35915,527479233,778902010,0,504577383,4577,177,6,2,4300,4631831,5,3,146356532,777177650,36029,35946,36050,862871618,250142940,322277540
15,962519746,0,265433381,4,829353804,938198330,15,991041614,464108,693080424,79,620373923,918253789,15,1003789897,512128,797027742,999752886,4577,79,777177650,10425988,35915,527479233,778902010,0,504577383,4577,69,6,3,1200,1162872,7,5,146356532,777177650,36003,35961,36009,749443834,86983390,198686758
1,559044011,1,1004765669,3,458785,31140224,1,73682198,419239,154263564,106,864562228,957626520,1,147772690,328842,797027742,268933212,4579,106,777177650,8592785,35032,919150108,736472541,0,759214714,4579,175,4,1,1400,1505238,2,2,146356532,777177650,35094,35070,35101,862871618,431484053,392462057
1,559044011,1,1004765669,3,458785,31140224,1,73682198,419239,154263564,106,864562228,957626520,1,147772690,328842,797027742,268933212,4579,106,777177650,8592785,35032,919150108,736472541,0,759214714,4579,42,3,2,2800,2637712,2,5,146356532,777177650,35084,35106,35096,749443834,250142940,3508426
1,559044011,1,1004765669,3,458785,31140224,1,73682198,419239,154263564,106,864562228,957626520,1,147772690,328842,797027742,268933212,4579,106,777177650,8592785,35032,919150108,736472541,0,759214714,4579,178,9,3,3400,3665778,5,2,146356532,777177650,35119,35115,35138,785149710,431484053,147339262
1,559044011,1,1004765669,3,458785,31140224,1,73682198,419239,154263564,106,864562228,957626520,1,147772690,328842,797027742,268933212,4579,106,777177650,8592785,35032,919150108,736472541,0,759214714,4579,120,1,4,800,816096,5,6,146356532,777177650,35047,35077,35049,862871618,365042431,766262259
15,962519746,0,265433381,4,829353804,938198330,15,991041614,464108,693080424,79,620373923,918253789,15,1003789897,512128,797027742,999752886,4581,79,330563436,8959211,33849,483467692,325853957,0,593464373,4581,165,4,1,3700,3941092,1,4,449642453,330563436,33892,33911,33910,749443834,431484053,331836963
15,962519746,0,265433381,4,829353804,938198330,15,991041614,464108,693080424,79,620373923,918253789,15,1003789897,512128,797027742,999752886,4581,79,330563436,8959211,33849,483467692,325853957,0,593464373,4581,50,3,2,700,665035,1,2,449642453,330563436,33884,33895,33896,862871618,431484053,716904686
15,962519746,0,265433381,4,829353804,938198330,15,991041614,464108,693080424,79,620373923,918253789,15,1003789897,512128,797027742,999752886,4581,79,330563436,8959211,33849,483467692,325853957,0,593464373,4581,21,10,3,4600,4236692,4,4,449642453,330563436,33854,33933,33871,106211174,1001693018,997528109
17,145165669,1,127423842,1,792906294,317827973,17,971385163,575594,622797579,133,727108991,150278347,17,63836414,231467,701940545,136299243,4609,133,777177650,7046284,35402,1030545334,1031102955,0,687521472,4609,47,6,1,2800,2651712,10,5,146356532,777177650,35461,35476,35489,749443834,1001693018,1064789846
17,145165669,1,127423842,1,792906294,317827973,17,971385163,575594,622797579,133,727108991,150278347,17,63836414,231467,701940545,136299243,4609,133,777177650,7046284,35402,1030545334,1031102955,0,687521472,4609,185,6,2,300,325554,9,3,146356532,777177650,35425,35465,35448,106211174,944913022,391299545
17,145165669,1,127423842,1,792906294,317827973,17,971385163,575594,622797579,133,727108991,150278347,17,63836414,231467,701940545,136299243,4609,133,777177650,7046284,35402,1030545334,1031102955,0,687521472,4609,23,4,3,4600,4245892,5,5,146356532,777177650,35470,35444,35494,106211174,944913022,562440159
17,145165669,1,127423842,8,292608994,956262271,17,801108420,762785,918253410,133,727108991,150278347,17,63836414,231467,701940545,136299243,4609,133,777177650,7046284,35402,1030545334,1031102955,0,687521472,4609,47,6,1,2800,2651712,10,5,146356532,777177650,35461,35476,35489,749443834,1001693018,1064789846
17,145165669,1,127423842,8,292608994,956262271,17,801108420,762785,918253410,133,727108991,150278347,17,63836414,231467,701940545,136299243,4609,133,777177650,7046284,35402,1030545334,1031102955,0,687521472,4609,185,6,2,300,325554,9,3,146356532,777177650,35425,35465,35448,106211174,944913022,391299545
17,145165669,1,127423842,8,292608994,956262271,17,801108420,762785,918253410,133,727108991,150278347,17,63836414,231467,701940545,136299243,4609,133,777177650,7046284,35402,1030545334,1031102955,0,687521472,4609,23,4,3,4600,4245892,5,5,146356532,777177650,35470,35444,35494,106211174,944913022,562440159
17,145165669,1,127423842,1,792906294,317827973,17,971385163,575594,622797579,61,754492610,99266246,17,63893436,153624,373412815,1071371457,4612,61,330563436,8259887,34230,1030545334,161751038,0,189697513,4612,6,9,1,2000,1812000,2,3,378580043,330563436,34234,34319,34262,106211174,365042431,976501594
17,145165669,1,127423842,1,792906294,317827973,17,971385163,575594,622797579,61,754492610,99266246,17,63893436,153624,373412815,1071371457,4612,61,330563436,8259887,34230,1030545334,161751038,0,189697513,4612,50,7,2,1700,1615085,10,6,449642453,330563436,34341,34279,34369,862871618,1001693018,33190268
17,145165669,1,127423842,1,792906294,317827973,17,971385163,575594,622797579,61,754492610,99266246,17,63893436,153624,373412815,1071371457,4612,61,330563436,8259887,34230,1030545334,161751038,0,189697513,4612,137,8,3,4000,4148519,8,1,378580043,330563436,34248,34294,34264,749443834,250142940,973921438
17,145165669,1,127423842,1,792906294,317827973,17,971385163,575594,622797579,61,754492610,99266246,17,63893436,153624,373412815,1071371457,4612,61,330563436,8259887,34230,1030545334,161751038,0,189697513,4612,185,6,4,1000,1085180,10,6,449642453,330563436,34282,34290,34284,862871618,407419891,1008521020
17,145165669,1,127423842,8,292608994,956262271,17,801108420,762785,918253410,61,754492610,99266246,17,63893436,153624,373412815,1071371457,4612,61,330563436,8259887,34230,1030545334,161751038,0,189697513,4612,6,9,1,2000,1812000,2,3,378580043,330563436,34234,34319,34262,106211174,365042431,976501594
17,145165669,1,127423842,8,292608994,956262271,17,801108420,762785,918253410,61,754492610,99266246,17,63893436,153624,373412815,1071371457,4612,61,330563436,8259887,34230,1030545334,161751038,0,189697513,4612,50,7,2,1700,1615085,10,6,449642453,330563436,34341,34279,34369,862871618,1001693018,33190268
17,145165669,1,127423842,8,292608994,956262271,17,801108420,762785,918253410,61,754492610,99266246,17,63893436,153624,373412815,1071371457,4612,61,330563436,8259887,34230,1030545334,161751038,0,189697513,4612,137,8,3,4000,4148519,8,1,378580043,330563436,34248,34294,34264,749443834,250142940,973921438
17,145165669,1,127423842,8,292608994,956262271,17,801108420,762785,918253410,61,754492610,99266246,17,63893436,153624,373412815,1071371457,4612,61,330563436,8259887,34230,1030545334,161751038,0,189697513,4612,185,6,4,1000,1085180,10,6,449642453,330563436,34282,34290,34284,862871618,407419891,1008521020
17,145165669,1,127423842,1,792906294,317827973,17,971385163,575594,622797579,133,727108991,150278347,17,63836414,231467,701940545,136299243,4613,133,777177650,21233955,35857,1030545334,648495959,0,252608325,4613,38,9,1,1700,1594651,9,7,146356532,777177650,35951,35924,35973,749443834,407419891,659480747
17,145165669,1,127423842,1,792906294,317827973,17,971385163,575594,622797579,133,727108991,150278347,17,63836414,231467,701940545,136299243,4613,133,777177650,21233955,35857,1030545334,648495959,0,252608325,4613,108,1,2,2500,2520250,5,4,146356532,777177650,35935,35894,35940,862871618,407419891,574836883
17,145165669,1,127423842,1,792906294,317827973,17,971385163,575594,622797579,133,727108991,150278347,17,63836414,231467,701940545,136299243,4613,133,777177650,21233955,35857,1030545334,648495959,0,252608325,4613,174,3,3,1500,1611255,10,2,146356532,777177650,35944,35899,35969,749443834,431484053,1003689014
17,145165669,1,127423842,1,792906294,317827973,17,971385163,575594,622797579,133,727108991,150278347,17,63836414,231467,701940545,136299243,4613,133,777177650,21233955,35857,1030545334,648495959,0,252608325,4613,8,1,4,3600,3268800,4,1,146356532,777177650,35905,35918,35917,749443834,365042431,194887003
17,145165669,1,127423842,1,792906294,317827973,17,971385163,575594,622797579,133,727108991,150278347,17,63836414,231467,701940545,136299243,4613,133,777177650,21233955,35857,1030545334,648495959,0,252608325,4613,111,8,5,3500,3538885,4,6,146356532,777177650,35948,35900,35964,785149710,431484053,43234417
17,145165669,1,127423842,1,792906294,317827973,17,971385163,575594,622797579,133,727108991,150278347,17,63836414,231467,701940545,136299243,4613,133,777177650,21233955,35857,1030545334,648495959,0,252608325,4613,196,8,6,4700,5152093,4,4,146356532,777177650,35977,35939,35983,106211174,944913022,620114534
17,145165669,1,127423842,1,792906294,317827973,17,971385163,575594,622797579,133,727108991,150278347,17,63836414,231467,701940545,136299243,4613,133,777177650,21233955,35857,1030545334,648495959,0,252608325,4613,119,3,7,3900,3974529,9,5,146356532,777177650,35956,35945,35980,749443834,1001693018,136084451
17,145165669,1,127423842,8,292608994,956262271,17,801108420,762785,918253410,133,727108991,150278347,17,63836414,231467,701940545,136299243,4613,133,777177650,21233955,35857,1030545334,648495959,0,252608325,4613,38,9,1,1700,1594651,9,7,146356532,777177650,35951,35924,35973,749443834,407419891,659480747
17,145165669,1,127423842,8,292608994,956262271,17,801108420,762785,918253410,133,727108991,150278347,17,63836414,231467,701940545,136299243,4613,133,777177650,21233955,35857,1030545334,648495959,0,252608325,4613,108,1,2,2500,2520250,5,4,146356532,777177650,35935,35894,35940,862871618,407419891,574836883
17,145165669,1,127423842,8,292608994,956262271,17,801108420,762785,918253410,133,727108991,150278347,17,63836414,231467,701940545,136299243,4613,133,777177650,21233955,35857,1030545334,648495959,0,252608325,4613,174,3,3,1500,1611255,10,2,146356532,777177650,35944,35899,35969,749443834,431484053,1003689014
17,145165669,1,127423842,8,292608994,956262271,17,801108420,762785,918253410,133,727108991,150278347,17,63836414,231467,701940545,136299243,4613,133,777177650,21233955,35857,1030545334,648495959,0,252608325,4613,8,1,4,3600,3268800,4,1,146356532,777177650,35905,35918,35917,749443834,365042431,194887003
17,145165669,1,127423842,8,292608994,956262271,17,801108420,762785,918253410,133,727108991,150278347,17,63836414,231467,701940545,136299243,4613,133,777177650,21233955,35857,1030545334,648495959,0,252608325,4613,111,8,5,3500,3538885,4,6,146356532,777177650,35948,35900,35964,785149710,431484053,43234417
17,145165669,1,127423842,8,292608994,956262271,17,801108420,762785,918253410,133,727108991,150278347,17,63836414,231467,701940545,136299243,4613,133,777177650,21233955,35857,1030545334,648495959,0,252608325,4613,196,8,6,4700,5152093,4,4,146356532,777177650,35977,35939,35983,106211174,944913022,620114534
17,145165669,1,127423842,8,292608994,956262271,17,801108420,762785,918253410,133,727108991,150278347,17,63836414,231467,701940545,136299243,4613,133,777177650,21233955,35857,1030545334,648495959,0,252608325,4613,119,3,7,3900,3974529,9,5,146356532,777177650,35956,35945,35980,749443834,1001693018,136084451
17,145165669,1,127423842,1,792906294,317827973,17,971385163,575594,622797579,61,754492610,99266246,17,63893436,153624,373412815,1071371457,4614,61,777177650,15180106,35175,382018914,272248078,0,107920700,4614,7,2,1,1900,1723300,9,8,146356532,777177650,35200,35235,35222,862871618,365042431,204778884
17,145165669,1,127423842,1,792906294,317827973,17,971385163,575594,622797579,61,754492610,99266246,17,63893436,153624,373412815,1071371457,4614,61,777177650,15180106,35175,382018914,272248078,0,107920700,4614,65,6,2,300,289518,8,1,146356532,777177650,35266,35265,35282,106211174,431484053,511447679
17,145165669,1,127423842,1,792906294,317827973,17,971385163,575594,622797579,61,754492610,99266246,17,63893436,153624,373412815,1071371457,4614,61,777177650,15180106,35175,382018914,272248078,0,107920700,4614,8,1,3,3600,3268800,10,4,146356532,777177650,35249,35240,35251,106211174,1001693018,2962880
17,145165669,1,127423842,1,792906294,317827973,17,971385163,575594,622797579,61,754492610,99266246,17,63893436,153624,373412815,1071371457,4614,61,777177650,15180106,35175,382018914,272248078,0,107920700,4614,126,9,4,600,615672,9,1,146356532,777177650,35225,35213,35247,785149710,1001693018,259563413
17,145165669,1,127423842,1,792906294,317827973,17,971385163,575594,622797579,61,754492610,99266246,17,63893436,153624,373412815,1071371457,4614,61,777177650,15180106,35175,382018914,272248078,0,107920700,4614,73,3,5,2400,2335368,7,6,146356532,777177650,35245,35238,35252,785149710,1001693018,222047663
17,145165669,1,127423842,1,792906294,317827973,17,971385163,575594,622797579,61,754492610,99266246,17,63893436,153624,373412815,1071371457,4614,61,777177650,15180106,35175,382018914,272248078,0,107920700,4614,34,5,6,3200,2988896,10,5,146356532,777177650,35296,35211,35322,106211174,1001693018,800476440
17,145165669,1,127423842,1,792906294,317827973,17,971385163,575594,622797579,61,754492610,99266246,17,63893436,153624,373412815,1071371457,4614,61,777177650,15180106,35175,382018914,272248078,0,107920700,4614,128,1,7,4100,4215292,1,7,146356532,777177650,35275,35256,35291,785149710,1001693018,821987841
17,145165669,1,127423842,8,292608994,956262271,17,801108420,762785,918253410,61,754492610,99266246,17,63893436,153624,373412815,1071371457,4614,61,777177650,15180106,35175,382018914,272248078,0,107920700,4614,7,2,1,1900,1723300,9,8,146356532,777177650,35200,35235,35222,862871618,365042431,204778884
17,145165669,1,127423842,8,292608994,956262271,17,801108420,762785,918253410,61,754492610,99266246,17,63893436,153624,373412815,1071371457,4614,61,777177650,15180106,35175,382018914,272248078,0,107920700,4614,65,6,2,300,289518,8,1,146356532,777177650,35266,35265,35282,106211174,431484053,511447679
17,145165669,1,127423842,8,292608994,956262271,17,801108420,762785,918253410,61,754492610,99266246,17,63893436,153624,373412815,1071371457,4614,61,777177650,15180106,35175,382018914,272248078,0,107920700,4614,8,1,3,3600,3268800,10,4,146356532,777177650,35249,35240,35251,106211174,1001693018,2962880
17,145165669,1,127423842,8,292608994,956262271,17,801108420,762785,918253410,61,754492610,99266246,17,63893436,153624,373412815,1071371457,4614,61,777177650,15180106,35175,382018914,272248078,0,107920700,4614,126,9,4,600,615672,9,1,146356532,777177650,35225,35213,35247,785149710,1001693018,259563413
17,145165669,1,127423842,8,292608994,956262271,17,801108420,762785,918253410,61,754492610,99266246,17,63893436,153624,373412815,1071371457,4614,61,777177650,15180106,35175,382018914,272248078,0,107920700,4614,73,3,5,2400,2335368,7,6,146356532,777177650,35245,35238,35252,785149710,1001693018,222047663
17,145165669,1,127423842,8,292608994,956262271,17,801108420,762785,918253410,61,754492610,99266246,17,63893436,153624,373412815,1071371457,4614,61,777177650,15180106,35175,382018914,272248078,0,107920700,4614,34,5,6,3200,2988896,10,5,146356532,777177650,35296,35211,35322,106211174,1001693018,800476440
17,145165669,1,127423842,8,292608994,956262271,17,801108420,762785,918253410,61,754492610,99266246,17,63893436,153624,373412815,1071371457,4614,61,777177650,15180106,35175,382018914,272248078,0,107920700,4614,128,1,7,4100,4215292,1,7,146356532,777177650,35275,35256,35291,785149710,1001693018,821987841
17,145165669,1,127423842,1,792906294,317827973,17,971385163,575594,622797579,97,135469562,256852182,17,351137718,216448,701940545,611744579,4640,97,777177650,8113817,35063,527479233,1009828457,0,415386065,4640,88,9,1,500,494039,3,8,146356532,777177650,35098,35107,35108,862871618,250142940,600312677
17,145165669,1,127423842,1,792906294,317827973,17,971385163,575594,622797579,97,135469562,256852182,17,351137718,216448,701940545,611744579,4640,97,777177650,8113817,35063,527479233,1009828457,0,415386065,4640,88,9,2,900,889271,3,5,146356532,777177650,35105,35107,35122,749443834,365042431,1024449175
17,145165669,1,127423842,1,792906294,317827973,17,971385163,575594,622797579,97,135469562,256852182,17,351137718,216448,701940545,611744579,4640,97,777177650,8113817,35063,527479233,1009828457,0,415386065,4640,27,10,3,1800,1668636,2,7,146356532,777177650,35121,35128,35150,749443834,250142940,571433089
17,145165669,1,127423842,1,792906294,317827973,17,971385163,575594,622797579,97,135469562,256852182,17,351137718,216448,701940545,611744579,4640,97,777177650,8113817,35063,527479233,1009828457,0,415386065,4640,23,2,4,3600,3322872,6,8,146356532,777177650,35065,35131,35073,749443834,250142940,608942053
17,145165669,1,127423842,1,792906294,317827973,17,971385163,575594,622797579,97,135469562,256852182,17,351137718,216448,701940545,611744579,4640,97,777177650,8113817,35063,527479233,1009828457,0,415386065,4640,156,1,5,1500,1584225,3,2,146356532,777177650,35141,35102,35164,862871618,944913022,181589938
17,145165669,1,127423842,8,292608994,956262271,17,801108420,762785,918253410,97,135469562,256852182,17,351137718,216448,701940545,611744579,4640,97,777177650,8113817,35063,527479233,1009828457,0,415386065,4640,88,9,1,500,494039,3,8,146356532,777177650,35098,35107,35108,862871618,250142940,600312677
17,145165669,1,127423842,8,292608994,956262271,17,801108420,762785,918253410,97,135469562,256852182,17,351137718,216448,701940545,611744579,4640,97,777177650,8113817,35063,527479233,1009828457,0,415386065,4640,88,9,2,900,889271,3,5,146356532,777177650,35105,35107,35122,749443834,365042431,1024449175
17,145165669,1,127423842,8,292608994,956262271,17,801108420,762785,918253410,97,135469562,256852182,17,351137718,216448,701940545,611744579,4640,97,777177650,8113817,35063,527479233,1009828457,0,415386065,4640,27,10,3,1800,1668636,2,7,146356532,777177650,35121,35128,35150,749443834,250142940,571433089
17,145165669,1,127423842,8,292608994,956262271,17,801108420,762785,918253410,97,135469562,256852182,17,351137718,216448,701940545,611744579,4640,97,777177650,8113817,35063,527479233,1009828457,0,415386065,4640,23,2,4,3600,3322872,6,8,146356532,777177650,35065,35131,35073,749443834,250142940,608942053
17,145165669,1,127423842,8,292608994,956262271,17,801108420,762785,918253410,97,135469562,256852182,17,351137718,216448,701940545,611744579,4640,97,777177650,8113817,35063,527479233,1009828457,0,415386065,4640,156,1,5,1500,1584225,3,2,146356532,777177650,35141,35102,35164,862871618,944913022,181589938
11,319240162,4,108891028,5,64952534,366176741,11,103869805,-28383,275262022,134,987180522,314377204,11,814495129,460889,1028181460,724055480,4641,134,330563436,9848521,33987,483467692,744964893,0,418321684,4641,190,1,1,4500,4905855,7,3,378580043,330563436,34098,34076,34108,749443834,431484053,215564009
11,319240162,4,108891028,5,64952534,366176741,11,103869805,-28383,275262022,134,987180522,314377204,11,814495129,460889,1028181460,724055480,4641,134,330563436,9848521,33987,483467692,744964893,0,418321684,4641,95,7,2,3900,3880851,6,0,378580043,330563436,34008,34032,34013,862871618,1001693018,276628108
11,319240162,4,108891028,5,64952534,366176741,11,103869805,-28383,275262022,134,987180522,314377204,11,814495129,460889,1028181460,724055480,4641,134,330563436,9848521,33987,483467692,744964893,0,418321684,4641,36,7,3,1500,1404045,1,8,378580043,330563436,33992,34066,34003,862871618,365042431,121403134
11,319240162,4,108891028,5,64952534,366176741,11,103869805,-28383,275262022,148,120951395,335387568,11,608291700,213560,750198692,672328102,4642,148,330563436,11753787,34755,382018914,27515260,0,637552771,4642,194,7,1,1100,1203609,4,7,449642453,330563436,34840,34813,34852,785149710,86983390,950223201
11,319240162,4,108891028,5,64952534,366176741,11,103869805,-28383,275262022,148,120951395,335387568,11,608291700,213560,750198692,672328102,4642,148,330563436,11753787,34755,382018914,27515260,0,637552771,4642,180,10,2,3400,3672612,4,7,378580043,330563436,34788,34828,34810,785149710,407419891,358599306
11,319240162,4,108891028,5,64952534,366176741,11,103869805,-28383,275262022,148,120951395,335387568,11,608291700,213560,750198692,672328102,4642,148,330563436,11753787,34755,382018914,27515260,0,637552771,4642,21,2,3,1000,921020,4,2,378580043,330563436,34803,34815,34811,785149710,250142940,134724236
11,319240162,4,108891028,5,64952534,366176741,11,103869805,-28383,275262022,148,120951395,335387568,11,608291700,213560,750198692,672328102,4642,148,330563436,11753787,34755,382018914,27515260,0,637552771,4642,94,7,4,1800,1789362,0,4,146356532,330563436,34864,34803,34869,106211174,86983390,1000147716
11,319240162,4,108891028,5,64952534,366176741,11,103869805,-28383,275262022,148,120951395,335387568,11,608291700,213560,750198692,672328102,4642,148,330563436,11753787,34755,382018914,27515260,0,637552771,4642,179,10,5,4100,4424597,10,0,378580043,330563436,34795,34800,34818,749443834,431484053,46866693
