O_ORDERKEY,O_CUSTKEY,O_ORDERSTATUS,O_TOTALPRICE,O_ORDERDATE,O_ORDERPRIORITY,O_CLERK,O_SHIPPRIORITY,O_COMMENT,nonce
671126921,-549862135,-1779791569,2136053848,-953471163,416049099,-433730734,408764488,-1609205952,879
887427642,-2093748004,-1426029808,529085096,1374025214,1128799024,2020627649,-425060072,-1910623778,880
485084160,-190257643,-356315830,-446011439,-608803178,366573483,-439157931,-641783809,2069823250,881
759117763,1435951827,185000721,2132370343,-30298118,-177147807,373405894,694018231,-1535933523,882
-324988304,-200912115,-1645578492,1376672616,-659191371,-806880318,-1065801864,-1223537689,-554934664,883
-1292716692,871274544,-1205099960,-2064181903,-200020245,-1687237834,-1057593108,-2126288318,458427770,884
-499548212,77155958,-1064664285,23537059,1844453935,1952979838,-542144242,-256726760,1909568538,885
-357840459,-316497710,1372981594,1416281200,-1815316426,-472155586,-933729258,1821570943,838013909,886
-572338551,-1224961951,-163679958,1887519769,-1051911550,523267097,992568631,1677835042,1911000833,887
1928280094,-1099867042,-913603250,927040427,-1952802831,-2123757359,1531353675,-1149125882,-1729298017,888
2074330873,185958836,-1634449229,-518293163,1857866828,1318896671,-1272326110,-702886815,-2062787720,889
-1506015385,-2131859576,-1919398429,1554906708,869157325,933684596,1592596820,1457271586,735248718,890
-1280768052,2012440049,563065331,-1295205030,314822088,1895990575,-1194549731,-68822598,-1894295646,891
-1659115184,1775094621,1666772526,522556815,429291011,1315168439,590618330,-1192009809,1584265821,892
-504914859,365045819,-1936165302,1894013739,-746208032,1741731922,-384920168,113144892,-1833658156,893
1524175932,-68489008,-1511140109,-1656441829,-1204305055,1515378627,204193061,-1386992318,-17850280,894
1486052678,1805701846,-618438823,-1649648136,1970869678,-2051049276,1263816589,-214833920,-161107118,895
1284247233,-727095502,-1429140896,-118705143,770039337,-1658531199,-1739254709,-2118680761,-1834421812,896
-2129539889,-849415079,-113737033,535558316,-157717013,-1907933582,664380252,-1586404059,258539752,897
-76392115,1305662588,535296159,6588302,-2002596007,-1168120223,-1039770008,1686485202,1342535571,898
-1309121840,1695369098,-336129241,-377922,864343829,-361981230,-630735816,1149546297,-78872643,899
-1755659369,666402926,129457209,1042866973,602844753,-1659647959,1821768133,-954878609,-10691761,900
1999183727,1304110528,-411054378,957540991,156091129,1637418060,-768645631,541141859,-1871940394,901
2049003024,1533898715,-1367210118,-330079514,-1665877162,-1267033746,1706770668,-1465170276,-909492197,902
260154572,-417870462,1761641478,365980056,114265798,-1071582010,143511273,-1471437413,39090512,903
-620975365,-1937154261,314344128,-81376817,-2091582983,1215885515,-2118035534,1251855187,5992801,904
-435405857,-1101259173,805091511,-1760951654,-1558724763,1505721612,-1132611215,-1004731631,1819958863,905
1546888634,1976294322,1332528095,1080983393,-1458670486,-690961628,1171971583,1746196921,102718582,906
-1194932052,201206976,-844054521,-1489697664,-515421636,833689386,-1755042218,-1741168894,-685151196,907
834325929,-1548295451,-675883403,1920161697,974898381,539038734,1451296098,639377943,-846417522,908
1646135059,-1709928304,-404927235,-1872456271,-125077053,-980379263,-1278117908,-92881611,768724171,909
-1877081977,403488921,1947534287,1299718056,-1335289467,1415287274,2108061989,-2039714317,-958532775,910
1514826365,2041970652,-9729753,387354662,1768536420,544384835,-1653323501,-399118086,-475901680,911
1393565436,-1838485911,-1425163804,958579494,438527805,-2115699897,1635228806,1386644849,-1475829355,912
-1252848442,-986241305,-1785140070,-1557900380,365184504,-628267133,-695354578,-354249041,-956201207,913
779757379,-799534936,364250886,2082666719,-163980606,-1905722573,-1626150726,529102974,-445172927,914
2039806731,393509523,-1353463659,340234906,151955552,727955839,1045049455,-440724215,-2049194009,915
1925193567,-988720563,795831285,-954657456,-1569984891,-1522368753,-487120137,-412701621,1364690084,916
-1959297729,-159083812,-85154019,1884352282,1904623642,-189408962,653976464,-1222640986,1335442022,917
2129176079,616376019,738252270,657215506,2035074976,-1761241599,-1833580687,1985383655,584370842,918
-1057720725,1161508344,-117986623,1575796047,-145324287,-2122883578,-1353230394,730100468,-765612641,919
-255996890,1720936832,-1853907320,788119367,1584524554,-1029838003,1980110329,68014931,-722907482,920
150209912,1286511718,-751813314,970758982,-847364128,-893939563,-1771905286,1599744892,151354883,921
-1577228341,734212299,2139344496,-751896495,194573042,-1748089134,-1762317751,-2040023555,1357736866,922
800750751,-1171984866,900374219,-332197365,1901570445,1969375390,1696839468,432148449,-1854171062,923
-1124842906,1406960444,387198668,-1924350097,-498842663,199939460,1015089060,-1172772793,-1818692682,924
-582215113,18821435,731737874,123809442,-666988844,2093081494,-2135249815,2139616370,123655289,925
1589838938,801132509,-1988147409,2146687864,949812399,862953433,-1608152730,-1117068616,2127280108,926
-987702510,1836855881,-1888955751,757823331,1211743800,-1470178461,1891411571,1305229001,401517283,927
-1257683705,1948580620,-1973358463,695194542,753838018,357131055,-1698405833,1076748049,-1014267908,928
-592303877,724483603,-1299389053,1566264028,1855787409,-1672915167,-749307690,-870195947,767747012,929
-1943963700,1847793008,-1710789718,-1679735662,724376187,-1997042545,-1676489326,-2023919227,880983838,930
-2138564801,-787689966,1558424826,-544672654,-917468647,1885222286,960527135,94794700,-690763505,931
1783748894,1195235810,-1918163204,1353749490,-1166143272,1899702711,-825555127,1004642810,1683200415,932
1888858308,-582995333,-685400089,-1835550805,724055898,965536860,-2083172932,-747890424,-1428768977,933
1672959219,-838774708,-1515899956,-185031491,233383439,-1087430235,-621602406,2074080867,1929781775,934
1081455280,-1492647819,-879361371,-650168749,-598897552,-683943118,1289966454,-116819136,-62183382,935
1278487543,-207255359,-701643810,376995040,957458985,428356071,-1373339552,986390614,797145586,936
-1645933365,-1888029181,799950828,-711917794,-1118025008,-1265538854,878914312,1226608617,1393440891,937
1040509577,1997875713,152145914,597399080,1479957743,1106949607,2069741449,1399398845,-738029579,938
-1724199793,-292572268,579303175,491998797,1843290735,1622241750,-1570104911,-2016907305,-1056460553,939
1246347526,524788411,-1081108432,1459853260,1790344335,-1643550685,-1923202513,1357945783,-1803046098,940
1655946300,-1114261059,-1051202028,-277109795,694853401,-301027595,1938466497,-885488935,-43447754,941
407686891,1852207860,-2000596942,448291154,225167623,-1790159339,-1687679730,-1010342131,516213078,942
-1228990331,1186909924,-1237703386,443346804,169901043,2143208510,-935897676,-1552611342,-1480574017,943
348605558,-1429011273,750829725,1831544506,317897969,1846985322,-1647656244,1831238319,-2101911949,944
323641038,963350525,512208993,924655337,2105458327,1468647666,1024801309,1934060621,-1901220508,945
266575792,1639742676,1963896896,-355876553,-1438394305,-408540136,1011920008,-155092510,384690464,946
-1256853365,-1601858881,-34875236,-432246351,545948274,1904155103,-670126442,-751957462,-1001352598,947
2051986593,875615327,120441842,888034141,-1188098219,-258466693,-713129886,-1945845547,-1886019665,948
-1761885476,1546851325,-1850387207,-1931132572,1988059925,-1598413302,-1165106548,1549610567,-1727622952,949
2092040979,1466890971,-1513533343,-1811058196,-554055066,1988210582,1169301304,-1176541143,-1299807422,950
253473906,-1728506020,-964005276,1322541618,-432012442,-1960600437,-1511551913,1891188620,-1075684228,951
-2091881762,971897444,788791599,318358346,1598170658,1825422721,2005519429,22465621,-1456808924,952
-370587540,-333479641,-1054917464,1158167523,424821044,-1879741331,96445354,332066967,1155885084,953
-1740123795,565624510,199850108,-1781968732,-112924887,1591981050,996136292,2100786641,-1084989207,954
2054321460,-546157063,-1961332749,729747494,-360336911,1486166661,2029498840,-471153804,6773124,955
386884128,-552544433,84858090,722511404,-93511254,1854304344,1204912774,-1222137757,-1692254783,956
-172821054,-1131685977,814348606,-2044817417,-1568183421,-583901216,-1125521313,-252946911,1754628470,957
870698349,1688093744,-1400017954,396634281,754250083,-1028800239,-1171666250,984687241,306759280,958
-991221031,292338789,-182244730,-687424781,993435076,327536288,773750973,470799287,1138980658,959
-1901963659,1768222411,1814790121,845487989,1110373593,-639616119,2044668467,-305509602,1632120083,960
1789596611,1972537186,2027277927,-618320971,22867549,-2018374250,1958714449,219546123,-2049886334,961
99676120,35816319,1369659865,-2145653056,1799150789,-1473538675,421202647,163509582,-2054095607,962
-1117377359,-348564677,-1028631816,1757122679,1063420894,845647735,-43592343,44628477,1036612941,963
-1878350431,1612295117,572647762,500075844,1111049874,888425686,-409196527,-1200878385,-897340279,964
418640309,815007238,1118465907,-354588661,680550209,-961221702,-1505713934,582199445,-771752228,965
1443661942,2003133009,-1210792343,834412096,1325291871,-350961566,-1033874340,-635437606,650154728,966
-683306621,-2007136206,-260592133,-418358456,-671366129,639438095,876728254,-1477257990,-1765345301,967
-522565621,-653125870,257217436,1770747998,2143322684,-1568298196,-1213784889,1351197581,1000223527,968
-1228251220,2123262443,-750541331,822163621,914095850,830870030,1815825188,-1154408640,1619980249,969
27139681,1288989913,2079004457,-1880797275,-2111736180,1453313853,1474130924,1323534176,138724425,970
-645092660,-1607641997,-1132770538,1093266682,-1698447378,-99749524,1856679599,-803020026,-1842857947,971
-389727593,-566016658,1440145798,-1778824727,2039227533,1873996119,-1807108721,1598716017,-921748764,972
-72056379,-1601413961,138562412,-390729679,34623123,-834834062,-952744175,1359887254,-1168052102,973
-2139073784,-1569661861,1292594674,-481719468,1965903597,-1346294319,1222131087,-643463388,-431286823,974
533696050,-745570268,1584608248,-1521790808,-1642520550,-651358441,-955373821,831073439,-1489553106,975
-827198229,1415865869,-1792661415,-323778217,1535510146,-1983852049,-1145201631,-1298897123,-260750154,976
-1645833712,122316999,-1050292356,1655685593,1492590773,76070860,1441197175,-2049332508,-591221673,977
1017678954,-1396501197,-1259697070,-1873316804,1193704811,-1717552988,1643894766,-755747308,-1838085908,978
-624348346,-509961320,2022589167,2032077062,-2080690621,-587719566,-978524241,224004049,-1112907684,979
-2145330363,-1423921800,-1831406327,-1185826006,1011491460,742471910,-1348896018,1403368686,1448885261,980
-51012390,-967636784,1668625561,1793910829,405685563,-968385199,1884995690,1820442366,-690521268,981
1942991065,28286869,-1693713139,865337135,-185919482,1482840972,-743973928,606815203,1032633841,982
1224336903,1911340836,667217863,-1294718284,-1872630296,-1766872920,219593660,55885045,-1880718662,983
829750409,-1347826233,974400120,915422654,534001979,-839105186,-1740950923,439761086,50207094,984
-1959498716,-976756871,1505046271,1884093245,1087691384,-367477928,1628174745,1167908525,1333611068,985
-1133380305,-1776006450,-1478712098,-951328532,-1080115042,-1392351987,-144719619,1194153551,971012552,986
482075579,630758686,-1976739356,-435388499,407333169,1923787102,-1939255982,1277384260,-1091949655,987
-861154724,-873642646,800705439,-1748273480,-459971432,1063564318,799986318,1182298886,1311146360,988
1563205627,1288781536,125199665,199355586,-533243612,-1881157375,1508754039,-1412965224,-17204219,989
-853385661,-2029372102,-1240057378,1628072842,-810964215,1030810996,21401235,-268427788,-2067802386,990
246619890,1442878627,733820478,2044801544,149300709,1085163901,53447335,1537347768,-1533266926,991
588948594,1246706358,-1716028175,-1677698253,-1758203896,-712814734,-471476183,1369931448,-1831245285,992
312047753,-1495441819,2012184441,-1455575061,1462844260,1667013177,1199292089,2074307146,-1306689910,993
2123945539,-642893934,-646719362,-470755157,1284083497,-1770548813,402938763,1197453009,-1323587250,994
-1164648906,-1997438575,1794426203,1175408444,1270456149,1629948073,-1723775411,-2023554252,-1701235616,995
-1490732184,1087687234,2001744076,-1267097513,-1001451065,1871732014,-881040347,1609122501,-759929034,996
2081766899,728347296,2040753788,557849684,-1791287181,827214666,812080689,-1502429106,-292006773,997
1492899277,22094153,1525024981,-15677850,-975159248,561117426,-1362353960,1855504240,-2003914294,998
-1259243216,886180285,2105408024,-590844159,2061519235,-1092867442,4413937,920315585,213727818,999
1120633891,-860463140,-710788547,2134485322,-1819376291,1552026775,1757862422,667896865,1679903791,1000
-1336939973,2062635959,-1856963466,-1045741945,324832317,-2034214448,-533099946,519312104,-356045909,1001
-1655194815,-1463138770,-1313226179,2112925179,-988185491,2059061180,-543679260,1310986985,-726541592,1002
722009017,494105923,1554772890,459252897,-1937701781,-487765108,-1640762724,597593695,-1324840506,1003
-948202739,-1390864723,1825012510,-458010702,-91426884,-1272340864,662996985,190569313,1754712093,1004
84617918,-387072504,-726765712,523041916,125330501,1111099378,-976346269,1095149614,-1925859584,1005
-60165743,-1213361271,843107250,-160029842,-230225259,1105359736,-1119800771,1856211307,-279189697,1006
1129393416,2057470552,-550386906,1806880132,-306855277,1111038564,-892295474,1128011250,-1261727500,1007
-1080764305,-1358149904,-744143197,1430643709,1424916781,2144209636,-1147130856,-1280109144,1838892714,1008
1949193052,-146502092,2123182943,-802196912,-2078833470,1027831283,1889602654,2094697841,-80114921,1009
1988008691,222703736,-112837726,477442874,-2141523879,1712296543,-441793639,2137266446,1311639689,1010
-99118723,2062689662,-944482591,-358209382,-1035181622,1655015757,-669530057,1974815811,1707226459,1011
1071716522,28807481,1324691877,-1087750801,-974734905,1151453131,300167108,2028577765,-1933523268,1012
-1876559015,1107399320,-963806539,854201644,691412522,2145112467,1215712367,-618456568,-978023905,1013
1919707972,-131960758,-308986395,1095185530,-540881962,290658852,1789788513,1272556022,1401462369,1014
-1843084613,-566939244,-672965672,-347872533,1255651417,-678171146,-1411146993,1271691629,1696400320,1015
1638410802,-11456426,-1896875140,-1531230471,-987653244,190474116,-990086043,1065460084,-363776055,1016
721101507,-105070359,-330949642,483066976,-2011553320,1868657187,-1910244423,-1281552450,1739540274,1017
216173669,-1762120121,-1212696837,1438013612,980361204,686164354,1868772819,1305460208,-432575035,1018
-1113130454,729896205,-675743325,-45812094,-381170749,-332728076,1715203380,-1378977761,958368178,1019
-1350815506,-1320025103,-816137768,1742386191,-152709279,309760113,-1219652854,2133506962,380002426,1020
-215630164,-942664917,-1866090952,-162076657,-2062208122,-1116963640,-1449036332,-1094058405,1314049293,1021
-1858189291,-736096702,2046647633,-210688132,-942722299,1889044511,1075123532,420685998,1594925454,1022
1530051790,2087948259,-2102031200,1305249344,-727419120,55089807,-2093422097,-854627019,2030235385,1023
-612547120,416576893,1230853672,1459217069,1525433945,-1884237508,-1575531247,-343893565,-1524861755,1024
642099642,-18060767,872915611,-2054629261,-2075289190,-1720602072,254975003,-417426881,411048979,1025
1400456005,-726997008,1437990873,1693285967,1662392404,441987560,2054919629,-871038673,1021001623,1026
364381671,483125266,1124761642,2129031251,82621770,-1946392470,-889969311,-121802819,-405704448,1027
1990184462,51544706,572413059,-1063397886,-1209796417,1297859655,607443055,1773460725,-1983508770,1028
-117408973,-1901695850,944231263,77629914,2029736771,-1162389589,2037423114,1983591654,-1175052715,1029
-691477897,-159558936,-617547554,-763642387,-894227591,-444540745,1615480773,343971120,1277941885,1030
1610311843,285156777,-320364501,-108851919,-1353813664,193763660,295435060,-2073752906,-1076017935,1031
25292456,1975351220,1282122440,-1553580681,1741389069,1014008398,-1282710366,-1952091071,-771212851,1032
1011801749,-1118194733,-2118033899,-410242207,191451257,-238470724,1296504403,-1243953098,671244846,1033
-806682258,-1052506378,1922368965,-9978984,-1786913615,-927814105,2845854,-1790546360,-869726418,1034
350267201,-1033403069,346024546,-1375584036,1189856044,-1874081006,-1242299173,-175430243,1350272654,1035
-1421315166,1702648913,1531853356,1077402871,-1600661204,-1363577273,-1995113069,911569210,-1389823220,1036
-1237572082,35545659,358438984,1667415477,1622169524,532142704,-638192712,107028724,-591203818,1037
1674823487,-733945927,34625374,-1934163695,1767394777,-700985734,-29757036,-1228093128,-1172582214,1038
-666539053,561201136,220291570,833653790,2032833867,-1826421521,-262110366,-704990197,1598073813,1039
-1446905291,-1449064740,469989418,1968669099,-223447077,1368306148,-102480847,2103230884,-1418910768,1040
886440913,-441379413,1845138425,460184342,1043044202,1357497807,-499560983,278080700,191897637,1041
1971479524,-862560018,-123745055,-28498462,-1977627000,-2028216140,-1499561027,-1577734533,1195900789,1042
1047201738,-508211570,796558315,1252041410,-1940890058,-2118535406,-1647460062,1742222806,2136477136,1043
1920562677,667267433,-377131124,1652715020,1031272463,792752512,2098877541,-1479628361,-485971585,1044
1986116642,1076746977,-761327957,1231468191,528329754,670017631,1675717065,656839807,-1209664985,1045
1858421015,552304533,1554092926,-406527226,638695904,1669642701,-40964977,-112830180,538295464,1046
-1241602270,1872618844,-1919933125,1035315081,-1981494857,-1236286766,-936266928,355975948,-149859016,1047
1210623205,182393362,-2112245586,-1667491295,-541949677,1800319737,993821044,-1791756113,2088497396,1048
465654411,-1844584401,-1088563109,603725023,193192925,-495759311,-1805555744,232707257,-891218027,1049
-1280817070,1200913922,-770185975,-642528957,-1398940029,840094774,-1088521723,-546522785,-1854104065,1050
-1680193032,1322345901,907398368,886007747,-1048422278,-1391323418,1153473137,1513969235,856319016,1051
1371272858,-2076520453,1159810189,-1136000832,-6859173,-2142077372,556333631,-1345764636,1053794846,1052
-920267828,513890388,-1173384449,-1411342533,1204963807,-1790359081,-9373482,-1684051745,1723507946,1053
-560454078,1753470464,-1165360376,-1406147413,-970563174,-2142061868,-1038001109,-1160950464,-2117887915,1054
-967300410,247090537,454088291,-446257141,1241310296,-528320004,-822855071,1151955302,-1147527083,1055
1045584012,-329693812,-1649459004,552245716,-1927204298,-420754155,-2113375188,1749346487,-514592257,1056
-1871209087,-2107565641,-1744209664,-254962068,-547159898,509617605,-1582056733,1658727462,-1133905373,1057
-482642978,538411778,646336034,2001520581,544263301,-1585351252,1544586586,-1562626927,-57440003,1058
-1427479861,-814485189,-459064544,1255483555,823719304,1444047276,959802166,389845567,964895850,1059
-4208390,590817508,317271904,1748501578,319910200,-1503403771,-954255627,735636448,399802772,1060
2044395789,534301549,-1326078461,-1367063981,1410397418,-57307694,1204128773,208546108,1273710973,1061
889872487,713456948,1262049398,1162541444,-1811211142,1971112937,832288325,-316487442,671386422,1062
83449267,1916893185,-1334702971,-1827443997,-436286311,1847105872,-148395018,469774424,73871412,1063
-806918799,1449702039,1707181160,-14716029,743468712,-833285083,802190606,1790021390,714397345,1064
1505010122,-1876822492,1558586585,791317402,-1461475402,124124900,-760466368,-887534406,-1836032535,1065
964335860,1707147705,21068850,-1831574450,1998975639,-1945612190,-387839351,-740654295,1328915771,1066
1258713668,-1487006531,159430713,1468786091,275493328,-1269162231,1260157822,-1005416600,-272640480,1067
2045712965,-12098990,1063135933,-970518592,-1821288116,-311459704,-1296259339,339445718,1963096443,1068
1612620682,-1753088814,694020910,-1401503956,1819130966,-355249266,-1158682770,-1598661684,775062321,1069
-1835789842,1680537852,-1793349816,324263917,1044406850,349407176,1516282207,779583781,761803059,1070
-1913947424,1175920130,-1292870974,535897390,1717583708,1494536190,-1147036756,1966133893,-50648423,1071
857410248,1832441783,592472639,-2096671647,35545541,560193986,602092230,-590121579,1403104088,1072
-1671819531,2081384988,1837828472,-1664632609,-256656233,-892911317,1378885530,-1224681586,-1548267707,1073
-31221061,1458799187,-1699334255,1956284556,-1677241410,-330630748,578161346,-849859631,-2138505937,1074
-1383158446,-920360632,-1907628031,224217293,1536020880,-135072789,1303924033,1152461852,-782793764,1075
-2036062434,-1700447491,1773289584,-9282514,-1204959546,1038910560,-1321463698,-1200478625,1850777774,1076
447037663,1987836314,-1510723972,27736896,742867182,1148431359,-1898591260,-1571092020,224311126,1077
-1758135733,-1206341796,-1873358615,-1985838676,-361953444,1862426756,192596460,653638297,-1643081595,1078
150130354,-478252761,415184086,-1741784080,-911150378,1248413133,1750693900,-221513345,-1625747879,1079
-105444596,1746940931,-397844400,185441387,213440069,1745460469,-1625479000,1589830935,1889027648,1080
1860486055,-988210391,-1791403340,-1899159910,-1550855836,803647748,-1077585426,207489806,-1935464844,1081
1013212314,-2125681699,1640087760,-1410700768,978615748,-1789877311,-1846454920,302439637,1812445622,1082
-2107454650,1956924315,663661397,-658301730,399675794,-1509195978,262900709,-1428131513,-788563509,1083
803566812,760805057,604953801,-1348611911,1981316905,-410447252,-1797281281,-1622507601,-1910917417,1084
1488051852,-1755186449,-1882729406,-43546682,-310625262,-893616163,1557254759,567054241,1230223819,1085
1075767534,-1112949176,1445868680,-1690066883,1141086316,-1371926316,-2137701465,1951149669,1254034210,1086
1600638606,-28849692,1305615769,362199138,-1940801223,-1462248855,1801749584,-607395714,-654984538,1087
1204770702,614481420,941654825,1139643325,-1732262989,879459690,1858657845,-1167944855,1244070063,1088
1931583121,-2132954423,526640262,-926128954,-1057706378,-139604760,-1646249359,44048715,-1924479410,1089
906666063,-1277040663,2077713976,-1985134507,-114733553,1936976845,-1327052343,-1101971743,-568489893,1090
794865368,1957369697,-1895044291,-1633672194,1696661294,689080575,-1567838376,1039024013,1342855502,1091
-990532242,-932816114,1170274237,-688447094,-1951924728,1718153440,845652968,181049485,1547424863,1092
1001432033,-1150295230,211059486,-1943943911,-229352572,-1526991162,1324526981,-2092635189,-500284973,1093
1573695565,-2090195195,-593300715,-1201510654,-1200597020,1582622810,-1721712653,856332668,-254839314,1094
-865447077,-1037151969,765236225,460639123,302213604,1842979521,2094673473,-1831407086,-477337813,1095
-703236503,1086520941,1246290031,-1860436931,150213126,-214715486,-533853300,-2109064701,-1320266174,1096
826208332,-212771953,269090774,1893926845,-353983890,-457077257,-1621262673,144236062,2053673999,1097
-1012020847,657415247,-396284115,1137750380,-1864366772,-868284638,-744704782,1493857600,1079332275,1098
415060204,2122071148,-1139055416,1068035284,-317647872,-573299472,-974683692,-1125158743,-236082601,1099
-85454247,-179435693,2035718674,-489929168,637120510,-1187240194,-447497778,-591299234,-33659020,1100
1405037513,-1787204133,-36271177,-1437980629,465737185,511894541,987342609,-1080413661,-1390586001,1101
1209521225,-1597600638,-1248971842,-1157236229,2027211726,-1524816422,1494195249,-492926133,-1560777510,1102
-1833318624,1036827717,826281761,-558137409,616541953,1748651459,-2138778736,-852762470,1741707849,1103
1439063573,2001521154,-1144734572,1936898065,486489805,1177989579,-4143741,1022947697,-590556734,1104
739327626,912251980,-902512022,1270619738,-1022341732,1912314661,-716105895,-1511670768,-830873454,1105
-1456071578,-1937866856,944090944,-578579435,-439811477,-1166293704,-1245397237,1847836563,781959427,1106
1511002614,999988086,-1371461329,1105868913,-1575340781,-1744805318,-1475797072,-1766158560,1596933871,1107
2020501733,-10915929,-2056831478,-1018701105,-1291008833,1987989612,-1426705398,278217948,-2100885522,1108
-744074554,-962033307,-2098243797,-1201541557,915007430,-1051621005,1184559603,-1011933425,836318529,1109
2122820868,-1742490964,1773448018,1100807786,1803566095,-1379572112,-197498871,-179606196,1236713546,1110
-1629390742,-392149555,-1613323560,1962777668,1002955023,1584298014,278235250,-287829662,-1766366813,1111
107613097,-1829318827,1465961557,-784113691,700853249,1860618256,970431697,-1497287992,-1676248591,1112
-1538634235,-859417184,1782012821,1575775648,459900821,-140703023,-666252780,1415238755,-1728852251,1113
-1759943568,-2058349748,848465795,2145332324,-1571307122,1371492651,-1186878172,728703214,-90539893,1114
-1583337138,-978355916,-923146524,1467744127,1508008641,2008002621,1511642023,45842949,-547018813,1115
1154602006,-451460484,-739469098,-841969284,876944649,-459697670,136973142,289668567,-1279642426,1116
1328283494,-1649369020,-1759758041,-1177499162,1557203768,-2108733621,611979139,2030128445,-1933394362,1117
530437918,1332462424,124574211,1769158144,-974000453,1161794887,1695492414,1711950818,-304547055,1118
-480062009,-273562078,-1350384138,-886982257,1664626649,-686839626,-1447642471,751003232,1404408082,1119
1146056908,495774861,1265026295,-1324817158,63951379,-1405979984,1330106343,1442935194,1651223923,1120
917289469,-1429815113,-618711116,1891473993,472788155,-268902259,1952278162,455069015,-730520620,1121
-776784263,-776486981,101594046,-1444166340,-1837235118,-1024900465,1867450452,1465216839,65090883,1122
1795691746,-2005775070,-1033389969,680118442,-1449651812,97731116,-1874276527,-1951677612,-174706695,1123
-1977788629,1260514002,-1836165418,-955910006,-738222516,1839965806,-1694399941,-110884421,-470345199,1124
-1106737979,927403051,384635146,739360147,788956143,-1478406304,825699668,826396784,1206509451,1125
-1229005626,2118715361,-1475559309,135307696,418704071,-439698105,798139894,180015863,-34348967,1126
-1621261762,822365665,-612029657,-1062190057,-240377374,-976749812,-223787392,1582004846,-1593384109,1127
-1974988002,1879809423,-2136504099,246175107,1019093882,-1397629587,-1362308648,1380899484,205849203,1128
-1548581992,1292655699,562593557,205865372,-1887986668,-524401169,-353872080,-1846197400,-2025928425,1129
1021230605,-635488265,2089316627,1419146554,1566077977,-1176318283,1358138950,897246781,19869850,1130
-19545946,1250526631,564317789,-1117600384,799870597,415592945,953617414,1614057633,-146325986,1131
1633984964,-831807398,501029631,-1348930243,1277444024,-255372070,977486945,-1415415374,-690798093,1132
513279917,283685211,1574152464,1402503565,474679759,428339866,1760995017,32598313,-1746197941,1133
-1352556690,-471488671,1036409139,2038722709,-1949237826,851931212,-2047547083,-1986233214,-1184330018,1134
1058544760,-823083005,-407779019,2067857213,-92756286,1997642230,-1497428106,-1858691459,-2132171934,1135
-637251896,-365657691,-1790443025,1858366055,1176950513,686208878,862622203,-1962635107,-165570267,1136
-1831018749,-902291824,353755674,540474702,320683122,-1190577077,-706215966,1769587247,-869108464,1137
573848793,-240485724,95662814,144076162,770233561,-1299435794,2056597018,1434060727,1703411449,1138
-101974206,197532628,-1863962708,-772272071,-1744598720,-1932860603,-868973304,1057674671,-705992596,1139
1371273739,-912732264,-2034775212,-1500184161,-60816446,-824205975,686115302,-1482979572,-1814656560,1140
899864905,-415606723,1587240608,-148196501,562129665,1062400749,-1250345448,-288128000,-1337323858,1141
-932822615,1505112601,-1298724653,1196421284,-1013747494,480031943,-1236523695,-565963815,-963553381,1142
-317946786,-323533636,805242604,1391330293,1111077832,-548309191,-2043433514,693588909,537486544,1143
1219904455,-1586641746,-1981890367,-1512749215,1357826571,-395652120,-1925649382,-2075153311,354167120,1144
-88763022,-605733938,-1983080320,-779093836,638048837,-1692946650,-1343153474,-811556994,1430366241,1145
-744935564,-127476230,1677205277,-647633008,757329966,509340376,-104769754,-222319631,821256967,1146
-1573352482,-1976834046,-292648508,-271733603,-1895036010,1600546512,-1266488851,778434172,688737063,1147
1662034590,-211764866,1905327853,-119822459,-1709112675,70185634,651139321,1090286297,-2052886231,1148
389676664,1122234706,-1789285028,1898604242,-2048852089,1989665442,-1586356353,-539639996,731124838,1149
1373028699,442799994,-291300169,397864567,1526483438,1785885996,2127881530,-991447245,-936002239,1150
1683385159,-1294552960,970765166,-201993494,-21998736,163056806,1334988102,-123908005,1971611477,1151
-816279705,-335025007,-1900776744,1801832720,-380377425,2133187959,1603321511,238066813,189512024,1152
-1538893805,-1326510389,-1064219411,513833151,1667618768,-15504763,1497290429,-74460619,-551278010,1153
-1010810795,-940329279,33526258,1193568175,551317215,-436987686,-514262082,923615826,212592541,1154
164228711,-621924912,1135479427,1188099904,896467138,1069169853,890392418,26451925,-238801427,1155
1150235788,-1633128713,535734780,252810607,1016348991,1710156081,-1713268536,1157811025,-62619777,1156
-316207125,925162174,-1047565059,203196056,-1545680717,-1222413367,1311304858,622591908,-562282584,1157
-1225393650,-557886192,-2090394873,1244186415,1491659113,-493613575,714419550,1506247408,422544784,1158
809895610,-2004533746,1768734547,-760280826,485718243,-1688241259,-1188926603,-370201317,-1333741034,1159
-1858575966,-165932151,456739361,929843456,1150998981,297838955,1538922307,1048805151,-454913756,1160
-962979687,-1098327542,547159353,-1060609712,-935090279,134355080,943814446,-1291340170,57602904,1161
1060902377,-1358561420,560819145,-769748136,-1146742523,-1648681705,1727372710,1602629408,1838781314,1162
1360032585,1715149486,76621736,1173468777,-480939202,1326791445,-223909572,64236833,279780295,1163
-758122182,1622069248,1343959927,-641525020,1979417409,1831734950,-800578793,-1342731666,717251318,1164
-141749211,1734945631,-1851477918,-927758150,-978341118,1414384817,264243781,2115734899,-910491886,1165
491117502,1623072322,-1388157899,2006034132,-1542386096,-2006688481,125113883,703226787,214904266,1166
