U5_USERKEY,U5_INDEG,U5_OUTDEG,U5_ACTIVITY,U5_JOINDATE,U5_REGTIME
350342,0,2,2,190535,190535
350347,0,1,1,216907,216907
350355,0,0,0,215629,215629
350375,0,2,2,258543,258543
350380,0,2,2,123277,123277
350401,0,1,1,157019,157019
350419,1,4,5,242026,242026
350427,0,0,0,258606,258606
350429,0,1,1,170616,170616
350459,0,1,1,143000,143000
350475,0,1,1,130928,130928
350504,0,3,3,183799,183799
350517,0,4,4,147730,147730
350532,0,3,3,190926,190926
350570,0,2,2,250927,250927
350621,0,3,3,66299,66299
350625,0,0,0,171439,171439
350641,0,3,3,239568,239568
350671,0,0,0,217531,217531
350678,0,0,0,165604,165604
350689,0,1,1,219720,219720
350725,0,0,0,190388,190388
350740,1,25,26,159372,159372
350808,0,2,2,200801,200801
350811,0,5,5,209025,209025
350824,0,3,3,68720,68720
350831,1,1,2,182882,182882
350833,1,1,2,176241,176241
350844,1,1,2,155900,155900
350935,1,1,2,228330,228330
350960,1,1,2,182885,182885
350973,0,0,0,178700,178700
350984,0,1,1,149813,149813
351018,1,3,4,26883,26883
351059,0,2,2,154243,154243
351122,0,1,1,147788,147788
351134,0,8,8,253687,253687
351210,0,2,2,241306,241306
351217,0,1,1,66246,66246
351252,1,8,9,142155,142155
351311,0,1,1,237378,237378
351314,0,1,1,208193,208193
351351,1,3,4,159345,159345
351374,0,5,5,221933,221933
351394,1,1,2,248987,248987
351427,0,5,5,156613,156613
351428,1,1,2,227271,227271
351435,0,7,7,230449,230449
351481,1,2,3,246090,246090
351483,1,11,12,154182,154182
351502,0,6,6,191975,191975
351509,0,3,3,234406,234406
351519,0,1,1,232669,232669
351520,1,27,28,241698,241698
351521,0,17,17,243806,243806
351537,0,16,16,249445,249445
351546,0,1,1,135376,135376
351551,0,1,1,243016,243016
351579,0,0,0,105097,105097
351585,1,1,2,185232,185232
351608,1,2,3,18954,18954
351621,0,4,4,245298,245298
351635,0,0,0,180720,180720
351683,0,0,0,241801,241801
351684,0,12,12,137216,137216
351694,6,10,16,102157,102157
351708,0,0,0,257732,257732
351743,0,5,5,134755,134755
351804,1,5,6,218490,218490
351807,0,1,1,153426,153426
351846,0,5,5,222120,222120
351855,0,1,1,230425,230425
351874,0,1,1,246505,246505
351883,0,1,1,250885,250885
351904,0,2,2,220155,220155
351945,0,0,0,222489,222489
351962,0,2,2,157351,157351
351990,0,8,8,226176,226176
352020,0,7,7,214618,214618
352039,0,2,2,192018,192018
352045,1,2,3,243115,243115
352046,0,0,0,233338,233338
352093,0,0,0,166053,166053
352114,0,1,1,203837,203837
352122,1,2,3,218365,218365
352126,0,5,5,232491,232491
352178,0,6,6,212838,212838
352201,0,21,21,136552,136552
352236,0,0,0,188759,188759
352239,1,8,9,194306,194306
352267,0,2,2,149730,149730
352285,0,1,1,176911,176911
352290,2,12,14,241768,241768
352291,1,2,3,244207,244207
352321,2,2,4,225700,225700
352325,0,1,1,220213,220213
352341,0,2,2,178890,178890
352353,0,13,13,188936,188936
352366,0,1,1,247846,247846
352384,0,1,1,66340,66340
352386,1,6,7,158481,158481
352388,0,1,1,244623,244623
352425,0,1,1,237640,237640
352455,0,4,4,215420,215420
352458,0,3,3,201395,201395
352469,0,1,1,223766,223766
352472,0,0,0,172122,172122
352517,0,1,1,165053,165053
352534,0,3,3,224251,224251
352570,0,0,0,140953,140953
352589,0,0,0,177776,177776
352600,0,8,8,238898,238898
352608,0,3,3,197887,197887
352620,0,0,0,223173,223173
352655,0,4,4,236033,236033
352679,0,1,1,226046,226046
352682,2,3,5,247886,247886
352689,0,2,2,247159,247159
352695,0,2,2,190757,190757
352733,0,8,8,171987,171987
352749,1,4,5,235092,235092
352752,1,1,2,220094,220094
352755,0,0,0,236018,236018
352785,2,6,8,242961,242961
352809,0,0,0,155671,155671
352824,0,2,2,212495,212495
352830,0,2,2,159898,159898
352898,0,1,1,223899,223899
352960,0,2,2,252082,252082
352968,0,0,0,180385,180385
352997,0,1,1,79385,79385
353003,0,5,5,192360,192360
353014,0,1,1,240808,240808
353037,0,0,0,136942,136942
353077,2,4,6,95187,95187
353101,1,1,2,247743,247743
353102,1,3,4,205964,205964
353113,0,8,8,237160,237160
353131,0,6,6,158648,158648
353143,0,4,4,162958,162958
353172,0,0,0,130773,130773
353184,0,4,4,239614,239614
353208,1,6,7,224839,224839
353209,1,1,2,225648,225648
353210,0,2,2,146597,146597
353222,0,6,6,252537,252537
353236,0,0,0,192699,192699
353289,1,5,6,158065,158065
353305,0,0,0,203609,203609
353306,0,0,0,246005,246005
353338,0,3,3,132870,132870
353353,0,4,4,110680,110680
353362,0,4,4,162008,162008
353381,0,2,2,247487,247487
353388,1,5,6,152449,152449
353394,0,7,7,147492,147492
353400,2,1,3,233094,233094
353436,0,2,2,226755,226755
353441,0,0,0,116228,116228
353450,0,2,2,251212,251212
353475,1,4,5,85384,85384
353506,0,2,2,250938,250938
353514,0,0,0,175777,175777
353531,2,2,4,147997,147997
353544,0,0,0,188720,188720
353545,0,4,4,126192,126192
353547,0,1,1,236619,236619
353569,1,1,2,221110,221110
353635,3,4,7,230006,230006
353641,0,1,1,226636,226636
353699,0,2,2,240321,240321
353709,0,2,2,71494,71494
353728,0,0,0,177340,177340
353752,0,2,2,168363,168363
353760,0,4,4,235812,235812
353784,1,2,3,248261,248261
353794,0,2,2,94303,94303
353801,0,1,1,142954,142954
353820,0,1,1,219543,219543
353830,0,1,1,72516,72516
353831,0,0,0,224864,224864
353847,0,0,0,216038,216038
353871,0,2,2,214273,214273
353877,0,4,4,251252,251252
353902,0,4,4,218221,218221
353910,0,2,2,182691,182691
353974,0,1,1,212136,212136
353986,0,5,5,257290,257290
353991,0,0,0,211861,211861
353996,1,2,3,76911,76911
354023,2,3,5,147552,147552
354049,0,13,13,193171,193171
354056,0,1,1,228889,228889
354066,0,3,3,246169,246169
354069,0,2,2,181307,181307
354099,0,1,1,188526,188526
354119,0,0,0,255621,255621
354136,2,2,4,188607,188607
354137,0,1,1,101899,101899
354174,0,1,1,218899,218899
354182,0,1,1,226140,226140
354212,0,2,2,196932,196932
354232,0,5,5,212702,212702
354267,0,2,2,257471,257471
354280,0,14,14,197533,197533
354323,0,2,2,58334,58334
354330,1,1,2,188529,188529
354333,0,1,1,201915,201915
354342,0,5,5,228008,228008
354365,0,10,10,247581,247581
354410,0,0,0,156885,156885
354423,1,3,4,239087,239087
354467,0,3,3,216067,216067
354470,1,8,9,59255,59255
354483,0,2,2,149620,149620
354506,0,0,0,230505,230505
354546,1,2,3,218566,218566
354580,0,1,1,226615,226615
354631,0,8,8,148216,148216
354641,0,2,2,242444,242444
354642,0,2,2,94186,94186
354667,0,2,2,238094,238094
354675,0,7,7,216199,216199
354724,1,0,1,196361,196361
354730,0,0,0,212587,212587
354739,1,3,4,191931,191931
354788,0,1,1,199732,199732
354800,0,4,4,240824,240824
354819,0,2,2,98010,98010
354845,0,2,2,163257,163257
354881,0,1,1,230271,230271
354883,0,3,3,206336,206336
354901,0,0,0,218261,218261
354906,0,3,3,66067,66067
354944,1,3,4,252263,252263
354969,0,1,1,202595,202595
354997,0,3,3,232997,232997
355013,0,11,11,165909,165909
355014,1,4,5,139388,139388
355027,0,4,4,242349,242349
355041,0,8,8,215849,215849
355070,1,6,7,242793,242793
355075,0,0,0,175886,175886
355097,1,5,6,241441,241441
355102,4,12,16,207013,207013
355109,0,2,2,148350,148350
355112,0,5,5,234665,234665
355138,0,3,3,199136,199136
355186,0,4,4,204704,204704
355203,0,8,8,69566,69566
355213,0,0,0,158463,158463
355252,0,1,1,146538,146538
355264,0,0,0,177547,177547
355296,1,7,8,134763,134763
355327,2,3,5,195498,195498
355345,0,3,3,221220,221220
355397,0,2,2,211156,211156
355404,0,0,0,192848,192848
355407,0,1,1,233113,233113
355428,0,1,1,137522,137522
355438,0,0,0,229167,229167
355441,0,2,2,257729,257729
355445,0,0,0,221639,221639
355459,1,7,8,194168,194168
355473,1,1,2,193425,193425
355480,1,1,2,188139,188139
355481,1,1,2,187847,187847
355509,0,3,3,180369,180369
355566,0,0,0,208703,208703
355570,0,0,0,170286,170286
355588,0,0,0,173244,173244
355601,1,5,6,243081,243081
355643,2,3,5,151596,151596
355654,0,1,1,217401,217401
355666,0,1,1,76471,76471
355674,0,1,1,253912,253912
355678,1,1,2,159416,159416
355680,1,2,3,194001,194001
355693,0,1,1,65466,65466
355730,0,0,0,180390,180390
355737,0,8,8,258526,258526
355792,0,0,0,157893,157893
355820,0,1,1,210590,210590
355850,0,3,3,198832,198832
355920,0,3,3,240678,240678
355922,1,1,2,219593,219593
355924,0,0,0,214470,214470
355932,0,0,0,102178,102178
355990,0,3,3,130015,130015
356014,0,0,0,245424,245424
356044,0,0,0,248751,248751
356065,0,1,1,209209,209209
356082,0,1,1,245702,245702
356091,0,1,1,221926,221926
356100,0,2,2,249278,249278
356102,0,1,1,183506,183506
356104,0,1,1,217764,217764
356106,3,20,23,231271,231271
356110,0,2,2,230691,230691
356116,0,1,1,201083,201083
356133,1,3,4,156008,156008
356139,0,1,1,240898,240898
356177,0,2,2,73020,73020
356205,0,11,11,72352,72352
356225,0,1,1,233827,233827
356305,0,3,3,257926,257926
356330,0,1,1,255052,255052
356392,0,0,0,245087,245087
356413,1,1,2,207521,207521
356468,0,1,1,175685,175685
356499,0,0,0,135187,135187
356504,0,3,3,256729,256729
356522,1,1,2,182425,182425
356523,0,0,0,242756,242756
356531,0,3,3,112300,112300
356553,0,3,3,214655,214655
356561,0,0,0,238081,238081
356602,1,0,1,204048,204048
356634,2,2,4,242769,242769
356638,0,4,4,206121,206121
356652,0,2,2,183813,183813
356663,0,1,1,161527,161527
356755,0,3,3,230457,230457
356771,0,1,1,127311,127311
356784,1,1,2,109133,109133
356799,0,1,1,228203,228203
356803,0,1,1,86030,86030
356814,0,0,0,257834,257834
356848,0,8,8,236876,236876
356859,0,0,0,158672,158672
356866,0,1,1,207327,207327
356881,0,2,2,221316,221316
356884,0,5,5,206684,206684
356895,0,2,2,207565,207565
356908,0,0,0,250538,250538
356909,0,0,0,233790,233790
356951,0,8,8,226153,226153
356970,0,2,2,98424,98424
356981,0,3,3,188332,188332
356989,0,0,0,201016,201016
356993,0,0,0,67184,67184
357011,0,3,3,131812,131812
357012,0,1,1,118397,118397
357013,0,2,2,221101,221101
357049,2,2,4,143242,143242
357050,1,5,6,225069,225069
357068,2,2,4,39792,39792
357176,0,0,0,176754,176754
357257,0,0,0,194140,194140
357283,0,3,3,132537,132537
357289,0,2,2,207230,207230
357319,0,0,0,240928,240928
357365,0,3,3,240377,240377
357368,1,2,3,171831,171831
357374,1,2,3,159357,159357
357411,0,1,1,234386,234386
357414,0,5,5,163864,163864
357511,0,3,3,66300,66300
357611,0,0,0,206116,206116
357640,0,3,3,207977,207977
357642,0,3,3,11079,11079
357645,1,1,2,242170,242170
357666,1,1,2,228372,228372
357674,1,6,7,152057,152057
357695,0,1,1,259123,259123
357704,0,7,7,199665,199665
357734,0,2,2,168089,168089
357742,0,0,0,200040,200040
357796,0,1,1,86319,86319
357800,0,3,3,162480,162480
357821,0,3,3,180505,180505
357827,0,3,3,66979,66979
357829,0,0,0,221466,221466
357856,0,3,3,250340,250340
357859,1,1,2,221955,221955
357906,0,0,0,236182,236182
357928,0,0,0,242699,242699
357936,0,0,0,199282,199282
357938,0,0,0,230882,230882
357942,0,2,2,133662,133662
357947,0,1,1,213661,213661
357950,1,1,2,188628,188628
357951,1,2,3,204024,204024
357976,1,4,5,234195,234195
357979,1,4,5,221398,221398
357998,0,2,2,247005,247005
358003,0,3,3,193017,193017
358009,0,1,1,258934,258934
358015,1,2,3,131500,131500
358028,0,1,1,234690,234690
358031,0,8,8,240777,240777
358053,2,2,4,195629,195629
358062,0,0,0,172324,172324
358083,0,1,1,202414,202414
358146,0,1,1,237018,237018
358157,0,1,1,162972,162972
358175,0,2,2,243006,243006
358187,0,4,4,243819,243819
358191,0,1,1,220548,220548
358196,0,1,1,243208,243208
358240,0,1,1,152987,152987
358244,0,0,0,200179,200179
358271,0,1,1,240024,240024
358286,1,2,3,102761,102761
358293,0,0,0,208420,208420
358294,0,2,2,192015,192015
358297,1,4,5,151738,151738
358335,0,1,1,169241,169241
358339,0,0,0,176145,176145
358344,0,2,2,198951,198951
358365,2,7,9,146246,146246
358372,0,3,3,112913,112913
358373,0,19,19,247093,247093
358385,0,1,1,257353,257353
358391,1,2,3,249892,249892
358393,1,5,6,198314,198314
358443,0,2,2,230275,230275
358447,1,1,2,177278,177278
358472,0,1,1,220614,220614
358493,0,0,0,171926,171926
358502,0,1,1,246041,246041
358507,0,3,3,134942,134942
358523,1,8,9,226412,226412
358535,1,3,4,244811,244811
358538,0,2,2,237305,237305
358543,0,1,1,237758,237758
358551,3,6,9,135037,135037
358553,2,5,7,208304,208304
358569,0,0,0,148406,148406
358579,1,5,6,200028,200028
358617,0,3,3,195973,195973
358637,1,0,1,208934,208934
358646,0,2,2,250195,250195
358677,1,5,6,39428,39428
358681,0,2,2,237998,237998
358702,0,7,7,173830,173830
358726,0,1,1,154168,154168
358755,0,1,1,207648,207648
358769,0,0,0,191413,191413
358794,0,6,6,189326,189326
358796,0,1,1,234528,234528
358808,0,5,5,147795,147795
358826,0,1,1,240814,240814
358829,3,4,7,237091,237091
358832,1,2,3,198804,198804
358851,0,2,2,208714,208714
358854,1,1,2,144909,144909
358862,0,2,2,162152,162152
358883,1,4,5,228257,228257
358896,0,1,1,195678,195678
358917,0,3,3,244674,244674
358919,1,2,3,192335,192335
358921,1,2,3,137185,137185
358951,0,1,1,121108,121108
358954,0,0,0,175749,175749
358957,1,1,2,149659,149659
359020,0,1,1,203430,203430
359022,0,22,22,154330,154330
359065,1,3,4,108808,108808
359092,0,1,1,198993,198993
359103,0,0,0,203461,203461
359115,1,9,10,184734,184734
359120,0,1,1,74234,74234
359136,1,2,3,238463,238463
359193,0,0,0,131223,131223
359215,0,1,1,252137,252137
359238,0,0,0,187396,187396
359255,1,1,2,121827,121827
359259,0,1,1,153449,153449
359295,0,1,1,171453,171453
359299,0,0,0,147485,147485
359319,1,4,5,206944,206944
359356,0,0,0,159955,159955
359371,0,6,6,219836,219836
359385,0,1,1,51325,51325
359407,0,6,6,211172,211172
359421,0,4,4,195549,195549
359454,0,2,2,152888,152888
359462,0,0,0,239769,239769
359496,0,2,2,200711,200711
359529,0,1,1,203954,203954
359575,0,0,0,179209,179209
359638,1,2,3,202335,202335
359641,1,4,5,204715,204715
359642,2,5,7,152796,152796
359645,0,3,3,125800,125800
359647,0,1,1,194862,194862
359655,0,6,6,84254,84254
359694,0,2,2,236358,236358
359696,1,2,3,245521,245521
359714,0,1,1,133506,133506
359718,0,0,0,238433,238433
359723,0,5,5,147315,147315
359726,0,2,2,137576,137576
359740,0,1,1,150091,150091
359808,1,2,3,161979,161979
359819,0,4,4,250061,250061
359836,0,4,4,206028,206028
359839,0,3,3,144741,144741
359848,0,0,0,240382,240382
359850,0,3,3,251542,251542
359892,1,3,4,220755,220755
359900,0,1,1,191109,191109
359941,0,0,0,212412,212412
359965,1,5,6,147938,147938
359974,0,7,7,203154,203154
359975,0,0,0,185946,185946
359993,0,3,3,218971,218971
360025,1,2,3,66474,66474
360026,1,1,2,104267,104267
360039,0,3,3,241139,241139
360049,1,1,2,230512,230512
360050,1,1,2,157375,157375
360059,0,3,3,218916,218916
360072,1,3,4,72699,72699
360087,0,0,0,191146,191146
360098,0,0,0,177725,177725
360111,0,0,0,170133,170133
360137,0,0,0,171904,171904
360157,0,1,1,227664,227664
360192,0,0,0,211873,211873
360193,0,5,5,237187,237187
360199,0,3,3,229168,229168
360207,0,2,2,240831,240831
360218,0,4,4,237312,237312
360223,0,1,1,159892,159892
360246,1,3,4,216512,216512
360266,0,1,1,203820,203820
360286,0,1,1,156802,156802
360305,0,2,2,115496,115496
360316,1,4,5,208990,208990
360333,0,1,1,252395,252395
360342,0,4,4,247899,247899
360368,1,1,2,182118,182118
360370,0,0,0,135646,135646
360371,0,0,0,138577,138577
360406,0,7,7,147724,147724
360470,0,4,4,174967,174967
360504,0,0,0,83985,83985
360514,0,4,4,237554,237554
360526,0,8,8,134115,134115
360528,0,0,0,202384,202384
360551,1,3,4,164761,164761
360557,0,1,1,58304,58304
360562,0,5,5,195763,195763
360583,0,2,2,237962,237962
360593,1,0,1,182717,182717
360595,0,3,3,174019,174019
360612,0,0,0,249758,249758
360645,0,1,1,170819,170819
360658,0,3,3,154020,154020
360664,0,1,1,188423,188423
360667,0,0,0,240262,240262
360673,0,0,0,246335,246335
360690,0,1,1,258720,258720
360738,0,2,2,195286,195286
360748,0,4,4,155274,155274
360751,0,3,3,88698,88698
360763,0,3,3,237910,237910
360777,0,6,6,222639,222639
360785,0,2,2,164870,164870
360816,0,0,0,217515,217515
360833,0,1,1,221291,221291
360835,1,5,6,229642,229642
360845,1,1,2,222353,222353
360846,1,1,2,203270,203270
360866,0,0,0,195622,195622
360905,1,0,1,64541,64541
360908,1,1,2,218295,218295
360924,0,0,0,156169,156169
360954,0,1,1,257896,257896
360967,0,5,5,210919,210919
360997,0,0,0,234063,234063
361005,0,0,0,246865,246865
361019,0,1,1,248171,248171
361037,4,11,15,209679,209679
361053,0,0,0,234945,234945
361057,0,1,1,188868,188868
361095,0,0,0,180680,180680
361100,1,1,2,214504,214504
361106,0,0,0,172765,172765
361143,0,1,1,222511,222511
361164,0,2,2,168558,168558
361165,0,0,0,203280,203280
361177,1,12,13,213946,213946
361219,1,2,3,213044,213044
361238,0,3,3,230919,230919
361252,2,10,12,198783,198783
361254,2,4,6,237771,237771
361258,0,0,0,192720,192720
361264,0,0,0,161848,161848
361288,0,0,0,193783,193783
361293,1,2,3,163357,163357
361299,0,1,1,238485,238485
361322,1,1,2,206026,206026
361331,0,3,3,243832,243832
361348,0,9,9,225545,225545
361355,0,2,2,238019,238019
361363,0,0,0,209055,209055
361380,0,1,1,191046,191046
361386,0,0,0,210854,210854
361412,0,6,6,254670,254670
361415,3,7,10,214885,214885
361417,0,3,3,258582,258582
361476,0,1,1,204540,204540
361556,0,0,0,240499,240499
361569,0,1,1,253409,253409
361605,0,0,0,158918,158918
361614,3,6,9,69248,69248
361658,0,8,8,182554,182554
361661,1,11,12,135412,135412
361672,4,4,8,251945,251945
361687,0,4,4,103892,103892
361688,0,0,0,214899,214899
361693,0,2,2,211522,211522
361707,0,1,1,155220,155220
361710,0,1,1,194414,194414
361735,0,3,3,223134,223134
361754,0,11,11,153912,153912
361755,0,5,5,222613,222613
361802,0,0,0,237184,237184
361813,1,3,4,152890,152890
361820,0,0,0,142247,142247
361871,0,0,0,226671,226671
361879,0,1,1,134562,134562
361881,1,18,19,149001,149001
361904,0,1,1,151603,151603
361906,2,3,5,103811,103811
361932,0,1,1,64608,64608
361964,0,3,3,227738,227738
361977,0,2,2,243424,243424
362053,0,1,1,224201,224201
362054,0,3,3,243951,243951
362062,0,3,3,249838,249838
362069,1,5,6,153942,153942
362105,0,1,1,240808,240808
362125,0,4,4,243375,243375
362145,0,2,2,183325,183325
362159,0,4,4,203281,203281
362165,0,2,2,239526,239526
362168,0,2,2,224367,224367
362183,1,6,7,234261,234261
362192,0,1,1,200829,200829
362195,0,2,2,228930,228930
362218,0,2,2,66642,66642
362239,0,0,0,157296,157296
362256,0,3,3,191353,191353
362260,1,2,3,192552,192552
362265,0,0,0,256951,256951
362273,0,6,6,175178,175178
362294,0,2,2,178438,178438
362314,0,1,1,68192,68192
362326,0,2,2,213617,213617
362327,0,1,1,72956,72956
362341,2,2,4,122391,122391
362342,2,2,4,129395,129395
362343,2,2,4,122220,122220
362378,0,2,2,148870,148870
362426,0,0,0,220503,220503
362432,0,1,1,230659,230659
362462,1,6,7,147032,147032
362475,1,2,3,142569,142569
362524,1,1,2,254103,254103
362552,0,1,1,239854,239854
362606,0,0,0,255712,255712
362624,0,1,1,67125,67125
362628,0,1,1,190131,190131
362645,0,3,3,210986,210986
362655,0,1,1,209925,209925
362658,1,2,3,209004,209004
362684,1,2,3,249977,249977
362685,0,3,3,221039,221039
362722,1,19,20,204442,204442
362726,1,10,11,187697,187697
362739,0,3,3,210526,210526
362772,0,0,0,138566,138566
362792,0,2,2,189691,189691
362813,0,1,1,234642,234642
362814,0,1,1,187999,187999
362896,0,1,1,179160,179160
362933,0,0,0,257150,257150
362950,0,4,4,163200,163200
362955,0,2,2,185072,185072
362976,0,7,7,150258,150258
362978,0,0,0,178885,178885
362986,0,12,12,113428,113428
362997,0,2,2,143680,143680
363009,0,1,1,69599,69599
363030,0,2,2,117983,117983
363038,0,5,5,237852,237852
363083,0,2,2,195779,195779
363087,0,2,2,242100,242100
363100,1,2,3,182081,182081
363114,0,0,0,161853,161853
363124,0,0,0,136975,136975
363125,0,0,0,172183,172183
363156,0,0,0,164095,164095
363163,0,0,0,177689,177689
363164,0,0,0,252830,252830
363176,1,0,1,244299,244299
363255,0,0,0,177923,177923
363292,0,2,2,143761,143761
363299,0,1,1,248746,248746
363327,0,1,1,258907,258907
363392,0,1,1,235569,235569
363393,0,0,0,240651,240651
363419,0,0,0,246485,246485
363422,1,5,6,160204,160204
363424,0,1,1,121411,121411
363443,1,10,11,209437,209437
363471,0,2,2,188627,188627
363486,0,1,1,108598,108598
363488,0,1,1,233560,233560
363491,0,0,0,222553,222553
363505,0,0,0,191131,191131
363512,0,1,1,221469,221469
363535,1,3,4,255683,255683
363548,0,2,2,256318,256318
363601,0,0,0,180352,180352
363606,0,0,0,204054,204054
363611,0,0,0,234891,234891
363621,0,0,0,243797,243797
363658,0,5,5,187403,187403
363687,0,3,3,196582,196582
363691,0,3,3,192501,192501
363705,0,3,3,220995,220995
363740,0,1,1,218788,218788
363742,0,6,6,194829,194829
363752,0,2,2,215689,215689
363762,1,2,3,233225,233225
363809,0,2,2,240165,240165
363877,0,1,1,224869,224869
363889,0,2,2,218706,218706
363897,0,2,2,150300,150300
363915,0,1,1,254596,254596
363925,0,0,0,238685,238685
363937,1,6,7,251936,251936
363943,0,0,0,174920,174920
363959,0,2,2,237824,237824
364004,1,3,4,134867,134867
364011,0,0,0,202962,202962
364026,0,1,1,142653,142653
364046,0,1,1,233843,233843
364089,0,5,5,116965,116965
364112,0,0,0,143590,143590
364124,1,3,4,239376,239376
364125,0,2,2,150947,150947
364135,1,2,3,243710,243710
364152,0,1,1,133938,133938
364160,0,0,0,137689,137689
364163,0,1,1,188651,188651
364175,0,0,0,147979,147979
364176,1,3,4,221922,221922
364193,0,2,2,206173,206173
364196,0,0,0,38610,38610
364197,0,0,0,254031,254031
364203,0,7,7,138139,138139
364206,0,0,0,97754,97754
364211,0,1,1,258705,258705
364225,1,3,4,220527,220527
364226,2,6,8,189746,189746
364227,2,4,6,242703,242703
364251,0,0,0,188872,188872
364277,0,5,5,254058,254058
364294,0,1,1,172295,172295
364295,1,2,3,50117,50117
364349,0,13,13,198555,198555
364354,0,24,24,153873,153873
364371,1,1,2,223674,223674
364375,1,1,2,239013,239013
364376,3,3,6,950,950
364391,0,0,0,221948,221948
364397,0,4,4,234360,234360
364398,0,3,3,159737,159737
364411,0,2,2,250946,250946
364474,0,0,0,158367,158367
364482,0,0,0,103325,103325
364488,0,1,1,232864,232864
364532,0,1,1,215153,215153
364581,1,0,1,181094,181094
364593,0,2,2,197395,197395
364650,0,4,4,241415,241415
364663,0,3,3,75380,75380
364669,2,2,4,223009,223009
364670,2,3,5,219314,219314
364689,4,4,8,150725,150725
364690,4,7,11,231219,231219
364781,0,2,2,143178,143178
364840,0,0,0,155727,155727
364847,0,6,6,72278,72278
364860,0,3,3,197863,197863
364864,0,4,4,142631,142631
364865,0,0,0,236601,236601
364871,0,4,4,211709,211709
364902,0,5,5,160928,160928
364945,0,7,7,230331,230331
364965,1,4,5,203313,203313
364982,0,4,4,238391,238391
364992,0,0,0,250915,250915
364993,0,2,2,211329,211329
364994,0,0,0,186601,186601
365008,0,1,1,243769,243769
365035,0,2,2,137637,137637
365048,0,2,2,183317,183317
365054,0,3,3,85628,85628
365099,0,9,9,156461,156461
365141,0,0,0,143510,143510
365151,3,10,13,92354,92354
365162,0,6,6,68040,68040
365166,0,4,4,240487,240487
365170,1,1,2,218934,218934
365211,0,10,10,228575,228575
365227,0,2,2,155641,155641
365231,0,0,0,133805,133805
365233,0,3,3,149599,149599
365245,0,0,0,192167,192167
365258,1,1,2,142248,142248
365259,1,1,2,142354,142354
365272,0,3,3,256789,256789
365318,0,2,2,240000,240000
365322,0,2,2,238938,238938
365389,0,3,3,208330,208330
365398,0,2,2,132271,132271
365400,0,4,4,73173,73173
365403,0,0,0,152972,152972
365471,0,2,2,170474,170474
365491,0,0,0,234770,234770
365499,0,1,1,97690,97690
365518,1,2,3,72941,72941
365519,1,2,3,71896,71896
365524,1,5,6,149339,149339
365529,0,1,1,230838,230838
365546,0,2,2,180390,180390
365593,0,3,3,203975,203975
365599,0,2,2,192857,192857
365610,0,1,1,192972,192972
365652,0,0,0,137596,137596
365703,0,3,3,201139,201139
365705,0,0,0,237605,237605
365734,0,8,8,189360,189360
365761,0,2,2,230384,230384
365763,0,1,1,257683,257683
365817,1,22,23,188386,188386
365822,0,2,2,179245,179245
365836,0,0,0,245334,245334
365848,0,3,3,213260,213260
365863,0,5,5,213932,213932
365875,0,0,0,223344,223344
365879,1,2,3,157654,157654
365970,0,21,21,237905,237905
366001,0,1,1,221791,221791
366004,1,6,7,220319,220319
366021,0,9,9,257245,257245
366024,0,1,1,228556,228556
366031,1,2,3,209099,209099
366115,0,0,0,98156,98156
366141,0,3,3,237561,237561
366151,2,1,3,183174,183174
366154,0,3,3,128946,128946
366161,0,0,0,189129,189129
366196,0,2,2,60211,60211
366198,0,2,2,192533,192533
366213,3,2,5,182770,182770
366225,0,2,2,246887,246887
366234,0,4,4,155982,155982
366256,0,2,2,160639,160639
366277,0,0,0,200802,200802
366285,0,1,1,250524,250524
366288,0,1,1,90669,90669
366295,1,13,14,161397,161397
366297,1,3,4,155347,155347
366309,0,0,0,240045,240045
366315,2,5,7,234175,234175
366342,0,3,3,204486,204486
366354,0,1,1,145518,145518
366397,1,2,3,247248,247248
366406,0,5,5,234747,234747
366423,1,1,2,197093,197093
366491,0,0,0,169459,169459
366493,0,0,0,183424,183424
366549,1,1,2,238309,238309
366550,1,2,3,238572,238572
366561,0,2,2,153132,153132
366563,0,0,0,169741,169741
366587,0,0,0,179751,179751
366608,1,5,6,245845,245845
366626,0,0,0,179735,179735
366682,0,1,1,148673,148673
366695,0,0,0,234098,234098
366745,1,2,3,258501,258501
366755,0,0,0,176203,176203
366762,0,6,6,135610,135610
366763,0,0,0,182802,182802
366764,0,0,0,246783,246783
366780,0,1,1,197058,197058
366782,0,1,1,242253,242253
366802,0,7,7,197072,197072
366879,0,4,4,196314,196314
366883,0,1,1,199897,199897
366903,0,0,0,191318,191318
366904,0,1,1,162583,162583
366905,0,2,2,145198,145198
366962,0,1,1,230122,230122
367104,0,3,3,223665,223665
367122,0,0,0,211850,211850
367126,1,1,2,172169,172169
367127,1,2,3,222755,222755
367140,0,2,2,147774,147774
367147,0,1,1,160431,160431
367168,1,2,3,240515,240515
367175,2,3,5,151664,151664
367216,2,4,6,130828,130828
367247,0,1,1,151422,151422
367297,0,9,9,150398,150398
367322,0,3,3,153904,153904
367360,1,5,6,212031,212031
367479,0,5,5,148940,148940
367553,0,0,0,190270,190270
367585,0,1,1,213337,213337
367589,0,1,1,246844,246844
367593,1,3,4,148670,148670
367611,0,2,2,192788,192788
367624,0,5,5,155781,155781
367628,1,2,3,234488,234488
367633,0,0,0,142539,142539
367646,0,0,0,249292,249292
367674,1,1,2,70675,70675
367675,1,3,4,68150,68150
367706,0,2,2,68127,68127
